Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,5,2508,CHI,Chicago Bulls,Derrick Rose,"October 4, 1988",20.0,NBA,PG,81.0,3000.0,16.0,0.52,0.06,0.21,3.7,8.4,6.1,28.8,1.1,0.4,13.3,22.6,3.4,1.5,4.9,0.08,1.1,-1.5,-0.4,1.2
2010,5,2508,CHI,Chicago Bulls,Derrick Rose,"October 4, 1988",21.0,NBA,PG,78.0,2871.0,18.6,0.53,0.04,0.25,2.6,8.7,5.7,30.3,1.0,0.7,12.5,27.2,3.5,2.5,6.0,0.1,2.6,-0.9,1.7,2.7
2011,5,2508,CHI,Chicago Bulls,Derrick Rose,"October 4, 1988",22.0,NBA,PG,81.0,3026.0,23.5,0.55,0.24,0.35,3.2,9.4,6.4,38.7,1.5,1.3,13.1,32.2,8.3,4.8,13.1,0.21,6.3,0.5,6.8,6.7
2012,5,2508,CHI,Chicago Bulls,Derrick Rose,"October 4, 1988",23.0,NBA,PG,39.0,1375.0,23.0,0.53,0.25,0.34,2.1,8.4,5.3,40.3,1.4,1.4,12.9,30.5,4.1,2.0,6.0,0.21,6.1,0.3,6.4,2.9
2014,5,2508,CHI,Chicago Bulls,Derrick Rose,"October 4, 1988",25.0,NBA,PG,10.0,311.0,9.7,0.45,0.29,0.2,3.3,8.3,5.9,26.2,0.9,0.2,16.0,31.5,-0.6,0.4,-0.2,-0.04,-1.2,-1.9,-3.1,-0.1
2015,5,2508,CHI,Chicago Bulls,Derrick Rose,"October 4, 1988",26.0,NBA,PG,51.0,1530.0,15.9,0.49,0.32,0.22,2.6,8.7,5.7,30.7,1.2,0.8,14.9,31.7,0.0,1.2,1.2,0.04,1.6,-2.2,-0.6,0.6
2016,5,2508,CHI,Chicago Bulls,Derrick Rose,"October 4, 1988",27.0,NBA,PG,66.0,2097.0,13.4,0.48,0.14,0.17,2.4,8.8,5.6,25.5,1.1,0.5,13.4,27.3,-0.8,1.2,0.4,0.01,-0.6,-1.9,-2.5,-0.3
2017,20,2508,NYK,New York Knicks,Derrick Rose,"October 4, 1988",28.0,NBA,PG,64.0,2082.0,17.0,0.53,0.06,0.26,3.4,9.3,6.4,22.8,1.1,0.7,11.9,25.7,2.4,0.6,3.0,0.07,1.0,-2.0,-1.0,0.5
2018,31,2508,TOT,Total After Trade,Derrick Rose,"October 4, 1988",29.0,NBA,PG,25.0,420.0,11.5,0.51,0.16,0.25,3.5,5.8,4.7,13.6,0.8,0.8,14.5,25.4,-0.2,0.1,-0.2,-0.02,-2.1,-3.3,-5.4,-0.4
2018,6,2508,CLE,Cleveland Cavaliers,Derrick Rose,"October 4, 1988",29.0,NBA,PG,16.0,308.0,11.6,0.52,0.18,0.31,3.7,6.8,5.3,13.0,0.5,1.1,15.7,25.6,-0.1,0.0,-0.1,-0.01,-1.8,-3.5,-5.4,-0.3
2018,18,2508,MIN,Minnesota Timberwolves,Derrick Rose,"October 4, 1988",29.0,NBA,PG,9.0,112.0,11.2,0.46,0.11,0.09,3.1,3.1,3.1,15.2,1.8,0.0,11.1,25.0,-0.1,0.0,-0.1,-0.03,-2.9,-2.6,-5.5,-0.1
2019,18,2508,MIN,Minnesota Timberwolves,Derrick Rose,"October 4, 1988",30.0,NBA,PG,51.0,1392.0,19.5,0.56,0.19,0.21,2.5,8.3,5.4,26.4,1.1,0.7,9.1,27.3,2.6,0.3,3.0,0.1,3.2,-1.7,1.4,1.2
2020,9,2508,DET,Detroit Pistons,Derrick Rose,"October 4, 1988",31.0,NBA,PG,50.0,1298.0,21.0,0.56,0.2,0.18,2.3,8.3,5.3,40.5,1.5,1.0,13.4,31.6,1.8,0.7,2.5,0.09,3.9,-1.7,2.2,1.4
2021,31,2508,TOT,Total After Trade,Derrick Rose,"October 4, 1988",32.0,NBA,PG,20.0,445.0,17.3,0.51,0.2,0.27,1.7,9.0,5.3,32.0,2.5,1.5,12.4,29.2,0.1,0.5,0.6,0.06,0.8,-0.4,0.4,0.3
2021,9,2508,DET,Detroit Pistons,Derrick Rose,"October 4, 1988",32.0,NBA,PG,15.0,342.0,17.3,0.52,0.21,0.27,1.9,7.8,4.7,33.3,2.6,1.1,12.3,29.7,0.1,0.3,0.4,0.06,1.2,-0.8,0.4,0.2
2021,20,2508,NYK,New York Knicks,Derrick Rose,"October 4, 1988",32.0,NBA,PG,5.0,103.0,17.0,0.5,0.18,0.26,1.0,13.0,7.1,27.5,2.4,2.9,12.6,27.3,0.0,0.2,0.2,0.07,-0.5,0.8,0.4,0.1
