Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,20,1181,NYK,New York Knicks,21.0,NBA,SG,81.0,1.0,23.1,3.6,8.5,0.43,1.6,4.4,0.36,2.0,4.1,0.5,0.52,1.3,1.6,0.83,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,10.2
2015,20,1181,NYK,New York Knicks,22.0,NBA,SG,70.0,30.0,24.0,4.0,10.2,0.39,1.7,5.1,0.34,2.3,5.2,0.44,0.47,1.8,2.2,0.8,0.2,2.1,2.2,1.8,0.3,0.2,1.2,1.7,11.5
2016,1,1181,ATL,Atlanta Hawks,23.0,NBA,SG,51.0,1.0,16.9,2.2,5.2,0.43,0.9,2.8,0.34,1.3,2.4,0.54,0.52,1.0,1.1,0.89,0.1,1.5,1.7,1.0,0.4,0.1,0.5,0.9,6.4
2017,1,1181,ATL,Atlanta Hawks,24.0,NBA,SG,79.0,30.0,27.3,5.3,11.5,0.46,1.9,5.3,0.36,3.4,6.3,0.54,0.54,2.1,2.7,0.77,0.4,2.4,2.8,2.3,0.7,0.2,1.3,1.3,14.5
2018,20,1181,NYK,New York Knicks,25.0,NBA,SG,57.0,54.0,33.1,6.3,15.0,0.42,2.3,7.2,0.32,4.0,7.8,0.52,0.5,2.6,3.1,0.82,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,17.5
2019,31,1181,TOT,Total After Trade,26.0,NBA,SG,65.0,63.0,31.6,6.0,15.3,0.39,2.5,7.3,0.34,3.5,7.9,0.44,0.47,3.6,4.2,0.84,0.5,2.9,3.4,2.4,0.8,0.1,1.6,2.2,18.1
2019,20,1181,NYK,New York Knicks,26.0,NBA,SG,46.0,46.0,32.6,6.1,15.8,0.39,2.5,7.3,0.35,3.6,8.5,0.42,0.47,4.3,5.1,0.85,0.6,2.9,3.5,2.7,0.9,0.1,1.8,2.3,19.1
2019,7,1181,DAL,Dallas Mavericks,26.0,NBA,SG,19.0,17.0,29.4,5.7,14.1,0.4,2.4,7.4,0.32,3.3,6.7,0.5,0.49,1.7,2.3,0.77,0.4,2.8,3.2,1.9,0.6,0.1,1.3,1.8,15.5
2020,7,1181,DAL,Dallas Mavericks,27.0,NBA,SG,71.0,58.0,29.5,5.4,12.5,0.43,2.9,7.2,0.4,2.5,5.2,0.48,0.55,2.1,2.6,0.82,0.4,2.9,3.3,1.9,0.6,0.1,1.0,1.8,15.8
2021,7,1181,DAL,Dallas Mavericks,28.0,NBA,SG,14.0,12.0,31.6,6.2,13.9,0.45,3.4,8.4,0.4,2.9,5.5,0.52,0.57,1.8,2.6,0.69,0.1,3.7,3.9,1.9,0.6,0.2,1.1,1.6,17.6
