Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
1999,1,ATL,Atlanta Hawks,31,19,0.62,2nd of 8,2.82,85.3,-3.6,100.5,-1.7,97.1,-5.1,Lost E. Conf. Semis,L. Wilkens (31-19)
