Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,3,2322,BRK,Brooklyn Nets,Mason Plumlee,"March 5, 1990",23.0,NBA,C,70.0,22.0,18.2,2.8,4.3,0.66,0.0,0.0,0.0,2.8,4.3,0.67,0.66,1.7,2.8,0.63,1.4,3.0,4.4,0.9,0.7,0.8,1.1,2.4,7.4
2015,3,2322,BRK,Brooklyn Nets,Mason Plumlee,"March 5, 1990",24.0,NBA,C,82.0,45.0,21.3,3.4,6.0,0.57,0.0,0.0,0.0,3.4,5.9,0.58,0.57,1.9,3.9,0.5,2.1,4.1,6.2,0.9,0.8,0.8,1.3,2.5,8.7
2016,25,2322,POR,Portland Trail Blazers,Mason Plumlee,"March 5, 1990",25.0,NBA,C,82.0,82.0,25.4,3.3,6.3,0.52,0.0,0.0,0.0,3.3,6.3,0.52,0.52,2.6,4.1,0.64,2.5,5.2,7.7,2.8,0.8,1.0,1.9,3.1,9.1
2017,31,2322,TOT,Total After Trade,Mason Plumlee,"March 5, 1990",26.0,NBA,C,81.0,64.0,26.5,4.1,7.7,0.54,0.0,0.1,0.0,4.1,7.6,0.54,0.54,2.1,3.7,0.58,2.1,5.4,7.5,3.5,0.9,1.1,1.7,2.8,10.4
2017,25,2322,POR,Portland Trail Blazers,Mason Plumlee,"March 5, 1990",26.0,NBA,C,54.0,54.0,28.1,4.4,8.2,0.53,0.0,0.1,0.0,4.4,8.1,0.54,0.53,2.4,4.1,0.57,2.2,5.8,8.0,4.0,0.9,1.2,1.6,2.8,11.1
2017,8,2322,DEN,Denver Nuggets,Mason Plumlee,"March 5, 1990",26.0,NBA,C,27.0,10.0,23.4,3.7,6.7,0.55,0.0,0.0,0.0,3.7,6.7,0.55,0.55,1.7,2.8,0.62,1.9,4.6,6.4,2.6,0.7,1.1,1.7,2.9,9.1
2018,8,2322,DEN,Denver Nuggets,Mason Plumlee,"March 5, 1990",27.0,NBA,C,74.0,26.0,19.4,3.0,5.0,0.6,0.0,0.0,0.0,3.0,5.0,0.6,0.6,1.1,2.4,0.46,1.8,3.6,5.4,1.9,0.7,1.1,1.4,2.5,7.1
2019,8,2322,DEN,Denver Nuggets,Mason Plumlee,"March 5, 1990",28.0,NBA,C,82.0,17.0,21.1,3.2,5.4,0.59,0.0,0.1,0.2,3.2,5.3,0.6,0.6,1.4,2.4,0.56,2.0,4.4,6.4,3.0,0.8,0.9,1.5,3.1,7.8
2020,8,2322,DEN,Denver Nuggets,Mason Plumlee,"March 5, 1990",29.0,NBA,C,61.0,1.0,17.3,2.9,4.7,0.62,0.0,0.1,0.0,2.9,4.6,0.62,0.62,1.4,2.5,0.54,1.6,3.6,5.2,2.5,0.5,0.6,1.3,2.3,7.2
2021,9,2322,DET,Detroit Pistons,Mason Plumlee,"March 5, 1990",30.0,NBA,C,27.0,27.0,28.1,4.2,7.1,0.6,0.0,0.2,0.0,4.2,6.9,0.61,0.6,1.7,2.5,0.69,3.1,6.0,9.1,3.5,0.9,0.7,2.2,3.6,10.2
