Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,20,1408,NYK,New York Knicks,Mark Jackson,22.0,82,80.0,3249,438,1013,0.43,32,126,0.25,406,887,0.46,0.45,206,266,0.77,120,276,396,868,205,6,258,244,1114
1988,20,3121,NYK,New York Knicks,Gerald Wilkins,24.0,81,78.0,2703,591,1324,0.45,39,129,0.3,552,1195,0.46,0.46,191,243,0.79,106,164,270,326,90,22,212,183,1412
1988,20,884,NYK,New York Knicks,Patrick Ewing,25.0,82,82.0,2546,656,1183,0.56,0,3,0.0,656,1180,0.56,0.56,341,476,0.72,245,431,676,125,104,245,287,332,1653
1988,20,3003,NYK,New York Knicks,Kenny Walker,23.0,82,61.0,2139,344,728,0.47,0,1,0.0,344,727,0.47,0.47,138,178,0.78,192,197,389,86,63,59,83,290,826
1988,20,1114,NYK,New York Knicks,Sidney Green,27.0,82,65.0,2049,258,585,0.44,0,2,0.0,258,583,0.44,0.44,126,190,0.66,221,421,642,93,65,32,148,318,642
1988,20,495,NYK,New York Knicks,Bill Cartwright,30.0,82,4.0,1676,287,528,0.54,0,0,,287,528,0.54,0.54,340,426,0.8,127,257,384,85,43,43,135,234,914
1988,20,2136,NYK,New York Knicks,Johnny Newman,24.0,77,25.0,1589,270,620,0.44,26,93,0.28,244,527,0.46,0.46,207,246,0.84,87,72,159,62,72,11,103,204,773
1988,20,2918,NYK,New York Knicks,Trent Tucker,28.0,71,4.0,1248,193,455,0.42,69,167,0.41,124,288,0.43,0.5,51,71,0.72,32,87,119,117,53,6,47,158,506
1988,20,643,NYK,New York Knicks,Pat Cummings,31.0,62,9.0,946,140,307,0.46,0,1,0.0,140,306,0.46,0.46,59,80,0.74,82,153,235,37,20,10,65,143,339
1988,20,758,NYK,New York Knicks,Billy Donovan,22.0,44,0.0,364,44,109,0.4,0,7,0.0,44,102,0.43,0.4,17,21,0.81,5,20,25,87,16,1,42,33,105
1988,20,1955,NYK,New York Knicks,Chris McNealy,26.0,19,0.0,265,23,74,0.31,0,0,,23,74,0.31,0.31,21,31,0.68,24,40,64,23,16,2,17,50,67
1988,20,472,NYK,New York Knicks,Rick Carlisle,28.0,26,0.0,204,29,67,0.43,6,17,0.35,23,50,0.46,0.48,10,11,0.91,6,7,13,32,11,4,22,39,74
1988,20,2211,NYK,New York Knicks,Louis Orr,29.0,29,0.0,180,16,50,0.32,0,1,0.0,16,49,0.33,0.32,8,16,0.5,13,21,34,9,6,0,14,27,40
1988,20,2889,NYK,New York Knicks,Ray Tolbert,29.0,11,0.0,177,19,41,0.46,0,0,,19,41,0.46,0.46,9,17,0.53,14,21,35,5,5,2,10,25,47
1988,20,2894,NYK,New York Knicks,Sedric Toney,25.0,21,0.0,139,21,48,0.44,5,14,0.36,16,34,0.47,0.49,10,11,0.91,3,5,8,24,9,1,12,20,57
1988,20,3097,NYK,New York Knicks,Tony White,22.0,12,0.0,117,17,46,0.37,0,1,0.0,17,45,0.38,0.37,9,13,0.69,1,2,3,10,1,0,13,14,43
1988,20,2878,NYK,New York Knicks,Bob Thornton,25.0,7,0.0,85,6,19,0.32,0,0,,6,19,0.32,0.32,5,8,0.62,5,8,13,4,2,0,8,23,17
1988,20,1252,NYK,New York Knicks,Gerald Henderson,32.0,6,2.0,69,5,14,0.36,2,4,0.5,3,10,0.3,0.43,2,2,1.0,1,9,10,13,2,0,8,14,14
1988,20,2723,NYK,New York Knicks,Rory Sparrow,29.0,3,0.0,52,5,19,0.26,0,1,0.0,5,18,0.28,0.26,0,0,,1,1,2,5,4,0,6,7,10
1988,20,2587,NYK,New York Knicks,Carey Scurry,25.0,4,0.0,8,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,1,2,3,1,2,1,2,3,2
