NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
14,Michael Adams,PG,5-10,162,1963-01-19,US,3,Boston College
1,Darwin Cook,SG,6-3,184,1958-08-06,US,7,University of Portland
42,Wayne Cooper,C,6-10,220,1956-11-16,US,10,New Orleans
6,Walter Davis,SG,6-6,193,1954-09-09,US,11,UNC
43,Wayne Englestad,PF,6-8,245,1966-12-06,US,R,"University of California, Irvine"
2,Alex English,SF,6-7,190,1954-01-05,US,12,South Carolina
22,Dave Greenwood,PF,6-9,222,1957-05-27,US,9,UCLA
24,Bill Hanzlik,PF,6-7,185,1957-12-06,US,8,Notre Dame
15,Eddie Hughes,PG,5-10,165,1960-05-26,US,1,Colorado State
35,Jerome Lane,PF,6-6,230,1966-12-04,US,R,Pitt
12,Fat Lever,SG,6-3,170,1960-08-18,US,6,Arizona State
33,Calvin Natt,SF,6-6,220,1957-01-08,US,9,Louisiana-Monroe
41,Blair Rasmussen,C,7-0,250,1962-11-13,US,3,Oregon
34,Danny Schayes,C,6-11,235,1959-05-10,US,7,Syracuse
21,Elston Turner,SF,6-5,190,1959-06-10,US,7,Ole Miss
30,Jay Vincent,SF,6-7,220,1959-06-10,US,7,Michigan State
