Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,11,HOU,Houston Rockets,Scottie Pippen,33,4,4,172,4.8,14.7,0.33,1.3,4.6,0.27,3.6,10.0,0.35,4.4,5.4,0.81,4.2,5.7,9.8,4.6,1.5,0.6,2.7,2.5,15.3
1999,11,HOU,Houston Rockets,Charles Barkley,35,4,4,157,8.3,15.6,0.53,0.5,1.6,0.29,7.8,14.0,0.56,4.6,6.9,0.67,3.0,9.6,12.6,3.4,1.4,0.5,1.8,2.8,21.6
1999,11,HOU,Houston Rockets,Sam Mack,28,4,0,123,3.8,11.1,0.34,2.9,7.6,0.38,0.9,3.5,0.25,4.1,5.0,0.82,0.3,2.3,2.6,2.0,1.2,0.0,1.5,3.2,14.6
1999,11,HOU,Houston Rockets,Hakeem Olajuwon,36,4,4,123,6.7,15.8,0.43,0.0,0.0,,6.7,15.8,0.43,2.0,2.3,0.88,1.5,7.0,8.5,0.6,1.5,0.9,1.5,5.3,15.5
1999,11,HOU,Houston Rockets,Brent Price,30,4,0,98,4.0,8.8,0.46,1.8,5.1,0.36,2.2,3.7,0.6,2.2,2.2,1.0,1.1,1.8,2.9,5.1,1.5,0.4,2.2,1.8,12.1
1999,11,HOU,Houston Rockets,Cuttino Mobley,23,4,4,94,2.7,5.7,0.47,1.5,2.7,0.57,1.1,3.1,0.38,3.8,4.2,0.91,0.0,1.5,1.5,4.2,0.8,0.0,1.9,4.2,10.7
1999,11,HOU,Houston Rockets,Michael Dickerson,23,4,4,82,2.6,9.7,0.27,1.3,3.5,0.38,1.3,6.1,0.21,0.9,1.8,0.5,0.9,0.9,1.8,1.3,0.9,1.3,0.9,3.5,7.5
1999,11,HOU,Houston Rockets,Othella Harrington,25,4,0,42,7.7,12.0,0.64,0.0,0.0,,7.7,12.0,0.64,3.4,5.1,0.67,4.3,7.7,12.0,0.9,0.0,0.9,2.6,1.7,18.9
1999,11,HOU,Houston Rockets,Antoine Carr,37,4,0,37,3.9,10.7,0.36,0.0,0.0,,3.9,10.7,0.36,0.0,0.0,,2.9,3.9,6.8,3.9,0.0,1.0,3.9,18.5,7.8
1999,11,HOU,Houston Rockets,Stanley Roberts,28,3,0,20,0.0,10.8,0.0,0.0,0.0,,0.0,10.8,0.0,1.8,3.6,0.5,0.0,5.4,5.4,0.0,0.0,7.2,0.0,9.0,1.8
1999,11,HOU,Houston Rockets,Matt Bullard,31,2,0,8,9.0,9.0,1.0,4.5,4.5,1.0,4.5,4.5,1.0,9.0,9.0,1.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,31.5
1999,11,HOU,Houston Rockets,Bryce Drew,24,1,0,4,9.0,9.0,1.0,0.0,0.0,,9.0,9.0,1.0,0.0,18.0,0.0,9.0,18.0,27.0,18.0,0.0,0.0,0.0,9.0,18.0
