Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2005,1,2693,ATL,Atlanta Hawks,Josh Smith,1985-12-05,19.0,NBA,SF,74.0,59.0,2050.0,274.0,602.0,0.46,4.0,23.0,0.17,270.0,579.0,0.47,0.46,163.0,237.0,0.69,147.0,310.0,457.0,127.0,59.0,144.0,135.0,157.0,715.0,0.0
2006,1,2693,ATL,Atlanta Hawks,Josh Smith,1985-12-05,20.0,NBA,SF,80.0,73.0,2559.0,329.0,774.0,0.42,34.0,110.0,0.31,295.0,664.0,0.44,0.45,210.0,292.0,0.72,176.0,355.0,531.0,191.0,64.0,208.0,162.0,260.0,902.0,0.0
2007,1,2693,ATL,Atlanta Hawks,Josh Smith,1985-12-05,21.0,NBA,SF,72.0,72.0,2647.0,436.0,993.0,0.44,38.0,152.0,0.25,398.0,841.0,0.47,0.46,268.0,387.0,0.69,165.0,456.0,621.0,236.0,101.0,207.0,227.0,241.0,1178.0,0.0
2008,1,2693,ATL,Atlanta Hawks,Josh Smith,1985-12-05,22.0,NBA,PF,81.0,81.0,2873.0,518.0,1133.0,0.46,25.0,99.0,0.25,493.0,1034.0,0.48,0.47,333.0,469.0,0.71,161.0,506.0,667.0,272.0,123.0,227.0,245.0,269.0,1394.0,1.0
2009,1,2693,ATL,Atlanta Hawks,Josh Smith,1985-12-05,23.0,NBA,PF,69.0,69.0,2421.0,418.0,849.0,0.49,26.0,87.0,0.3,392.0,762.0,0.51,0.51,211.0,359.0,0.59,134.0,364.0,498.0,169.0,94.0,111.0,161.0,184.0,1073.0,0.0
2010,1,2693,ATL,Atlanta Hawks,Josh Smith,1985-12-05,24.0,NBA,PF,81.0,81.0,2871.0,504.0,999.0,0.5,0.0,7.0,0.0,504.0,992.0,0.51,0.5,261.0,422.0,0.62,223.0,482.0,705.0,342.0,130.0,172.0,198.0,240.0,1269.0,1.0
2011,1,2693,ATL,Atlanta Hawks,Josh Smith,1985-12-05,25.0,NBA,PF,77.0,77.0,2645.0,497.0,1041.0,0.48,51.0,154.0,0.33,446.0,887.0,0.5,0.5,229.0,316.0,0.72,134.0,523.0,657.0,255.0,99.0,120.0,197.0,217.0,1274.0,1.0
2012,1,2693,ATL,Atlanta Hawks,Josh Smith,1985-12-05,26.0,NBA,PF,66.0,66.0,2329.0,504.0,1101.0,0.46,28.0,109.0,0.26,476.0,992.0,0.48,0.47,203.0,322.0,0.63,136.0,496.0,632.0,257.0,93.0,115.0,164.0,172.0,1239.0,0.0
2013,1,2693,ATL,Atlanta Hawks,Josh Smith,1985-12-05,27.0,NBA,PF,76.0,76.0,2683.0,550.0,1182.0,0.46,61.0,201.0,0.3,489.0,981.0,0.5,0.49,166.0,321.0,0.52,133.0,506.0,639.0,321.0,94.0,136.0,226.0,175.0,1327.0,0.0
2014,9,2693,DET,Detroit Pistons,Josh Smith,1985-12-05,28.0,NBA,SF,77.0,76.0,2730.0,517.0,1233.0,0.42,70.0,265.0,0.26,447.0,968.0,0.46,0.45,160.0,301.0,0.53,102.0,418.0,520.0,252.0,105.0,110.0,199.0,197.0,1264.0,0.0
2015,31,2693,TOT,Total After Trade,Josh Smith,1985-12-05,29.0,NBA,PF,83.0,35.0,2300.0,414.0,987.0,0.42,72.0,228.0,0.32,342.0,759.0,0.45,0.46,127.0,255.0,0.5,152.0,378.0,530.0,277.0,87.0,116.0,206.0,228.0,1027.0,0.0
2015,9,2693,DET,Detroit Pistons,Josh Smith,1985-12-05,29.0,NBA,PF,28.0,28.0,896.0,153.0,391.0,0.39,9.0,37.0,0.24,144.0,354.0,0.41,0.4,52.0,111.0,0.47,52.0,150.0,202.0,132.0,37.0,48.0,72.0,82.0,367.0,0.0
2015,11,2693,HOU,Houston Rockets,Josh Smith,1985-12-05,29.0,NBA,PF,55.0,7.0,1404.0,261.0,596.0,0.44,63.0,191.0,0.33,198.0,405.0,0.49,0.49,75.0,144.0,0.52,100.0,228.0,328.0,145.0,50.0,68.0,134.0,146.0,660.0,0.0
2016,31,2693,TOT,Total After Trade,Josh Smith,1985-12-05,30.0,NBA,PF,55.0,7.0,880.0,127.0,349.0,0.36,41.0,143.0,0.29,86.0,206.0,0.42,0.42,37.0,67.0,0.55,51.0,141.0,192.0,90.0,34.0,47.0,77.0,118.0,332.0,0.0
2016,13,2693,LAC,Los Angeles Clippers,Josh Smith,1985-12-05,30.0,NBA,PF,32.0,1.0,459.0,69.0,180.0,0.38,18.0,58.0,0.31,51.0,122.0,0.42,0.43,25.0,42.0,0.6,33.0,92.0,125.0,42.0,18.0,34.0,41.0,62.0,181.0,0.0
2016,11,2693,HOU,Houston Rockets,Josh Smith,1985-12-05,30.0,NBA,PF,23.0,6.0,421.0,58.0,169.0,0.34,23.0,85.0,0.27,35.0,84.0,0.42,0.41,12.0,25.0,0.48,18.0,49.0,67.0,48.0,16.0,13.0,36.0,56.0,151.0,0.0
2018,19,2693,NOP,New Orleans Pelicans,Josh Smith,1985-12-05,32.0,NBA,PF,3.0,0.0,12.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,0.0,0.0,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
