Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,20,983,NYK,New York Knicks,Danilo Gallinari,"August 8, 1988",20.0,NBA,SG,28.0,412.0,13.4,0.62,0.58,0.22,3.3,11.5,7.3,5.5,1.7,0.7,9.9,16.0,0.7,0.3,1.0,0.12,0.5,0.1,0.6,0.3
2010,20,983,NYK,New York Knicks,Danilo Gallinari,"August 8, 1988",21.0,NBA,SF,81.0,2747.0,14.8,0.57,0.53,0.33,2.6,14.0,8.2,7.6,1.4,1.6,9.4,19.3,4.1,1.5,5.6,0.1,1.2,-0.7,0.5,1.7
2011,31,983,TOT,Total After Trade,Danilo Gallinari,"August 8, 1988",22.0,NBA,"PF,SF",62.0,2104.0,15.7,0.6,0.46,0.61,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,4.9,1.2,6.1,0.14,1.5,-0.8,0.7,1.4
2011,20,983,NYK,New York Knicks,Danilo Gallinari,"August 8, 1988",22.0,NBA,PF,48.0,1671.0,15.6,0.6,0.47,0.57,3.3,12.5,7.8,7.4,1.1,0.8,8.4,18.5,4.2,0.7,4.9,0.14,1.4,-1.3,0.1,0.9
2011,8,983,DEN,Denver Nuggets,Danilo Gallinari,"August 8, 1988",22.0,NBA,SF,14.0,433.0,15.9,0.59,0.41,0.77,3.0,16.8,10.1,7.5,1.5,1.6,12.5,20.6,0.7,0.5,1.2,0.13,1.7,1.3,3.0,0.5
2012,8,983,DEN,Denver Nuggets,Danilo Gallinari,"August 8, 1988",23.0,NBA,SF,43.0,1351.0,16.5,0.56,0.39,0.45,2.5,14.6,8.7,13.0,1.6,1.3,10.9,20.7,2.9,1.0,3.9,0.14,1.9,-0.1,1.8,1.3
2013,8,983,DEN,Denver Nuggets,Danilo Gallinari,"August 8, 1988",24.0,NBA,SF,71.0,2309.0,16.7,0.56,0.42,0.4,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,5.2,2.0,7.2,0.15,2.9,-0.1,2.8,2.8
2015,8,983,DEN,Denver Nuggets,Danilo Gallinari,"August 8, 1988",26.0,NBA,SF,59.0,1426.0,16.8,0.56,0.53,0.34,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,3.0,1.0,3.9,0.13,2.6,-0.2,2.4,1.6
2016,8,983,DEN,Denver Nuggets,Danilo Gallinari,"August 8, 1988",27.0,NBA,SF,53.0,1839.0,19.0,0.58,0.34,0.62,3.1,14.0,8.5,11.8,1.1,0.8,8.0,23.0,5.5,0.9,6.3,0.16,3.4,-0.7,2.7,2.2
2017,8,983,DEN,Denver Nuggets,Danilo Gallinari,"August 8, 1988",28.0,NBA,SF,63.0,2134.0,17.4,0.62,0.43,0.52,2.0,14.7,8.4,9.1,0.9,0.5,8.2,20.0,6.2,0.7,6.8,0.15,2.8,-1.4,1.4,1.9
2018,13,983,LAC,Los Angeles Clippers,Danilo Gallinari,"August 8, 1988",29.0,NBA,SF,21.0,671.0,13.8,0.55,0.43,0.34,1.5,14.9,8.3,8.9,0.9,1.2,8.1,20.6,0.8,0.4,1.2,0.09,0.4,-0.9,-0.5,0.3
2019,13,983,LAC,Los Angeles Clippers,Danilo Gallinari,"August 8, 1988",30.0,NBA,SF,68.0,2059.0,21.0,0.63,0.42,0.46,2.9,18.1,10.7,13.2,1.1,0.9,8.5,23.8,6.4,1.8,8.2,0.19,4.9,-0.5,4.3,3.3
2020,21,983,OKC,Oklahoma City Thunder,Danilo Gallinari,"August 8, 1988",31.0,NBA,PF,62.0,1834.0,19.5,0.61,0.54,0.36,2.1,16.8,9.7,10.3,1.1,0.2,7.4,24.6,4.5,1.9,6.3,0.17,4.1,-0.9,3.3,2.4
2021,1,983,ATL,Atlanta Hawks,Danilo Gallinari,"August 8, 1988",32.0,NBA,PF,11.0,191.0,14.3,0.64,0.56,0.47,1.7,13.0,7.5,10.5,0.3,0.4,15.4,23.1,0.3,0.1,0.4,0.11,0.6,-1.8,-1.1,0.0
