PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Larry Bird,27,79,3028,24.2,0.552,0.047,0.273,7.0,22.3,14.9,26.2,2.3,1.3,12.1,26.7,,7.9,5.6,13.6,0.215,,5.6,2.0,7.6,7.3
Robert Parish,30,80,2867,19.2,0.584,0.0,0.32299999999999995,10.0,23.5,17.0,7.0,0.9,2.3,12.4,21.3,,5.7,4.8,10.5,0.175,,1.8,0.1,1.9,2.8
Dennis Johnson,29,80,2665,12.8,0.515,0.036000000000000004,0.376,3.8,7.9,6.0,16.6,1.7,1.2,14.4,18.4,,2.5,3.2,5.7,0.102,,-0.5,0.6,0.1,1.4
Kevin McHale,26,82,2577,20.0,0.605,0.003,0.41600000000000004,9.5,17.1,13.4,6.0,0.4,2.7,10.7,22.3,,7.0,3.5,10.5,0.196,,2.5,-0.2,2.3,2.8
Cedric Maxwell,28,80,2502,13.5,0.61,0.01,0.713,9.5,11.4,10.5,10.5,1.2,0.5,20.6,16.2,,3.6,2.9,6.4,0.124,,0.6,-0.2,0.4,1.5
Gerald Henderson,28,78,2088,14.7,0.57,0.079,0.247,3.8,4.1,4.0,19.8,2.7,0.4,16.8,18.8,,2.7,2.6,5.3,0.121,,0.2,0.9,1.1,1.6
Quinn Buckner,29,79,1249,9.4,0.456,0.019,0.22899999999999998,3.9,8.4,6.2,21.5,3.2,0.1,22.0,15.0,,-0.6,1.9,1.3,0.052000000000000005,,-3.7,1.9,-1.8,0.1
Danny Ainge,24,71,1154,10.4,0.498,0.061,0.155,3.0,8.3,5.7,18.4,1.7,0.2,15.4,16.2,,0.5,1.3,1.8,0.076,,-2.2,0.4,-1.8,0.0
Scott Wedman,31,68,916,9.9,0.469,0.039,0.105,5.3,11.7,8.6,9.8,1.4,0.4,11.0,17.6,,0.1,1.1,1.2,0.065,,-2.5,-0.1,-2.6,-0.1
M.L. Carr,33,60,585,7.8,0.48100000000000004,0.08800000000000001,0.281,5.2,9.2,7.3,10.7,1.4,0.4,19.3,16.7,,-0.2,0.6,0.4,0.034,,-3.3,-0.3,-3.6,-0.2
Greg Kite,22,35,197,6.8,0.445,0.0,0.242,16.2,19.5,17.9,4.7,0.2,1.4,21.5,19.4,,-0.3,0.3,0.0,-0.008,,-5.6,-1.4,-6.9,-0.3
Carlos Clark,23,31,127,12.1,0.451,0.038,0.34600000000000003,6.5,8.6,7.6,17.7,3.0,0.4,16.7,23.3,,-0.1,0.2,0.1,0.048,,-3.2,0.3,-2.9,0.0
