PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Ralph Sampson,23,82,2693,20.1,0.551,0.003,0.317,11.8,24.7,18.3,8.9,1.2,4.0,15.9,27.1,,1.9,4.1,6.0,0.10800000000000001,,0.5,0.4,0.9,2.0
Lewis Lloyd,24,82,2578,16.3,0.555,0.011000000000000001,0.252,5.4,7.0,6.2,17.6,1.8,0.9,15.7,23.8,,2.6,2.0,4.6,0.085,,1.1,-0.4,0.7,1.8
Caldwell Jones,33,81,2506,10.9,0.557,0.005,0.31,7.2,17.7,12.5,7.6,0.8,1.7,18.0,13.8,,1.6,2.5,4.1,0.078,,-2.0,0.4,-1.7,0.2
Rodney McCray,22,79,2081,14.4,0.546,0.006,0.371,9.0,14.3,11.6,10.8,1.2,1.4,13.3,17.1,,2.7,1.9,4.6,0.106,,0.4,0.0,0.4,1.3
Phil Ford,27,81,2020,10.4,0.5479999999999999,0.032,0.249,1.5,5.8,3.7,24.5,1.3,0.2,20.6,12.8,,1.7,1.1,2.9,0.068,,-2.1,-0.5,-2.6,-0.3
Allen Leavell,26,82,2009,15.9,0.5529999999999999,0.09699999999999999,0.391,1.7,4.6,3.1,29.7,2.4,0.3,17.7,20.4,,2.8,1.6,4.3,0.10400000000000001,,0.8,-0.2,0.6,1.3
Robert Reid,28,64,1936,14.5,0.491,0.009000000000000001,0.14400000000000002,5.4,13.5,9.5,15.3,2.1,0.8,9.2,20.4,,1.5,2.1,3.5,0.08800000000000001,,-0.7,0.7,0.0,1.0
James Bailey,26,73,1174,15.5,0.537,0.002,0.371,9.6,17.4,13.5,9.3,1.3,1.9,14.4,23.6,,1.0,1.3,2.3,0.09300000000000001,,-1.1,-0.2,-1.3,0.2
Elvin Hayes,38,81,994,10.3,0.45,0.005,0.33899999999999997,9.5,18.7,14.1,9.1,0.7,1.5,15.5,21.0,,-0.8,1.0,0.2,0.01,,-3.3,-1.0,-4.4,-0.6
Terry Teagle,23,68,616,11.8,0.508,0.086,0.14,4.9,8.7,6.8,14.5,1.0,0.4,15.6,25.3,,-0.2,0.4,0.2,0.016,,-2.0,-1.8,-3.9,-0.3
Wally Walker,29,58,612,10.9,0.49,0.025,0.075,4.6,11.6,8.1,12.0,1.3,0.4,11.7,18.1,,0.1,0.5,0.5,0.040999999999999995,,-2.0,-0.5,-2.5,-0.1
Major Jones,30,57,473,12.4,0.561,0.0,0.377,7.5,18.6,13.1,7.4,1.4,1.6,16.5,15.1,,0.3,0.5,0.9,0.08800000000000001,,-1.5,0.6,-0.9,0.1
Craig Ehlo,22,7,63,8.2,0.419,0.0,0.037000000000000005,6.9,8.5,7.7,12.4,2.2,0.0,9.9,19.0,,0.0,0.1,0.0,0.018000000000000002,,-4.2,0.0,-4.2,-0.1
