Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,30,2689,WSB,Washington Bullets,22.0,NBA,SG,48.0,5.0,708.0,5.1,12.5,0.41,0.1,1.1,0.1,5.0,11.4,0.44,2.3,2.8,0.8,1.5,2.6,4.1,5.0,2.2,0.1,3.2,5.0,12.6
1993,30,2689,WSB,Washington Bullets,23.0,NBA,SG,69.0,33.0,1546.0,6.1,13.3,0.46,0.2,0.5,0.35,5.9,12.7,0.46,2.5,3.0,0.86,0.6,1.9,2.5,4.3,1.4,0.2,2.4,4.1,14.9
1994,31,2689,TOT,Total After Trade,24.0,NBA,SG,66.0,2.0,877.0,5.1,12.6,0.4,0.9,2.5,0.35,4.2,10.1,0.42,2.6,3.4,0.75,1.4,2.1,3.4,4.5,1.6,0.2,2.1,3.9,13.6
1994,30,2689,WSB,Washington Bullets,24.0,NBA,SG,7.0,0.0,48.0,6.0,13.5,0.44,0.0,0.0,,6.0,13.5,0.44,11.3,15.0,0.75,3.7,2.3,6.0,3.7,2.3,0.7,0.7,6.0,23.2
1994,26,2689,SAC,Sacramento Kings,24.0,NBA,SG,59.0,2.0,829.0,5.0,12.5,0.4,0.9,2.6,0.35,4.1,9.9,0.42,2.1,2.8,0.75,1.3,2.0,3.3,4.5,1.6,0.2,2.1,3.8,13.1
