Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,25.0,TOR,NBA,SG,10,0,84,13,21,0.619,5,12,0.417,8,9,0.889,0.738,0,0,,1,13,14,7,1,1,1,6,31
