PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Joe Barry Carroll,24,79,2988,20.1,0.5489999999999999,0.002,0.307,7.7,17.5,12.5,8.6,1.7,2.9,14.1,26.5,,4.3,2.8,7.0,0.113,,1.9,-0.4,1.5,2.6
Purvis Short,25,67,2397,17.6,0.534,0.012,0.255,6.3,9.8,8.0,14.2,1.8,0.3,12.6,25.2,,4.0,1.2,5.2,0.10300000000000001,,1.5,-1.3,0.1,1.3
Lorenzo Romar,24,82,2130,12.3,0.501,0.057999999999999996,0.184,1.1,6.0,3.5,27.0,2.1,0.1,18.6,14.0,,1.7,0.9,2.6,0.057999999999999996,,-0.5,-0.8,-1.3,0.4
Sam Williams,23,75,1533,15.6,0.5660000000000001,0.002,0.35700000000000004,10.5,17.5,13.9,3.9,2.1,3.2,15.4,16.8,,2.0,1.7,3.7,0.11699999999999999,,-0.9,0.3,-0.5,0.6
Larry Smith,25,49,1433,13.2,0.591,0.0,0.324,15.3,21.6,18.3,4.1,1.2,0.8,19.2,11.8,,1.9,1.1,3.1,0.102,,-0.2,-1.5,-1.8,0.1
Lester Conner,23,75,1416,14.0,0.523,0.013000000000000001,0.373,5.1,12.0,8.4,21.9,3.8,0.3,21.9,12.5,,1.2,1.5,2.7,0.092,,-0.7,2.2,1.5,1.3
Ron Brewer,27,53,1401,11.8,0.486,0.027000000000000003,0.212,3.7,4.6,4.1,6.6,2.3,0.8,10.5,19.2,,0.7,0.6,1.3,0.045,,-1.4,-0.6,-2.0,0.0
Lewis Lloyd,23,73,1350,17.1,0.5479999999999999,0.006999999999999999,0.24600000000000002,6.0,15.2,10.4,13.8,2.1,1.3,15.8,21.7,,1.5,1.1,2.6,0.092,,1.5,-0.2,1.3,1.1
Micheal Ray Richardson,27,33,1074,13.6,0.442,0.073,0.204,4.4,10.4,7.3,30.3,4.3,0.5,22.7,22.0,,-1.1,1.2,0.1,0.006,,-1.7,0.9,-0.8,0.3
Mickey Johnson,30,30,899,16.5,0.537,0.047,0.474,10.3,19.6,14.8,15.1,1.3,1.4,19.5,23.5,,0.9,0.7,1.7,0.08800000000000001,,0.0,-0.6,-0.6,0.3
Sleepy Floyd,22,33,754,15.0,0.521,0.035,0.434,5.6,8.2,6.8,12.7,2.4,0.6,15.1,22.7,,0.8,0.4,1.3,0.08,,-0.1,-0.6,-0.8,0.2
Rickey Brown,24,50,743,9.1,0.504,0.008,0.265,7.9,18.4,13.0,2.8,0.5,1.6,18.0,17.6,,-0.2,0.4,0.2,0.016,,-4.2,-1.8,-6.0,-0.8
World B. Free,29,19,700,15.9,0.505,0.008,0.409,3.3,3.5,3.4,18.6,1.0,0.2,10.4,26.9,,1.1,0.0,1.1,0.077,,0.8,-2.7,-1.8,0.0
Chris Engler,23,54,369,5.8,0.401,0.0,0.17,12.2,18.5,15.3,3.7,0.9,2.6,19.2,13.3,,-0.3,0.3,0.0,-0.006,,-6.2,-0.9,-7.1,-0.5
Derek Smith,21,27,154,6.9,0.47600000000000003,0.039,0.49,6.8,20.4,13.4,1.7,0.0,1.4,15.1,18.6,,0.0,0.1,0.0,0.013999999999999999,,-5.5,-1.3,-6.9,-0.3
Joe Hassett,27,6,139,7.5,0.44299999999999995,0.205,0.0,2.3,6.4,4.3,19.4,0.7,0.0,17.0,15.0,,0.0,0.0,0.0,-0.008,,-2.7,-1.2,-3.8,-0.1
Hank McDowell,23,14,130,9.9,0.542,0.0,0.621,12.1,12.9,12.5,3.8,0.7,1.7,17.8,13.6,,0.1,0.1,0.2,0.075,,-3.2,-0.7,-3.9,-0.1
Larry Kenon,30,11,121,9.6,0.46799999999999997,0.0,0.282,11.3,12.0,11.6,5.3,0.4,0.0,12.0,16.2,,0.1,0.0,0.1,0.034,,-2.5,-1.6,-4.1,-0.1
Terry Duerod,26,5,49,4.2,0.474,0.0,0.0,0.0,6.9,3.3,13.9,1.9,1.1,32.1,22.4,,-0.2,0.0,-0.2,-0.149,,-4.5,-0.5,-5.0,-0.1
