Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,27,1289,SAS,San Antonio Spurs,George Hill,"May 4, 1986",22.0,NBA,PG,77.0,7.0,1270.0,4.3,10.5,0.4,0.7,2.1,0.33,3.6,8.5,0.42,3.2,4.1,0.78,0.9,3.6,4.5,3.9,1.3,0.6,2.1,4.3,12.4
2010,27,1289,SAS,San Antonio Spurs,George Hill,"May 4, 1986",23.0,NBA,PG,78.0,43.0,2276.0,5.6,11.7,0.48,1.2,3.0,0.4,4.4,8.7,0.5,2.9,3.7,0.77,0.7,2.6,3.2,3.6,1.1,0.4,1.6,3.5,15.2
2011,27,1289,SAS,San Antonio Spurs,George Hill,"May 4, 1986",24.0,NBA,PG,76.0,5.0,2148.0,4.8,10.6,0.45,1.3,3.4,0.38,3.5,7.2,0.49,3.9,4.5,0.86,0.4,2.9,3.3,3.2,1.1,0.4,1.7,2.6,14.8
2012,12,1289,IND,Indiana Pacers,George Hill,"May 4, 1986",25.0,NBA,PG,50.0,9.0,1274.0,4.7,10.7,0.44,1.5,4.2,0.37,3.2,6.6,0.49,2.6,3.3,0.78,0.9,3.4,4.3,4.1,1.2,0.5,1.5,2.8,13.6
2013,12,1289,IND,Indiana Pacers,George Hill,"May 4, 1986",26.0,NBA,PG,76.0,76.0,2620.0,5.3,12.0,0.44,1.8,4.9,0.37,3.5,7.1,0.49,2.4,2.9,0.82,0.6,3.3,3.9,4.9,1.1,0.4,1.6,1.8,14.8
2014,12,1289,IND,Indiana Pacers,George Hill,"May 4, 1986",27.0,NBA,PG,76.0,76.0,2434.0,4.0,9.1,0.44,1.4,3.8,0.36,2.6,5.3,0.5,2.1,2.6,0.81,0.8,3.4,4.2,3.9,1.1,0.3,1.4,2.3,11.6
2015,12,1289,IND,Indiana Pacers,George Hill,"May 4, 1986",28.0,NBA,PG,43.0,36.0,1267.0,7.2,15.2,0.48,2.0,5.5,0.36,5.3,9.7,0.54,3.2,4.1,0.79,0.7,4.4,5.1,6.3,1.3,0.4,2.0,3.2,19.7
2016,12,1289,IND,Indiana Pacers,George Hill,"May 4, 1986",29.0,NBA,PG,74.0,73.0,2524.0,4.6,10.5,0.44,1.8,4.5,0.41,2.8,6.1,0.47,1.6,2.1,0.76,0.8,3.4,4.3,3.7,1.2,0.2,1.4,2.1,12.8
2017,29,1289,UTA,Utah Jazz,George Hill,"May 4, 1986",30.0,NBA,PG,49.0,49.0,1544.0,6.7,14.1,0.48,2.2,5.4,0.4,4.5,8.7,0.52,3.7,4.6,0.8,0.5,3.4,3.9,4.8,1.2,0.3,2.0,2.7,19.3
2018,31,1289,TOT,Total After Trade,George Hill,"May 4, 1986",31.0,NBA,PG,67.0,60.0,1812.0,4.7,10.2,0.46,1.7,4.1,0.42,3.0,6.1,0.49,2.2,2.8,0.79,0.8,2.8,3.6,3.7,1.2,0.5,1.7,2.5,13.3
2018,26,1289,SAC,Sacramento Kings,George Hill,"May 4, 1986",31.0,NBA,PG,43.0,36.0,1143.0,4.8,10.3,0.47,1.8,4.0,0.45,3.0,6.2,0.48,2.4,3.1,0.78,0.7,3.0,3.7,3.7,1.2,0.4,1.9,2.4,13.9
2018,6,1289,CLE,Cleveland Cavaliers,George Hill,"May 4, 1986",31.0,NBA,PG,24.0,24.0,669.0,4.5,10.1,0.44,1.5,4.1,0.35,3.0,5.9,0.51,1.8,2.2,0.8,1.1,2.4,3.4,3.6,1.2,0.8,1.5,2.9,12.2
2019,31,1289,TOT,Total After Trade,George Hill,"May 4, 1986",32.0,NBA,PG,60.0,13.0,1302.0,4.7,10.4,0.45,1.3,4.2,0.31,3.4,6.2,0.55,1.9,2.4,0.82,1.1,3.0,4.1,3.7,1.4,0.2,1.4,2.8,12.7
2019,6,1289,CLE,Cleveland Cavaliers,George Hill,"May 4, 1986",32.0,NBA,PG,13.0,13.0,344.0,5.8,11.2,0.51,1.4,2.9,0.46,4.4,8.3,0.53,1.8,2.1,0.85,1.3,1.6,2.8,3.8,1.3,0.1,2.1,3.7,14.7
2019,17,1289,MIL,Milwaukee Bucks,George Hill,"May 4, 1986",32.0,NBA,PG,47.0,0.0,958.0,4.3,10.1,0.43,1.3,4.7,0.28,3.0,5.4,0.56,2.0,2.4,0.82,1.0,3.5,4.5,3.7,1.5,0.3,1.2,2.5,11.9
2020,17,1289,MIL,Milwaukee Bucks,George Hill,"May 4, 1986",33.0,NBA,PG,59.0,2.0,1271.0,5.5,10.6,0.52,2.3,5.0,0.46,3.2,5.7,0.56,2.4,2.9,0.84,1.4,3.6,5.0,5.1,1.3,0.1,1.6,2.4,15.7
2021,21,1289,OKC,Oklahoma City Thunder,George Hill,"May 4, 1986",34.0,NBA,PG,14.0,14.0,369.0,6.0,11.7,0.51,2.1,5.6,0.39,3.8,6.1,0.62,2.0,2.4,0.84,0.8,2.0,2.8,4.2,1.2,0.2,1.2,1.2,16.1
