Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2333,13.0,88.0,11.25,0.6,0.14,0.17,9.4,12.35,10.95,5.65,1.85,0.0,6.7,9.45,0.2,0.0,0.2,0.14,-0.8,1.3,0.5,0.0
