SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,20,NYK,Latrell Sprewell,29.0,82,82.0,3276,568,1305,0.44,44,127,0.35,524,1178,0.44,0.45,344,397,0.87,49,300,349,332,109,22,226,184,1524
2000,20,NYK,Allan Houston,28.0,82,82.0,3169,614,1271,0.48,106,243,0.44,508,1028,0.49,0.52,280,334,0.84,38,233,271,224,65,14,186,219,1614
2000,20,NYK,Larry Johnson,30.0,70,68.0,2281,282,652,0.43,58,174,0.33,224,478,0.47,0.48,128,167,0.77,87,293,380,175,42,7,94,205,750
2000,20,NYK,Patrick Ewing,37.0,62,62.0,2035,361,775,0.47,0,2,0.0,361,773,0.47,0.47,207,283,0.73,140,464,604,58,36,84,142,196,929
2000,20,NYK,Charlie Ward,29.0,72,69.0,1986,189,447,0.42,102,264,0.39,87,183,0.48,0.54,48,58,0.83,22,206,228,300,95,16,102,176,528
2000,20,NYK,Kurt Thomas,27.0,80,21.0,1971,270,535,0.5,1,3,0.33,269,532,0.51,0.51,100,128,0.78,144,361,505,82,51,42,105,278,641
2000,20,NYK,Chris Childs,32.0,71,2.0,1675,146,357,0.41,37,104,0.36,109,253,0.43,0.46,47,59,0.8,17,130,147,285,36,4,105,240,376
2000,20,NYK,Marcus Camby,25.0,59,11.0,1548,226,471,0.48,1,2,0.5,225,469,0.48,0.48,148,221,0.67,174,287,461,49,43,116,72,204,601
2000,20,NYK,John Wallace,25.0,60,0.0,798,155,332,0.47,0,3,0.0,155,329,0.47,0.47,82,102,0.8,42,93,135,22,10,14,63,103,392
2000,20,NYK,Chris Dudley,34.0,47,3.0,459,23,67,0.34,0,0,,23,67,0.34,0.34,9,27,0.33,63,73,136,5,7,21,18,95,55
2000,20,NYK,Rick Brunson,27.0,37,0.0,289,29,70,0.41,2,13,0.15,27,57,0.47,0.43,11,18,0.61,3,24,27,49,9,1,31,35,71
2000,20,NYK,Andrew Lang,33.0,19,10.0,244,28,64,0.44,0,0,,28,64,0.44,0.44,3,7,0.43,16,44,60,3,8,6,5,31,59
2000,20,NYK,DeMarco Johnson,24.0,5,0.0,37,3,9,0.33,0,0,,3,9,0.33,0.33,0,0,,3,4,7,0,1,0,3,5,6
2000,20,NYK,David Wingate,36.0,7,0.0,32,1,9,0.11,0,0,,1,9,0.11,0.11,0,0,,1,1,2,3,1,2,2,7,2
2000,20,NYK,Mirsad TArkcan,23.0,7,0.0,25,2,10,0.2,0,2,0.0,2,8,0.25,0.2,0,0,,2,8,10,1,2,0,1,4,4
2000,20,NYK,Etdrick Bohannon,26.0,2,0.0,5,0,0,,0,0,,0,0,,,3,4,0.75,1,0,1,0,0,0,2,1,3
2000,20,NYK,Team Totals,,82,,19830,2897,6374,0.46,351,937,0.38,2546,5437,0.47,0.48,1410,1805,0.78,802,2521,3323,1588,515,349,1201,1983,7555
