Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,11,361,HOU,Houston Rockets,Aaron Brooks,1985-01-14,23.0,NBA,PG,51.0,0.0,608.0,5.5,13.3,0.41,2.1,6.5,0.33,3.4,6.9,0.49,2.5,2.9,0.86,0.8,2.5,3.3,5.2,0.8,0.3,2.6,4.1,15.6
2009,11,361,HOU,Houston Rockets,Aaron Brooks,1985-01-14,24.0,NBA,PG,80.0,35.0,1998.0,5.7,14.1,0.4,2.0,5.6,0.37,3.7,8.5,0.43,2.7,3.1,0.87,0.6,2.2,2.8,4.3,0.8,0.1,2.3,2.7,16.1
2010,11,361,HOU,Houston Rockets,Aaron Brooks,1985-01-14,25.0,NBA,PG,82.0,82.0,2919.0,7.1,16.4,0.43,2.6,6.5,0.4,4.5,9.9,0.45,3.0,3.7,0.82,0.7,2.0,2.7,5.4,0.9,0.2,2.9,2.5,19.8
2011,31,361,TOT,Total After Trade,Aaron Brooks,1985-01-14,26.0,NBA,PG,59.0,12.0,1284.0,6.2,16.5,0.38,2.0,6.6,0.3,4.2,9.8,0.43,3.5,3.9,0.89,0.6,1.6,2.2,6.5,1.0,0.1,2.8,3.2,17.8
2011,11,361,HOU,Houston Rockets,Aaron Brooks,1985-01-14,26.0,NBA,PG,34.0,7.0,811.0,5.9,17.2,0.35,2.1,7.5,0.28,3.8,9.7,0.39,3.5,3.7,0.94,0.5,1.8,2.3,5.7,0.9,0.1,2.4,3.1,17.5
2011,24,361,PHO,Phoenix Suns,Aaron Brooks,1985-01-14,26.0,NBA,PG,25.0,5.0,473.0,6.5,15.2,0.43,1.7,5.1,0.33,4.9,10.1,0.48,3.5,4.3,0.81,0.7,1.4,2.1,7.9,1.0,0.1,3.3,3.5,18.3
2013,31,361,TOT,Total After Trade,Aaron Brooks,1985-01-14,28.0,NBA,PG,53.0,20.0,997.0,5.2,11.4,0.45,1.8,4.8,0.37,3.4,6.6,0.51,1.4,1.9,0.77,0.5,2.4,2.9,4.1,1.1,0.4,2.4,3.4,13.6
2013,26,361,SAC,Sacramento Kings,Aaron Brooks,1985-01-14,28.0,NBA,PG,46.0,20.0,959.0,5.2,11.4,0.46,1.8,4.8,0.38,3.4,6.6,0.52,1.5,2.0,0.77,0.5,2.5,2.9,4.1,1.1,0.3,2.4,3.3,13.7
2013,11,361,HOU,Houston Rockets,Aaron Brooks,1985-01-14,28.0,NBA,PG,7.0,0.0,38.0,3.8,12.3,0.31,1.9,6.6,0.29,1.9,5.7,0.33,0.0,0.0,,0.9,0.9,1.9,5.7,0.9,2.8,3.8,4.7,9.5
2014,31,361,TOT,Total After Trade,Aaron Brooks,1985-01-14,29.0,NBA,PG,72.0,12.0,1557.0,5.4,13.4,0.4,2.2,5.7,0.39,3.2,7.7,0.41,1.9,2.2,0.87,1.0,2.2,3.2,5.4,1.2,0.3,2.7,3.4,14.9
2014,11,361,HOU,Houston Rockets,Aaron Brooks,1985-01-14,29.0,NBA,PG,43.0,0.0,716.0,5.2,13.2,0.4,2.7,6.6,0.41,2.5,6.6,0.38,1.9,2.2,0.84,1.2,2.0,3.1,4.2,1.3,0.3,2.6,3.8,15.0
2014,8,361,DEN,Denver Nuggets,Aaron Brooks,1985-01-14,29.0,NBA,PG,29.0,12.0,841.0,5.5,13.6,0.41,1.8,5.0,0.36,3.7,8.6,0.43,2.0,2.2,0.9,0.9,2.5,3.3,6.4,1.2,0.3,2.8,3.0,14.8
2015,5,361,CHI,Chicago Bulls,Aaron Brooks,1985-01-14,30.0,NBA,PG,82.0,21.0,1885.0,6.6,15.6,0.42,2.3,6.0,0.39,4.3,9.6,0.44,2.8,3.3,0.83,0.6,2.6,3.2,5.0,1.0,0.3,3.0,3.6,18.2
2016,5,361,CHI,Chicago Bulls,Aaron Brooks,1985-01-14,31.0,NBA,PG,69.0,0.0,1108.0,6.1,15.2,0.4,2.1,6.0,0.36,4.0,9.2,0.43,1.6,2.1,0.77,0.7,2.6,3.3,5.8,1.0,0.3,2.7,4.3,16.0
2017,12,361,IND,Indiana Pacers,Aaron Brooks,1985-01-14,32.0,NBA,PG,65.0,0.0,894.0,4.9,12.1,0.4,1.9,5.2,0.38,2.9,6.9,0.42,1.3,1.6,0.8,0.7,2.1,2.8,5.0,1.0,0.4,2.7,3.7,13.0
2018,18,361,MIN,Minnesota Timberwolves,Aaron Brooks,1985-01-14,33.0,NBA,PG,32.0,1.0,189.0,5.3,13.1,0.41,2.1,5.9,0.36,3.2,7.2,0.45,1.5,2.1,0.73,1.3,1.9,3.2,3.8,1.1,0.0,2.1,5.3,14.3
