Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,24.0,MIL,NBA,SF,4.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.3,0.0
1991,25.0,MIL,NBA,SG,3.0,0.0,12.3,1.7,4.3,0.385,0.0,0.0,,1.7,4.3,0.385,0.385,1.7,2.0,0.833,1.0,1.0,2.0,2.0,0.3,0.0,1.0,0.7,5.0
1994,28.0,GSW,NBA,SG,3.0,0.0,15.3,3.7,6.7,0.55,0.0,0.0,,3.7,6.7,0.55,0.55,0.7,1.0,0.667,0.3,1.7,2.0,0.3,0.3,0.3,0.7,2.3,8.0
