Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,7,1211,DAL,Dallas Mavericks,Aaron Harrison,23.0,9,3.0,233,19,69,0.28,9,43,0.21,10,26,0.38,0.34,13,17,0.76,4,20,24,11,9,2,3,27,60
2018,7,555,DAL,Dallas Mavericks,Antonius Cleveland,23.0,13,0.0,81,4,14,0.29,0,1,0.0,4,13,0.31,0.29,2,4,0.5,2,8,10,2,6,4,2,11,10
2018,7,2673,DAL,Dallas Mavericks,Dennis Smith Jr.,20.0,69,69.0,2049,404,1024,0.4,106,339,0.31,298,685,0.44,0.45,134,193,0.69,50,210,260,358,71,18,194,152,1048
2018,7,1199,DAL,Dallas Mavericks,Devin Harris,34.0,44,1.0,807,118,284,0.42,44,125,0.35,74,159,0.46,0.49,93,112,0.83,9,76,85,85,33,8,49,103,373
2018,7,2161,DAL,Dallas Mavericks,Dirk Nowitzki,39.0,77,77.0,1900,346,758,0.46,138,337,0.41,208,421,0.49,0.55,97,108,0.9,22,416,438,120,43,45,51,146,927
2018,7,917,DAL,Dallas Mavericks,Dorian Finney-Smith,24.0,21,13.0,448,46,121,0.38,20,67,0.3,26,54,0.48,0.46,11,15,0.73,22,53,75,26,10,4,21,43,123
2018,7,1921,DAL,Dallas Mavericks,Doug McDermott,26.0,26,3.0,596,86,180,0.48,39,79,0.49,47,101,0.46,0.59,24,28,0.86,7,59,66,29,9,4,22,49,235
2018,7,2348,DAL,Dallas Mavericks,Dwight Powell,26.0,79,25.0,1672,255,430,0.59,28,84,0.33,227,346,0.66,0.63,133,185,0.72,135,309,444,91,67,32,59,186,671
2018,7,547,DAL,Dallas Mavericks,Gian Clavell,24.0,7,0.0,64,6,18,0.33,6,15,0.4,0,3,0.0,0.5,2,2,1.0,1,6,7,3,2,0,2,8,20
2018,7,167,DAL,Dallas Mavericks,Harrison Barnes,25.0,77,77.0,2634,537,1208,0.44,119,333,0.36,418,875,0.48,0.49,259,313,0.83,77,391,468,152,49,14,118,94,1452
2018,7,163,DAL,Dallas Mavericks,J.J. Barea,33.0,69,10.0,1603,303,690,0.44,115,313,0.37,188,377,0.5,0.52,80,102,0.78,15,186,201,434,35,3,143,83,801
2018,7,1546,DAL,Dallas Mavericks,Jalen Jones,24.0,12,0.0,162,25,64,0.39,9,25,0.36,16,39,0.41,0.46,10,17,0.59,13,22,35,4,5,1,7,20,69
2018,7,3023,DAL,Dallas Mavericks,Jameel Warney,24.0,3,0.0,27,7,12,0.58,0,0,,7,12,0.58,0.58,3,5,0.6,4,5,9,0,0,0,1,2,17
2018,7,3213,DAL,Dallas Mavericks,Jeff Withey,27.0,9,0.0,39,6,16,0.38,2,10,0.2,4,6,0.67,0.44,1,2,0.5,1,9,10,0,0,3,2,3,15
2018,7,2066,DAL,Dallas Mavericks,Johnathan Motley,22.0,11,4.0,176,40,75,0.53,1,6,0.17,39,69,0.56,0.54,15,28,0.54,14,35,49,7,3,2,9,18,96
2018,7,1959,DAL,Dallas Mavericks,Josh McRoberts,30.0,2,0.0,6,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,0,0,0,0,2,0
2018,7,577,DAL,Dallas Mavericks,Kyle Collinsworth,26.0,32,2.0,480,38,99,0.38,4,17,0.24,34,82,0.42,0.4,21,40,0.52,32,75,107,56,17,9,24,44,101
2018,7,1631,DAL,Dallas Mavericks,Maxi Kleber,26.0,72,36.0,1206,151,309,0.49,40,128,0.31,111,181,0.61,0.55,44,59,0.75,71,163,234,51,26,47,30,114,386
2018,7,2151,DAL,Dallas Mavericks,Nerlens Noel,23.0,30,6.0,472,55,105,0.52,0,1,0.0,55,104,0.53,0.52,21,28,0.75,48,120,168,20,31,22,26,59,131
2018,7,1964,DAL,Dallas Mavericks,Salah Mejri,31.0,61,1.0,729,88,137,0.64,0,3,0.0,88,134,0.66,0.64,38,66,0.58,85,161,246,35,22,67,39,121,214
2018,7,1323,DAL,Dallas Mavericks,Scotty Hopson,28.0,1,0.0,8,0,1,0.0,0,0,,0,1,0.0,0.0,1,2,0.5,0,0,0,1,0,0,1,0,1
2018,7,1874,DAL,Dallas Mavericks,Wesley Matthews,31.0,63,62.0,2131,283,697,0.41,153,402,0.38,130,295,0.44,0.52,83,101,0.82,28,170,198,172,76,16,83,140,802
2018,7,911,DAL,Dallas Mavericks,Yogi Ferrell,24.0,82,21.0,2282,311,730,0.43,134,359,0.37,177,371,0.48,0.52,82,103,0.8,26,223,249,201,64,9,78,153,838
