PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
P.J. Brown,35,82,2817,15.5,0.512,0.0,0.321,10.7,20.6,15.5,11.2,1.4,1.4,10.5,15.9,,4.0,2.9,6.9,0.11800000000000001,,0.1,0.1,0.2,1.5
Dan Dickau,26,67,2074,15.0,0.521,0.324,0.301,1.9,8.6,5.1,31.2,2.0,0.2,14.5,22.2,,2.3,1.3,3.5,0.08199999999999999,,0.6,-0.5,0.1,1.1
Lee Nailon,29,68,2017,14.5,0.511,0.002,0.19,7.2,10.4,8.7,11.3,1.0,0.6,10.5,24.2,,1.3,0.9,2.2,0.053,,0.1,-1.4,-1.3,0.4
J.R. Smith,19,76,1859,10.9,0.478,0.376,0.215,2.4,7.5,4.8,14.6,1.6,0.5,11.7,23.2,,-0.7,0.9,0.2,0.006,,-1.5,-1.4,-2.9,-0.4
Chris Andersen,26,67,1430,18.5,0.581,0.008,0.531,10.9,23.6,17.0,9.1,0.5,5.6,12.7,16.4,,2.7,1.8,4.5,0.152,,0.5,1.1,1.6,1.3
Alex Garcia,24,55,1137,10.9,0.537,0.47600000000000003,0.285,2.0,14.3,7.9,10.3,1.3,1.1,14.1,19.7,,0.5,0.9,1.4,0.057,,-1.7,-0.5,-2.2,0.0
Casey Jacobsen,23,44,1030,11.7,0.5429999999999999,0.35100000000000003,0.518,2.0,9.8,5.7,12.6,1.2,0.5,12.5,15.9,,1.1,0.5,1.6,0.07400000000000001,,-0.7,-0.6,-1.4,0.2
David Wesley,34,26,934,12.2,0.48100000000000004,0.23399999999999999,0.222,1.5,9.7,5.4,21.6,2.1,0.1,12.6,21.4,,0.1,0.6,0.7,0.038,,-1.4,0.0,-1.4,0.1
George Lynch,34,44,933,7.9,0.41200000000000003,0.196,0.122,6.7,15.7,11.0,15.5,1.9,1.0,22.3,12.8,,-0.9,0.9,0.0,0.0,,-3.6,0.6,-3.0,-0.2
Rodney Rogers,33,30,882,7.1,0.447,0.318,0.145,3.6,16.0,9.5,12.2,1.2,1.1,17.7,19.7,,-1.3,0.7,-0.6,-0.035,,-4.6,-1.0,-5.7,-0.8
Jamaal Magloire,26,23,703,12.9,0.48,0.0,0.542,12.8,22.1,17.3,7.6,0.6,2.6,17.3,22.5,,-0.4,0.7,0.3,0.019,,-2.9,-1.5,-4.4,-0.4
Jackson Vroman,23,36,648,9.7,0.46,0.016,0.37200000000000005,10.4,19.6,14.8,9.0,1.9,2.1,21.1,19.4,,-0.8,0.8,-0.1,-0.005,,-5.0,-0.1,-5.0,-0.5
Baron Davis,25,18,593,21.4,0.49200000000000005,0.452,0.317,3.1,10.6,6.7,44.0,2.9,0.5,9.9,30.0,,1.1,0.6,1.7,0.138,,5.2,0.2,5.4,1.1
David West,24,30,552,11.1,0.479,0.028999999999999998,0.29100000000000004,8.2,19.9,13.8,7.6,1.2,2.3,16.0,19.4,,-0.3,0.6,0.2,0.022000000000000002,,-3.3,0.1,-3.2,-0.2
Junior Harrington,24,29,550,7.7,0.42100000000000004,0.107,0.19699999999999998,2.7,11.2,6.8,19.9,2.5,0.7,17.5,19.8,,-0.8,0.5,-0.3,-0.027999999999999997,,-4.8,0.9,-3.9,-0.3
Matt Freije,23,23,441,4.1,0.35600000000000004,0.425,0.063,4.1,12.6,8.2,7.6,1.6,0.4,11.5,15.5,,-0.8,0.3,-0.5,-0.052000000000000005,,-5.3,-0.9,-6.2,-0.4
Darrell Armstrong,36,14,412,11.1,0.42200000000000004,0.44,0.132,4.4,9.6,6.9,28.5,2.0,0.4,14.3,22.1,,-0.3,0.3,0.0,-0.002,,-1.1,-0.2,-1.3,0.1
Speedy Claxton,26,16,365,13.4,0.42200000000000004,0.08199999999999999,0.373,1.6,8.8,5.0,42.3,3.3,0.4,17.4,19.7,,-0.2,0.4,0.2,0.027000000000000003,,-1.3,1.0,-0.4,0.1
Maciej Lampe,19,21,261,8.3,0.406,0.012,0.12,6.5,19.9,12.9,6.9,0.8,1.5,7.4,16.8,,-0.2,0.2,0.0,0.009000000000000001,,-4.5,-1.3,-5.9,-0.3
Alex Garcia,24,8,146,8.4,0.409,0.34600000000000003,0.077,5.5,6.8,6.1,22.1,1.5,0.6,13.0,19.7,,-0.1,0.1,-0.1,-0.018000000000000002,,-2.7,-0.6,-3.4,0.0
Corsley Edwards,25,10,110,8.6,0.37200000000000005,0.0,0.387,12.4,14.6,13.5,4.6,1.5,2.9,5.2,16.2,,0.0,0.1,0.1,0.026000000000000002,,-4.9,-1.4,-6.2,-0.1
Lonny Baxter,26,4,36,-8.0,0.253,0.0,0.182,12.6,13.7,13.2,0.0,0.0,0.0,25.2,20.5,,-0.2,0.0,-0.2,-0.266,,-16.2,-5.7,-21.8,-0.2
