Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976,,1952,BUF,None,23.0,NBA,C,50,,14.2,1.9,4.4,0.432,,,,1.9,4.4,0.432,0.432,0.8,1.1,0.759,1.3,2.4,3.7,1.4,0.1,0.1,,1.7,4.7
1977,31.0,1952,TOT,Total After Trade,24.0,NBA,C,76,,19.6,3.6,7.4,0.487,,,,3.6,7.4,0.487,0.487,1.3,1.6,0.78,1.5,3.6,5.1,0.9,0.1,0.1,,2.1,8.5
1977,,1952,BUF,None,24.0,NBA,C,20,,13.5,2.3,4.6,0.489,,,,2.3,4.6,0.489,0.489,1.3,1.8,0.722,1.5,2.2,3.6,0.8,0.1,0.1,,1.5,5.8
1977,20.0,1952,NYK,New York Knicks,24.0,NBA,C,56,,21.8,4.1,8.4,0.486,,,,4.1,8.4,0.486,0.486,1.3,1.6,0.805,1.5,4.1,5.7,0.9,0.2,0.1,,2.4,9.4
1978,1.0,1952,ATL,Atlanta Hawks,25.0,NBA,C,68,,24.8,4.1,8.4,0.493,,,,4.1,8.4,0.493,0.493,1.7,2.1,0.8,2.2,3.9,6.1,1.2,0.5,0.2,1.6,3.4,9.9
1979,1.0,1952,ATL,Atlanta Hawks,26.0,NBA,C,82,,17.0,2.8,6.1,0.466,,,,2.8,6.1,0.466,0.466,1.3,1.5,0.891,1.6,2.5,4.0,0.8,0.2,0.4,1.1,2.6,7.0
1980,1.0,1952,ATL,Atlanta Hawks,27.0,NBA,C,53,,20.2,3.6,7.2,0.5,0.0,0.0,0.0,3.6,7.2,0.501,0.5,1.5,2.0,0.757,1.3,2.8,4.2,1.2,0.7,0.3,1.2,2.4,8.7
1981,1.0,1952,ATL,Atlanta Hawks,28.0,NBA,C,79,,19.8,3.2,6.6,0.487,0.0,0.1,0.167,3.2,6.5,0.491,0.488,1.0,1.4,0.741,1.2,2.5,3.7,0.9,0.3,0.3,1.0,2.1,7.4
1982,1.0,1952,ATL,Atlanta Hawks,29.0,NBA,C,73,23.0,24.5,4.0,7.8,0.509,0.0,0.0,0.333,4.0,7.8,0.51,0.51,1.9,2.3,0.824,1.4,3.2,4.6,1.8,0.3,0.3,1.7,2.8,9.9
1983,1.0,1952,ATL,Atlanta Hawks,30.0,NBA,C,61,4.0,22.4,3.2,7.0,0.467,0.0,0.0,0.0,3.2,6.9,0.468,0.467,1.8,2.2,0.812,0.9,2.6,3.6,1.2,0.3,0.4,1.3,2.3,8.3
1984,30.0,1952,WSB,Washington Bullets,31.0,NBA,C,62,5.0,20.9,3.6,7.2,0.497,0.0,0.1,0.167,3.6,7.1,0.501,0.498,2.0,2.5,0.814,1.0,2.2,3.2,1.2,0.2,0.3,1.1,2.6,9.2
1985,30.0,1952,WSB,Washington Bullets,32.0,NBA,C,69,21.0,22.4,3.7,7.7,0.472,0.0,0.1,0.0,3.7,7.7,0.476,0.472,1.6,2.0,0.83,0.9,2.1,3.0,0.8,0.1,0.2,0.6,2.4,8.9
1986,30.0,1952,WSB,Washington Bullets,33.0,NBA,C,56,1.0,15.4,2.3,5.1,0.46,0.0,0.1,0.0,2.3,5.0,0.465,0.46,1.1,1.4,0.81,0.8,1.2,2.0,0.6,0.2,0.2,0.6,1.5,5.8
