Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2011,31,2072,TOT,Total After Trade,Timofey Mozgov,"July 16, 1986",24.0,NBA,C,45.0,14.0,524.0,6.0,12.7,0.47,0.0,0.0,,6.0,12.7,0.47,3.5,5.0,0.71,4.4,7.2,11.6,1.4,1.4,2.4,3.4,8.1,15.6,100.0,108.0
2011,20,2072,NYK,New York Knicks,Timofey Mozgov,"July 16, 1986",24.0,NBA,C,34.0,14.0,458.0,5.7,12.3,0.46,0.0,0.0,,5.7,12.3,0.46,3.4,4.8,0.7,4.5,6.9,11.4,1.6,1.5,2.5,3.5,8.3,14.8,99.0,108.0
2011,8,2072,DEN,Denver Nuggets,Timofey Mozgov,"July 16, 1986",24.0,NBA,C,11.0,0.0,66.0,8.4,16.0,0.52,0.0,0.0,,8.4,16.0,0.52,4.6,6.1,0.75,3.8,9.1,12.9,0.0,0.8,1.5,2.3,6.1,21.3,110.0,107.0
2012,8,2072,DEN,Denver Nuggets,Timofey Mozgov,"July 16, 1986",25.0,NBA,C,44.0,35.0,687.0,7.4,14.1,0.53,0.0,0.0,,7.4,14.1,0.53,2.9,4.2,0.68,3.9,9.3,13.3,1.6,1.1,3.1,3.9,6.4,17.7,100.0,103.0
2013,8,2072,DEN,Denver Nuggets,Timofey Mozgov,"July 16, 1986",26.0,NBA,C,41.0,1.0,366.0,6.1,12.0,0.51,0.0,0.3,0.0,6.1,11.7,0.52,2.8,3.6,0.77,6.9,7.9,14.8,1.2,0.8,2.5,3.4,7.9,14.9,107.0,105.0
2014,8,2072,DEN,Denver Nuggets,Timofey Mozgov,"July 16, 1986",27.0,NBA,C,82.0,30.0,1770.0,7.9,15.1,0.52,0.1,0.7,0.17,7.8,14.4,0.54,5.4,7.2,0.75,4.7,9.9,14.6,1.7,0.7,2.8,3.4,5.9,21.3,111.0,106.0
2015,31,2072,TOT,Total After Trade,Timofey Mozgov,"July 16, 1986",28.0,NBA,C,81.0,80.0,2045.0,7.8,14.1,0.56,0.0,0.1,0.33,7.8,14.0,0.56,3.9,5.4,0.72,5.1,9.7,14.8,1.4,0.8,2.4,2.9,5.7,19.6,113.0,105.0
2015,8,2072,DEN,Denver Nuggets,Timofey Mozgov,"July 16, 1986",28.0,NBA,C,35.0,35.0,897.0,6.5,12.9,0.5,0.1,0.3,0.33,6.4,12.6,0.51,3.5,4.8,0.73,5.1,10.1,15.1,0.9,0.8,2.3,2.6,6.3,16.6,108.0,106.0
2015,6,2072,CLE,Cleveland Cavaliers,Timofey Mozgov,"July 16, 1986",28.0,NBA,C,46.0,45.0,1148.0,8.9,15.1,0.59,0.0,0.0,,8.9,15.1,0.59,4.2,5.9,0.71,5.1,9.4,14.4,1.8,0.8,2.5,3.1,5.1,22.0,117.0,105.0
2016,6,2072,CLE,Cleveland Cavaliers,Timofey Mozgov,"July 16, 1986",29.0,NBA,C,76.0,48.0,1326.0,7.9,13.9,0.56,0.0,0.3,0.14,7.8,13.7,0.57,2.6,3.7,0.72,4.3,8.8,13.1,1.3,0.9,2.2,2.8,6.2,18.4,112.0,103.0
2017,14,2072,LAL,Los Angeles Lakers,Timofey Mozgov,"July 16, 1986",30.0,NBA,C,54.0,52.0,1104.0,7.5,14.5,0.52,0.0,0.0,0.0,7.5,14.4,0.52,2.8,3.4,0.81,4.6,7.1,11.7,1.9,0.7,1.4,3.2,5.9,17.7,106.0,114.0
2018,3,2072,BRK,Brooklyn Nets,Timofey Mozgov,"July 16, 1986",31.0,NBA,C,31.0,13.0,359.0,7.0,12.6,0.56,0.5,2.4,0.22,6.5,10.1,0.64,3.1,4.1,0.77,4.3,8.9,13.3,1.5,0.7,1.8,4.5,5.3,17.7,103.0,110.0
