Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,11,1256,HOU,Houston Rockets,28.0,NBA,PG,7.0,,203.0,5.4,11.3,0.48,0.0,0.2,0.0,5.4,11.0,0.49,2.9,3.7,0.8,1.2,2.7,3.9,10.3,1.7,1.0,2.7,4.7,13.7,,114.0,115.0
1981,11,1256,HOU,Houston Rockets,29.0,NBA,SG,21.0,,615.0,4.9,11.0,0.45,0.0,0.1,0.0,4.9,11.0,0.45,1.9,2.3,0.82,1.2,3.4,4.6,8.7,1.4,0.1,2.8,3.3,11.8,,103.0,109.0
1982,11,1256,HOU,Houston Rockets,30.0,NBA,SG,3.0,,68.0,4.1,13.1,0.31,0.0,0.0,,4.1,13.1,0.31,3.3,3.3,1.0,4.1,2.5,6.6,7.4,0.0,0.0,3.3,4.1,11.5,,92.0,114.0
