PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
D'Angelo Russell,22.0,81,81.0,2448,659,1517,0.434,234,635,0.369,425,882,0.48200000000000004,0.512,160,205,0.78,53,262,315,563,100,20,253,141,1712
Joe Harris,27.0,76,76.0,2293,374,748,0.5,183,386,0.474,191,362,0.528,0.622,110,133,0.8270000000000001,52,239,291,181,38,17,121,182,1041
Jarrett Allen,20.0,80,80.0,2096,335,568,0.59,6,45,0.133,329,523,0.629,0.595,197,278,0.7090000000000001,191,481,672,110,43,120,103,184,873
Spencer Dinwiddie,25.0,68,4.0,1914,366,828,0.442,124,370,0.335,242,458,0.528,0.517,287,356,0.8059999999999999,26,140,166,311,40,17,152,187,1143
DeMarre Carroll,32.0,67,8.0,1703,227,575,0.395,106,310,0.342,121,265,0.457,0.48700000000000004,184,242,0.76,68,281,349,85,31,10,73,114,744
Ed Davis,29.0,81,1.0,1446,186,302,0.616,0,2,0.0,186,300,0.62,0.616,100,162,0.617,216,478,694,61,35,33,64,226,472
Rodions Kurucs,20.0,63,46.0,1294,202,449,0.45,58,184,0.315,144,265,0.5429999999999999,0.514,72,92,0.7829999999999999,56,190,246,52,41,25,77,146,534
Rondae Hollis-Jefferson,24.0,59,21.0,1234,200,487,0.41100000000000003,9,49,0.184,191,438,0.436,0.42,118,183,0.645,83,227,310,96,44,27,68,107,527
Jared Dudley,33.0,59,25.0,1220,101,239,0.423,53,151,0.35100000000000003,48,88,0.545,0.5329999999999999,32,46,0.696,34,121,155,83,36,16,43,131,287
Allen Crabbe,26.0,43,20.0,1133,137,373,0.36700000000000005,98,259,0.37799999999999995,39,114,0.342,0.499,41,56,0.732,16,132,148,46,23,13,46,102,413
Caris LeVert,24.0,40,25.0,1063,207,483,0.429,48,154,0.312,159,329,0.483,0.478,85,123,0.691,35,116,151,156,42,14,69,77,547
Shabazz Napier,27.0,56,2.0,983,169,435,0.389,76,228,0.33299999999999996,93,207,0.449,0.47600000000000003,115,138,0.833,18,82,100,143,41,16,66,67,529
Treveon Graham,25.0,35,21.0,715,64,191,0.335,38,128,0.297,26,63,0.413,0.435,18,22,0.818,23,84,107,34,13,7,17,68,184
Theo Pinson,23.0,18,0.0,211,25,73,0.342,12,46,0.261,13,27,0.48100000000000004,0.425,19,22,0.8640000000000001,4,32,36,21,6,0,18,15,81
Kenneth Faried,29.0,12,0.0,118,25,42,0.595,1,5,0.2,24,37,0.649,0.607,10,16,0.625,15,29,44,2,2,4,6,8,61
DeMarre Carroll,19.0,9,0.0,39,9,22,0.409,1,10,0.1,8,12,0.667,0.43200000000000005,0,2,0.0,1,4,5,2,2,0,4,1,19
Mitch Creek,26.0,4,0.0,36,5,10,0.5,0,1,0.0,5,9,0.556,0.5,5,7,0.7140000000000001,5,5,10,5,1,0,0,3,15
Alan Williams,26.0,5,0.0,26,8,13,0.615,0,1,0.0,8,12,0.667,0.615,2,4,0.5,4,15,19,3,1,0,1,2,18
Tahjere McCall,24.0,1,0.0,8,2,3,0.667,0,1,0.0,2,2,1.0,0.667,0,1,0.0,0,1,1,0,0,0,0,2,4
Team Totals,,82,,19980,3301,7358,0.449,1047,2965,0.353,2254,4393,0.513,0.52,1555,2088,0.745,900,2919,3819,1954,539,339,1236,1763,9204
