Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1991,13,2968,LAC,Los Angeles Clippers,Loy Vaught,"February 27, 1968",22.0,NBA,PF,73.0,0.0,1178.0,7.1,14.6,0.49,0.0,0.1,0.0,7.1,14.6,0.49,2.0,3.0,0.66,5.1,9.2,14.2,1.6,0.8,0.9,2.0,5.5,16.3,107.0,107.0
1992,13,2968,LAC,Los Angeles Clippers,Loy Vaught,"February 27, 1968",23.0,NBA,PF,79.0,38.0,1687.0,8.0,16.2,0.49,0.1,0.1,0.8,7.9,16.1,0.49,1.6,2.0,0.8,4.7,10.4,15.1,2.1,1.1,0.9,1.9,4.9,17.7,109.0,104.0
1993,13,2968,LAC,Los Angeles Clippers,Loy Vaught,"February 27, 1968",24.0,NBA,PF,79.0,4.0,1653.0,9.2,18.1,0.51,0.0,0.1,0.25,9.1,17.9,0.51,3.4,4.5,0.75,4.8,9.6,14.4,1.6,1.6,1.1,2.4,5.0,21.8,110.0,105.0
1994,13,2968,LAC,Los Angeles Clippers,Loy Vaught,"February 27, 1968",25.0,NBA,PF,75.0,56.0,2118.0,8.5,15.8,0.54,0.0,0.1,0.0,8.5,15.7,0.54,3.0,4.1,0.72,5.0,10.0,14.9,1.7,1.7,0.5,2.2,5.0,20.0,113.0,106.0
1995,13,2968,LAC,Los Angeles Clippers,Loy Vaught,"February 27, 1968",26.0,NBA,PF,80.0,79.0,2966.0,10.5,20.3,0.51,0.1,0.6,0.21,10.3,19.8,0.52,3.0,4.3,0.71,4.5,8.8,13.2,2.4,1.8,0.5,2.8,4.2,24.0,108.0,110.0
1996,13,2968,LAC,Los Angeles Clippers,Loy Vaught,"February 27, 1968",27.0,NBA,PF,80.0,78.0,2966.0,9.9,18.9,0.52,0.1,0.3,0.37,9.8,18.6,0.53,2.6,3.6,0.73,3.5,10.5,14.0,1.9,1.5,0.7,2.7,4.2,22.5,109.0,108.0
1997,13,2968,LAC,Los Angeles Clippers,Loy Vaught,"February 27, 1968",28.0,NBA,PF,82.0,82.0,2838.0,10.0,20.1,0.5,0.0,0.2,0.17,10.0,19.9,0.5,2.5,3.5,0.7,4.1,11.0,15.1,2.0,1.6,0.5,2.5,4.5,22.6,107.0,105.0
1998,13,2968,LAC,Los Angeles Clippers,Loy Vaught,"February 27, 1968",29.0,NBA,PF,10.0,6.0,265.0,7.1,16.5,0.43,0.0,0.4,0.0,7.1,16.1,0.44,0.6,1.6,0.38,3.1,9.6,12.7,1.4,0.8,0.4,2.5,6.5,14.7,88.0,111.0
1999,9,2968,DET,Detroit Pistons,Loy Vaught,"February 27, 1968",30.0,NBA,PF,37.0,10.0,481.0,6.8,17.9,0.38,0.0,0.1,0.0,6.8,17.8,0.38,1.0,1.6,0.64,4.2,12.7,16.9,1.3,1.7,0.7,2.0,6.2,14.7,88.0,97.0
2000,9,2968,DET,Detroit Pistons,Loy Vaught,"February 27, 1968",31.0,NBA,PF,43.0,0.0,292.0,5.5,15.3,0.36,0.0,0.5,0.0,5.5,14.8,0.37,1.9,2.7,0.69,4.5,11.2,15.6,1.9,1.0,0.7,1.9,7.7,12.9,90.0,104.0
2001,31,2968,TOT,Total After Trade,Loy Vaught,"February 27, 1968",32.0,NBA,PF,51.0,1.0,549.0,7.5,15.9,0.47,0.0,0.0,,7.5,15.9,0.47,0.8,0.9,0.8,4.8,11.5,16.3,2.2,2.0,0.7,2.4,7.0,15.8,100.0,100.0
2001,7,2968,DAL,Dallas Mavericks,Loy Vaught,"February 27, 1968",32.0,NBA,PF,37.0,1.0,392.0,7.2,15.9,0.46,0.0,0.0,,7.2,15.9,0.46,0.5,0.8,0.67,4.6,11.6,16.2,2.1,2.0,0.7,2.4,8.0,15.0,97.0,99.0
2001,30,2968,WAS,Washington Wizards,Loy Vaught,"February 27, 1968",32.0,NBA,PF,14.0,0.0,157.0,8.2,15.8,0.52,0.0,0.0,,8.2,15.8,0.52,1.3,1.3,1.0,5.3,11.2,16.5,2.3,2.0,0.7,2.6,4.3,17.8,108.0,104.0
