Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,23.0,SAC,NBA,C,1.0,0.0,4.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,3.0,4.0,0.75,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0
2002,26.0,SEA,NBA,C,5.0,1.0,70.0,9.0,23.0,0.391,0.0,0.0,,9.0,23.0,0.391,0.391,0.0,2.0,0.0,4.0,8.0,12.0,4.0,0.0,5.0,4.0,18.0,18.0
2005,29.0,SEA,NBA,C,11.0,11.0,295.0,57.0,111.0,0.514,0.0,0.0,,57.0,111.0,0.514,0.514,23.0,30.0,0.767,33.0,42.0,75.0,5.0,6.0,20.0,14.0,48.0,137.0
