Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2005,22.0,SAS,NBA,PG,80.0,2.0,1149.0,173.0,390.0,0.444,58.0,142.0,0.408,115.0,248.0,0.464,0.518,67.0,89.0,0.753,16.0,67.0,83.0,150.0,41.0,10.0,77.0,96.0,471.0,,0.0
2006,23.0,SAS,NBA,PG,54.0,3.0,586.0,106.0,233.0,0.455,24.0,70.0,0.343,82.0,163.0,0.503,0.506,39.0,50.0,0.78,18.0,34.0,52.0,92.0,14.0,2.0,53.0,55.0,275.0,,0.0
2007,24.0,SAS,NBA,PG,73.0,1.0,948.0,127.0,344.0,0.369,33.0,115.0,0.287,94.0,229.0,0.41,0.417,53.0,60.0,0.883,11.0,71.0,82.0,122.0,27.0,1.0,56.0,70.0,340.0,,0.0
2008,25.0,SAC,NBA,PG,65.0,51.0,2080.0,328.0,708.0,0.463,53.0,137.0,0.387,275.0,571.0,0.482,0.501,125.0,147.0,0.85,34.0,183.0,217.0,282.0,56.0,10.0,148.0,138.0,834.0,,0.0
2009,26.0,SAC,NBA,PG,73.0,72.0,2270.0,321.0,696.0,0.461,35.0,113.0,0.31,286.0,583.0,0.491,0.486,123.0,150.0,0.82,46.0,174.0,220.0,342.0,81.0,12.0,158.0,192.0,800.0,,0.0
2010,27.0,SAC,NBA,PG,79.0,41.0,2477.0,415.0,841.0,0.493,75.0,199.0,0.377,340.0,642.0,0.53,0.538,118.0,141.0,0.837,38.0,181.0,219.0,372.0,89.0,10.0,136.0,166.0,1023.0,,1.0
2011,28.0,SAC,NBA,PG,79.0,64.0,2734.0,412.0,824.0,0.5,65.0,182.0,0.357,347.0,642.0,0.54,0.539,197.0,228.0,0.864,41.0,224.0,265.0,386.0,94.0,9.0,141.0,181.0,1086.0,,0.0
2012,29.0,MIL,NBA,SG,59.0,0.0,1080.0,146.0,332.0,0.44,17.0,59.0,0.288,129.0,273.0,0.473,0.465,39.0,55.0,0.709,26.0,76.0,102.0,227.0,37.0,1.0,77.0,69.0,348.0,,0.0
2013,30.0,TOT,NBA,"PG,SG",66.0,9.0,1457.0,210.0,476.0,0.441,34.0,102.0,0.333,176.0,374.0,0.471,0.477,84.0,103.0,0.816,34.0,107.0,141.0,302.0,41.0,3.0,108.0,90.0,538.0,,0.0
2013,30.0,MIL,NBA,SG,39.0,0.0,719.0,113.0,238.0,0.475,13.0,49.0,0.265,100.0,189.0,0.529,0.502,24.0,33.0,0.727,17.0,61.0,78.0,138.0,16.0,2.0,53.0,39.0,263.0,,0.0
2013,30.0,ORL,NBA,PG,27.0,9.0,738.0,97.0,238.0,0.408,21.0,53.0,0.396,76.0,185.0,0.411,0.452,60.0,70.0,0.857,17.0,46.0,63.0,164.0,25.0,1.0,55.0,51.0,275.0,,0.0
2014,31.0,TOT,NBA,SG,41.0,12.0,643.0,78.0,178.0,0.438,19.0,42.0,0.452,59.0,136.0,0.434,0.492,25.0,30.0,0.833,10.0,49.0,59.0,116.0,23.0,4.0,47.0,50.0,200.0,,0.0
2014,31.0,NYK,NBA,SG,31.0,12.0,588.0,68.0,160.0,0.425,17.0,40.0,0.425,51.0,120.0,0.425,0.478,20.0,24.0,0.833,10.0,47.0,57.0,110.0,22.0,3.0,42.0,46.0,173.0,,0.0
2014,31.0,MEM,NBA,SG,10.0,0.0,55.0,10.0,18.0,0.556,2.0,2.0,1.0,8.0,16.0,0.5,0.611,5.0,6.0,0.833,0.0,2.0,2.0,6.0,1.0,1.0,5.0,4.0,27.0,,0.0
2015,32.0,MEM,NBA,PG,79.0,12.0,1494.0,246.0,505.0,0.487,26.0,97.0,0.268,220.0,408.0,0.539,0.513,87.0,102.0,0.853,20.0,123.0,143.0,220.0,46.0,8.0,89.0,88.0,605.0,,0.0
2016,33.0,TOT,NBA,PG,44.0,5.0,707.0,86.0,198.0,0.434,15.0,44.0,0.341,71.0,154.0,0.461,0.472,18.0,20.0,0.9,8.0,64.0,72.0,116.0,14.0,1.0,53.0,51.0,205.0,,0.0
2016,33.0,MEM,NBA,PG,8.0,0.0,120.0,20.0,46.0,0.435,4.0,11.0,0.364,16.0,35.0,0.457,0.478,3.0,3.0,1.0,2.0,7.0,9.0,26.0,3.0,1.0,11.0,11.0,47.0,,0.0
2016,33.0,MIA,NBA,PG,36.0,5.0,587.0,66.0,152.0,0.434,11.0,33.0,0.333,55.0,119.0,0.462,0.47,15.0,17.0,0.882,6.0,57.0,63.0,90.0,11.0,0.0,42.0,40.0,158.0,,0.0
2017,34.0,DET,NBA,PG,39.0,0.0,560.0,92.0,197.0,0.467,11.0,32.0,0.344,81.0,165.0,0.491,0.495,32.0,34.0,0.941,6.0,51.0,57.0,131.0,13.0,0.0,36.0,29.0,227.0,,0.0
