Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,12,1505,IND,Indiana Pacers,27.0,NBA,PF,82.0,2647.0,20.3,0.53,0.02,0.38,9.8,17.1,13.3,18.7,2.7,2.3,16.2,25.9,3.7,3.5,7.3,0.13,2.1,0.7,2.8,3.2
1981,17,1505,MIL,Milwaukee Bucks,28.0,NBA,PF,82.0,2118.0,16.3,0.52,0.02,0.39,9.8,18.4,14.2,17.7,2.1,1.9,18.8,22.6,1.6,3.7,5.3,0.12,0.3,1.1,1.4,1.8
1982,17,1505,MIL,Milwaukee Bucks,29.0,NBA,PF,76.0,1934.0,16.4,0.55,0.01,0.38,8.2,18.3,13.5,15.8,1.8,1.3,17.8,22.9,2.1,3.4,5.5,0.14,0.3,0.9,1.2,1.6
1983,31,1505,TOT,Total After Trade,30.0,NBA,PF,78.0,2053.0,15.8,0.5,0.04,0.41,8.7,18.0,13.3,17.5,1.8,1.3,17.9,25.5,1.2,2.9,4.1,0.1,-0.4,0.3,-0.2,0.9
1983,17,1505,MIL,Milwaukee Bucks,30.0,NBA,PF,6.0,153.0,9.8,0.48,0.03,0.14,6.8,11.0,9.0,10.5,0.3,0.7,14.6,22.2,0.0,0.1,0.1,0.03,-2.8,-1.0,-3.7,-0.1
1983,3,1505,NJN,New Jersey Nets,30.0,NBA,PF,42.0,1001.0,16.1,0.48,0.03,0.4,7.5,17.6,12.7,20.8,2.6,1.2,17.2,27.7,0.3,2.0,2.3,0.11,-0.4,1.2,0.8,0.7
1983,10,1505,GSW,Golden State Warriors,30.0,NBA,PF,30.0,899.0,16.5,0.54,0.05,0.47,10.3,19.6,14.8,15.1,1.3,1.4,19.5,23.5,0.9,0.7,1.7,0.09,0.0,-0.6,-0.6,0.3
1984,10,1505,GSW,Golden State Warriors,31.0,NBA,PF,78.0,2122.0,15.3,0.51,0.03,0.51,9.5,17.7,13.3,14.4,2.2,0.8,17.2,23.1,1.1,2.4,3.5,0.08,-0.6,0.0,-0.6,0.7
1985,10,1505,GSW,Golden State Warriors,32.0,NBA,PF,66.0,1565.0,17.2,0.51,0.04,0.44,9.8,19.3,14.2,13.9,2.1,1.3,14.3,24.9,1.6,1.1,2.7,0.08,0.7,-0.3,0.4,1.0
1986,3,1505,NJN,New Jersey Nets,33.0,NBA,PF,79.0,1574.0,11.8,0.5,0.05,0.46,6.9,16.7,11.8,18.1,2.0,0.9,21.3,19.6,-0.1,1.9,1.8,0.06,-2.0,0.7,-1.4,0.3
