Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,7,641,DAL,Dallas Mavericks,Jae Crowder,"July 6, 1990",22.0,NBA,SF,78.0,16.0,1353.0,3.8,9.8,0.38,1.7,5.1,0.33,2.1,4.7,0.45,1.3,1.9,0.64,0.9,4.0,5.0,2.5,1.7,0.5,1.3,3.4,10.4
2014,7,641,DAL,Dallas Mavericks,Jae Crowder,"July 6, 1990",23.0,NBA,SF,78.0,8.0,1254.0,3.7,8.5,0.44,1.4,4.3,0.33,2.3,4.2,0.55,1.3,1.8,0.75,1.3,4.2,5.6,1.7,1.7,0.6,1.2,2.9,10.2
2015,31,641,TOT,Total After Trade,Jae Crowder,"July 6, 1990",24.0,NBA,SF,82.0,17.0,1647.0,5.0,11.9,0.42,1.3,4.5,0.29,3.7,7.4,0.5,2.4,3.1,0.77,1.6,4.8,6.4,2.1,1.6,0.5,1.1,3.0,13.7
2015,7,641,DAL,Dallas Mavericks,Jae Crowder,"July 6, 1990",24.0,NBA,SF,25.0,0.0,265.0,4.5,10.3,0.43,1.8,5.2,0.34,2.7,5.2,0.53,1.4,1.5,0.91,1.6,2.3,3.9,1.6,2.0,0.7,1.4,3.5,12.1
2015,2,641,BOS,Boston Celtics,Jae Crowder,"July 6, 1990",24.0,NBA,SF,57.0,17.0,1382.0,5.1,12.2,0.42,1.3,4.4,0.28,3.9,7.8,0.5,2.6,3.4,0.76,1.6,5.3,6.9,2.1,1.5,0.5,1.0,2.9,14.0
2016,2,641,BOS,Boston Celtics,Jae Crowder,"July 6, 1990",25.0,NBA,SF,73.0,73.0,2308.0,5.6,12.7,0.44,1.9,5.7,0.34,3.7,7.0,0.53,3.1,3.7,0.82,1.1,4.7,5.8,2.1,2.0,0.5,1.3,3.1,16.2
2017,2,641,BOS,Boston Celtics,Jae Crowder,"July 6, 1990",26.0,NBA,SF,72.0,72.0,2335.0,5.1,11.1,0.46,2.4,6.1,0.4,2.7,5.0,0.54,2.7,3.3,0.81,0.7,5.7,6.4,2.4,1.1,0.4,1.2,2.5,15.4
2018,31,641,TOT,Total After Trade,Jae Crowder,"July 6, 1990",27.0,NBA,SF,80.0,47.0,2090.0,4.7,11.6,0.4,1.9,5.9,0.32,2.8,5.7,0.49,2.1,2.5,0.82,1.0,3.7,4.7,1.7,1.1,0.4,1.3,3.2,13.3
2018,6,641,CLE,Cleveland Cavaliers,Jae Crowder,"July 6, 1990",27.0,NBA,SF,53.0,47.0,1346.0,4.2,10.1,0.42,1.7,5.1,0.33,2.5,5.0,0.51,2.1,2.5,0.85,1.1,3.5,4.6,1.6,1.1,0.3,1.1,3.3,12.1
2018,29,641,UTA,Utah Jazz,Jae Crowder,"July 6, 1990",27.0,NBA,SF,27.0,0.0,744.0,5.5,14.3,0.39,2.3,7.4,0.32,3.2,6.9,0.46,2.1,2.7,0.77,0.9,4.1,4.9,2.0,1.1,0.4,1.5,3.0,15.4
2019,29,641,UTA,Utah Jazz,Jae Crowder,"July 6, 1990",28.0,NBA,SF,80.0,11.0,2166.0,5.3,13.2,0.4,2.9,8.7,0.33,2.4,4.6,0.53,2.4,3.3,0.72,1.0,5.4,6.4,2.2,1.1,0.5,1.4,2.8,15.8
2020,31,641,TOT,Total After Trade,Jae Crowder,"July 6, 1990",29.0,NBA,"PF,SF",65.0,53.0,1875.0,4.3,10.8,0.4,2.6,7.6,0.34,1.7,3.2,0.54,1.9,2.4,0.78,1.0,6.4,7.4,3.1,1.4,0.5,1.3,2.7,13.1
2020,15,641,MEM,Memphis Grizzlies,Jae Crowder,"July 6, 1990",29.0,NBA,SF,45.0,45.0,1322.0,4.0,10.9,0.37,2.1,7.2,0.29,1.9,3.6,0.52,2.0,2.6,0.79,1.1,6.5,7.5,3.4,1.3,0.4,1.5,2.3,12.2
2020,16,641,MIA,Miami Heat,Jae Crowder,"July 6, 1990",29.0,NBA,PF,20.0,8.0,553.0,5.1,10.7,0.48,3.7,8.3,0.44,1.4,2.3,0.61,1.4,2.0,0.73,0.8,6.2,7.0,2.3,1.6,0.7,1.0,3.8,15.4
2021,24,641,PHO,Phoenix Suns,Jae Crowder,"July 6, 1990",30.0,NBA,PF,20.0,15.0,555.0,4.3,11.5,0.37,3.0,8.9,0.34,1.2,2.7,0.46,1.8,2.0,0.87,0.3,5.6,6.0,2.9,1.2,0.1,1.2,2.9,13.4
