Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,13,1578,LAC,Los Angeles Clippers,Chris Kaman,"April 28, 1982",21.0,NBA,C,82.0,61.0,1843.0,3.9,8.5,0.46,0.0,0.0,0.0,3.9,8.5,0.46,1.9,2.8,0.7,2.5,6.5,9.0,1.7,0.4,1.4,3.0,4.1,9.7
2005,13,1578,LAC,Los Angeles Clippers,Chris Kaman,"April 28, 1982",22.0,NBA,C,63.0,50.0,1632.0,5.4,10.9,0.5,0.0,0.0,0.0,5.4,10.9,0.5,1.8,2.7,0.66,3.0,6.4,9.3,1.6,0.6,1.5,2.5,4.0,12.6
2006,13,1578,LAC,Los Angeles Clippers,Chris Kaman,"April 28, 1982",23.0,NBA,C,78.0,78.0,2560.0,5.2,9.9,0.52,0.0,0.0,0.0,5.2,9.9,0.52,2.7,3.5,0.77,2.6,7.9,10.5,1.1,0.6,1.5,2.5,3.8,13.1
2007,13,1578,LAC,Los Angeles Clippers,Chris Kaman,"April 28, 1982",24.0,NBA,C,75.0,66.0,2176.0,4.9,10.8,0.45,0.0,0.0,0.0,4.9,10.8,0.45,2.7,3.7,0.74,2.6,7.1,9.7,1.3,0.7,1.9,2.4,4.2,12.5
2008,13,1578,LAC,Los Angeles Clippers,Chris Kaman,"April 28, 1982",25.0,NBA,C,56.0,55.0,2083.0,5.8,12.1,0.48,0.0,0.1,0.0,5.8,12.0,0.49,3.5,4.6,0.76,3.0,9.3,12.3,1.8,0.6,2.7,2.8,3.1,15.2
2009,13,1578,LAC,Los Angeles Clippers,Chris Kaman,"April 28, 1982",26.0,NBA,C,31.0,24.0,921.0,6.3,11.9,0.53,0.0,0.0,,6.3,11.9,0.53,2.0,2.9,0.68,2.9,6.7,9.7,1.8,0.7,1.8,3.3,3.6,14.6
2010,13,1578,LAC,Los Angeles Clippers,Chris Kaman,"April 28, 1982",27.0,NBA,C,76.0,76.0,2608.0,8.1,16.6,0.49,0.0,0.1,0.0,8.1,16.5,0.49,3.2,4.2,0.75,2.5,7.2,9.7,1.7,0.5,1.3,3.1,2.9,19.4
2011,13,1578,LAC,Los Angeles Clippers,Chris Kaman,"April 28, 1982",28.0,NBA,C,32.0,15.0,838.0,7.6,16.2,0.47,0.0,0.0,,7.6,16.2,0.47,1.8,2.4,0.75,2.2,7.5,9.7,2.0,0.7,2.1,2.5,3.2,17.1
2012,19,1578,NOH,New Orleans Hornets,Chris Kaman,"April 28, 1982",29.0,NBA,C,47.0,33.0,1372.0,7.0,15.7,0.45,0.0,0.0,,7.0,15.7,0.45,2.2,2.8,0.78,2.3,7.2,9.6,2.7,0.7,2.0,3.4,2.8,16.2
2013,7,1578,DAL,Dallas Mavericks,Chris Kaman,"April 28, 1982",30.0,NBA,C,66.0,52.0,1363.0,8.3,16.3,0.51,0.0,0.0,0.0,8.3,16.3,0.51,1.8,2.2,0.79,2.6,7.3,9.8,1.3,0.8,1.4,2.7,3.7,18.3
2014,14,1578,LAL,Los Angeles Lakers,Chris Kaman,"April 28, 1982",31.0,NBA,C,39.0,13.0,736.0,8.6,16.9,0.51,0.0,0.1,0.0,8.6,16.8,0.51,2.5,3.3,0.76,2.6,8.6,11.2,2.8,0.5,2.0,3.6,4.5,19.8
2015,25,1578,POR,Portland Trail Blazers,Chris Kaman,"April 28, 1982",32.0,NBA,C,74.0,13.0,1398.0,7.3,14.1,0.52,0.0,0.0,,7.3,14.1,0.52,1.9,2.6,0.71,3.8,8.6,12.5,1.7,0.5,1.4,2.8,3.6,16.4
2016,25,1578,POR,Portland Trail Blazers,Chris Kaman,"April 28, 1982",33.0,NBA,C,16.0,2.0,112.0,6.4,13.8,0.46,0.3,1.3,0.25,6.1,12.5,0.49,1.0,1.0,1.0,2.3,5.5,7.7,3.5,0.3,0.3,2.6,4.8,14.1
