Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2004,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,19.0,NBA,PF,8.0,0.0,19.0,8.8,20.5,0.43,0.0,0.0,,8.8,20.5,0.43,5.9,11.7,0.5,5.9,5.9,11.7,2.9,2.9,0.0,2.9,2.9,23.4,98.0,104.0
2005,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,20.0,NBA,SF,59.0,2.0,793.0,9.0,18.0,0.5,0.3,0.7,0.4,8.7,17.3,0.5,3.3,5.1,0.65,2.7,5.5,8.2,2.4,2.0,2.7,2.6,5.2,21.5,105.0,107.0
2006,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,21.0,NBA,PF,69.0,11.0,1153.0,7.7,17.5,0.44,0.7,2.5,0.26,7.0,15.0,0.47,2.9,4.2,0.7,2.3,6.7,9.0,1.6,1.5,2.2,1.8,5.3,19.0,101.0,111.0
2007,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,22.0,NBA,PF,67.0,1.0,1532.0,8.7,20.1,0.43,0.4,1.3,0.27,8.4,18.8,0.44,5.1,6.4,0.79,2.3,5.4,7.7,1.8,2.2,2.6,2.3,5.3,22.9,103.0,108.0
2008,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,23.0,NBA,PF,82.0,6.0,2186.0,10.4,24.1,0.43,1.0,2.5,0.4,9.4,21.6,0.44,5.4,7.3,0.74,2.4,7.0,9.4,2.6,1.5,1.6,2.7,4.3,27.3,102.0,107.0
2009,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,24.0,NBA,SF,81.0,6.0,2246.0,9.5,21.0,0.45,2.2,5.8,0.38,7.3,15.1,0.48,4.3,6.0,0.72,1.7,6.4,8.2,2.0,1.2,1.4,2.3,4.1,25.5,111.0,109.0
2010,31,2226,TOT,Total After Trade,Travis Outlaw,1984-09-18,25.0,NBA,SF,34.0,6.0,730.0,7.9,20.3,0.39,2.9,7.6,0.38,5.1,12.7,0.4,3.5,4.3,0.83,2.4,6.4,8.7,2.5,1.3,1.2,2.3,3.1,22.3,103.0,110.0
2010,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,25.0,NBA,SF,11.0,0.0,231.0,9.0,23.9,0.38,2.8,7.3,0.39,6.2,16.6,0.37,5.0,5.7,0.88,3.1,5.9,9.0,1.9,1.7,1.9,2.8,3.1,25.8,101.0,106.0
2010,13,2226,LAC,Los Angeles Clippers,Travis Outlaw,1984-09-18,25.0,NBA,SF,23.0,6.0,499.0,7.5,18.7,0.4,2.9,7.7,0.38,4.6,11.0,0.42,2.9,3.6,0.8,2.1,6.5,8.6,2.7,1.1,0.9,2.1,3.1,20.8,104.0,111.0
2011,3,2226,NJN,New Jersey Nets,Travis Outlaw,1984-09-18,26.0,NBA,SF,82.0,55.0,2358.0,6.2,16.6,0.38,1.7,5.7,0.3,4.5,10.8,0.41,3.0,3.9,0.77,1.2,6.1,7.4,1.9,0.8,0.8,1.6,3.4,17.1,97.0,112.0
2012,26,2226,SAC,Sacramento Kings,Travis Outlaw,1984-09-18,27.0,NBA,SF,39.0,5.0,500.0,6.1,17.7,0.34,1.6,6.1,0.27,4.5,11.7,0.38,3.1,4.7,0.67,1.9,4.3,6.2,1.6,1.9,2.1,2.0,3.4,16.9,91.0,110.0
2013,26,2226,SAC,Sacramento Kings,Travis Outlaw,1984-09-18,28.0,NBA,SF,38.0,2.0,444.0,8.5,20.4,0.42,1.6,5.8,0.28,6.9,14.7,0.47,4.4,6.0,0.73,2.0,5.1,7.0,2.4,1.3,0.9,2.2,4.0,23.1,103.0,113.0
2014,26,2226,SAC,Sacramento Kings,Travis Outlaw,1984-09-18,29.0,NBA,SF,63.0,4.0,1065.0,6.2,15.6,0.4,2.0,5.6,0.35,4.3,10.0,0.43,2.0,2.5,0.81,1.7,6.3,8.0,2.3,1.0,0.9,1.2,4.5,16.4,106.0,110.0
