Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,26,824,SAC,Sacramento Kings,Tyus Edney,"February 14, 1973",22.0,NBA,PG,4.0,4.0,121.0,7.8,18.2,0.43,0.9,3.5,0.25,6.9,14.8,0.47,4.3,5.2,0.83,0.9,4.3,5.2,4.8,3.5,0.0,3.9,4.8,20.8,,99.0,102.0
2001,12,824,IND,Indiana Pacers,Tyus Edney,"February 14, 1973",27.0,NBA,PG,2.0,0.0,10.0,11.0,38.6,0.29,0.0,5.5,0.0,11.0,33.1,0.33,0.0,5.5,0.0,0.0,0.0,0.0,16.6,5.5,0.0,0.0,5.5,22.1,,77.0,105.0
