Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,19,2644,NOH,New Orleans Hornets,22.0,NBA,C,2.0,0.0,5.0,14.4,21.6,0.67,0.0,0.0,,14.4,21.6,0.67,0.0,0.0,,14.4,0.0,14.4,0.0,0.0,0.0,7.2,7.2,28.8
2014,31,2644,TOT,Total After Trade,23.0,NBA,C,46.0,25.0,875.0,5.3,11.3,0.47,0.0,0.0,0.0,5.3,11.2,0.48,3.7,5.0,0.74,4.3,5.5,9.8,2.1,1.2,0.8,1.7,4.8,14.4
2014,6,2644,CLE,Cleveland Cavaliers,23.0,NBA,C,20.0,0.0,168.0,3.9,9.6,0.4,0.0,0.0,,3.9,9.6,0.4,1.7,3.0,0.57,4.7,7.3,12.0,1.1,1.1,1.5,1.7,6.9,9.4
2014,23,2644,PHI,Philadelphia 76Ers,23.0,NBA,C,26.0,25.0,707.0,5.7,11.7,0.49,0.0,0.1,0.0,5.7,11.6,0.49,4.2,5.4,0.77,4.2,5.0,9.2,2.4,1.2,0.7,1.7,4.3,15.6
2015,23,2644,PHI,Philadelphia 76Ers,24.0,NBA,C,73.0,32.0,1399.0,6.1,12.9,0.47,0.1,0.6,0.18,6.0,12.4,0.49,2.7,3.5,0.77,3.1,6.1,9.2,2.0,1.0,0.8,2.5,3.5,15.1
2016,3,2644,BRK,Brooklyn Nets,25.0,NBA,C,14.0,4.0,263.0,4.5,10.5,0.43,0.0,0.0,,4.5,10.5,0.43,3.4,4.1,0.83,2.9,7.0,9.9,1.2,1.2,1.9,1.6,5.1,12.5
