Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1994,8,2099,DEN,Denver Nuggets,Dikembe Mutombo,"June 25, 1966",27.0,NBA,C,12.0,12.0,511.0,5.4,11.6,0.46,0.0,0.0,,5.4,11.6,0.46,6.3,10.5,0.6,4.3,11.2,15.5,2.3,0.9,7.4,3.2,4.5,17.1,104.0,99.0
1995,8,2099,DEN,Denver Nuggets,Dikembe Mutombo,"June 25, 1966",28.0,NBA,C,3.0,3.0,84.0,3.8,6.3,0.6,0.0,0.0,,3.8,6.3,0.6,3.8,5.7,0.67,2.5,9.4,12.0,0.6,0.0,4.4,4.4,9.4,11.3,91.0,117.0
1997,1,2099,ATL,Atlanta Hawks,Dikembe Mutombo,"June 25, 1966",30.0,NBA,C,10.0,10.0,415.0,7.4,11.8,0.63,0.0,0.0,,7.4,11.8,0.63,6.3,8.8,0.72,5.1,11.8,16.9,1.8,0.1,3.6,2.7,4.1,21.1,128.0,105.0
1998,1,2099,ATL,Atlanta Hawks,Dikembe Mutombo,"June 25, 1966",31.0,NBA,C,4.0,4.0,136.0,4.6,10.1,0.46,0.0,0.0,,4.6,10.1,0.46,4.2,6.8,0.62,5.5,16.0,21.5,0.4,0.4,3.8,3.4,4.2,13.5,99.0,98.0
1999,1,2099,ATL,Atlanta Hawks,Dikembe Mutombo,"June 25, 1966",32.0,NBA,C,9.0,9.0,380.0,6.2,10.9,0.56,0.0,0.0,,6.2,10.9,0.56,5.1,7.2,0.7,5.5,13.7,19.3,1.7,0.8,3.5,2.8,4.3,17.4,118.0,96.0
2001,23,2099,PHI,Philadelphia 76Ers,Dikembe Mutombo,"June 25, 1966",34.0,NBA,C,23.0,23.0,981.0,5.7,11.7,0.49,0.0,0.1,0.0,5.7,11.6,0.49,6.5,8.3,0.78,6.4,11.4,17.8,1.0,0.8,4.1,2.0,3.2,17.9,122.0,102.0
2002,23,2099,PHI,Philadelphia 76Ers,Dikembe Mutombo,"June 25, 1966",35.0,NBA,C,5.0,5.0,173.0,4.5,9.9,0.45,0.0,0.0,,4.5,9.9,0.45,5.1,8.3,0.62,4.5,12.4,16.9,1.0,0.6,2.9,3.5,5.1,14.0,96.0,110.0
2003,3,2099,NJN,New Jersey Nets,Dikembe Mutombo,"June 25, 1966",36.0,NBA,C,10.0,0.0,115.0,3.3,7.0,0.47,0.0,0.0,,3.3,7.0,0.47,1.9,1.9,1.0,3.7,8.8,12.5,2.8,1.4,4.2,3.7,9.8,8.4,92.0,94.0
2004,20,2099,NYK,New York Knicks,Dikembe Mutombo,"June 25, 1966",37.0,NBA,C,3.0,0.0,38.0,2.7,8.2,0.33,0.0,0.0,,2.7,8.2,0.33,4.1,4.1,1.0,5.4,8.2,13.6,0.0,1.4,5.4,4.1,8.2,9.5,84.0,99.0
2005,11,2099,HOU,Houston Rockets,Dikembe Mutombo,"June 25, 1966",38.0,NBA,C,7.0,0.0,101.0,3.3,6.0,0.55,0.0,0.0,,3.3,6.0,0.55,5.4,7.1,0.77,6.0,13.1,19.0,1.1,1.1,3.8,3.8,8.2,12.0,113.0,108.0
2007,11,2099,HOU,Houston Rockets,Dikembe Mutombo,"June 25, 1966",40.0,NBA,C,7.0,0.0,40.0,4.1,4.1,1.0,0.0,0.0,,4.1,4.1,1.0,4.1,4.1,1.0,6.8,8.2,15.1,1.4,0.0,4.1,0.0,6.8,12.3,219.0,102.0
2008,11,2099,HOU,Houston Rockets,Dikembe Mutombo,"June 25, 1966",41.0,NBA,C,6.0,6.0,123.0,3.7,6.0,0.62,0.0,0.0,,3.7,6.0,0.62,3.2,5.1,0.64,4.6,13.3,18.0,0.9,0.5,5.1,0.5,4.6,10.6,142.0,101.0
2009,11,2099,HOU,Houston Rockets,Dikembe Mutombo,"June 25, 1966",42.0,NBA,C,2.0,0.0,20.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,5.5,0.0,2.7,22.0,24.7,0.0,2.7,5.5,0.0,13.7,0.0,58.0,88.0
