Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1989,2,BOS,Boston Celtics,Kevin McHale,31,78,74,36.9,8.5,15.5,0.55,0.0,0.1,0.0,8.5,15.5,0.55,0.55,5.6,6.8,0.82,2.9,5.3,8.2,2.2,0.3,1.2,2.5,2.9,22.5
1989,2,BOS,Boston Celtics,Robert Parish,35,80,80,35.5,7.5,13.1,0.57,0.0,0.0,,7.5,13.1,0.57,0.57,3.7,5.1,0.72,4.3,8.2,12.5,2.2,1.0,1.5,2.5,2.6,18.6
1989,2,BOS,Boston Celtics,Reggie Lewis,23,81,57,32.8,7.5,15.3,0.49,0.0,0.3,0.14,7.4,15.1,0.49,0.49,3.5,4.5,0.79,1.4,3.2,4.7,2.7,1.5,0.9,1.8,3.2,18.5
1989,2,BOS,Boston Celtics,Dennis Johnson,34,72,72,32.1,3.8,8.9,0.43,0.1,0.7,0.14,3.8,8.2,0.46,0.44,2.2,2.7,0.82,0.4,2.2,2.6,6.6,1.3,0.3,2.4,2.9,10.0
1989,2,BOS,Boston Celtics,Larry Bird,32,6,6,31.5,8.2,17.3,0.47,0.0,0.0,,8.2,17.3,0.47,0.47,3.0,3.2,0.95,0.2,6.0,6.2,4.8,1.0,0.8,1.8,3.0,19.3
1989,2,BOS,Boston Celtics,Danny Ainge,29,45,28,30.0,6.0,13.1,0.46,1.3,3.4,0.37,4.7,9.6,0.49,0.51,2.5,2.8,0.89,0.8,2.6,3.4,4.8,1.2,0.0,1.8,2.4,15.9
1989,2,BOS,Boston Celtics,Brian Shaw,22,82,54,28.1,3.6,8.4,0.43,0.0,0.2,0.0,3.6,8.2,0.44,0.43,1.3,1.6,0.83,1.5,3.1,4.6,5.8,1.0,0.3,2.3,2.6,8.6
1989,2,BOS,Boston Celtics,Ed Pinckney,25,29,9,23.4,3.3,6.1,0.54,0.0,0.0,,3.3,6.1,0.54,0.54,3.6,4.4,0.8,2.1,3.0,5.1,1.5,1.0,0.8,1.3,2.7,10.1
1989,2,BOS,Boston Celtics,Kelvin Upshaw,26,23,0,20.6,3.2,6.5,0.49,0.1,0.4,0.2,3.1,6.0,0.51,0.5,0.6,0.9,0.7,0.3,1.3,1.6,4.2,0.8,0.1,1.8,2.7,7.0
1989,2,BOS,Boston Celtics,Jim Paxson,31,57,7,20.0,3.5,7.8,0.45,0.1,0.4,0.17,3.5,7.4,0.47,0.46,1.5,1.8,0.82,0.3,1.0,1.3,1.9,0.7,0.1,1.0,1.7,8.6
1989,2,BOS,Boston Celtics,Joe Kleine,27,28,2,17.8,2.1,4.6,0.46,0.0,0.0,0.0,2.1,4.6,0.46,0.46,1.9,2.3,0.83,1.8,3.1,4.9,1.1,0.5,0.2,1.3,2.4,6.1
1989,2,BOS,Boston Celtics,Brad Lohaus,24,48,15,15.4,2.4,5.6,0.43,0.0,0.1,0.0,2.4,5.5,0.44,0.43,0.7,1.0,0.76,1.0,2.0,3.0,1.0,0.4,0.5,1.0,2.1,5.6
1989,2,BOS,Boston Celtics,Mark Acres,26,62,0,10.2,0.9,1.8,0.48,0.0,0.0,1.0,0.9,1.8,0.48,0.49,0.4,0.8,0.54,1.0,1.4,2.4,0.3,0.3,0.1,0.4,1.5,2.2
1989,2,BOS,Boston Celtics,Kevin Gamble,23,44,6,8.5,1.7,3.1,0.55,0.0,0.3,0.18,1.7,2.8,0.58,0.56,0.8,1.3,0.64,0.3,0.7,1.0,0.8,0.3,0.1,0.4,0.9,4.3
1989,2,BOS,Boston Celtics,Otis Birdsong,33,13,0,8.3,1.4,2.8,0.5,0.1,0.2,0.33,1.3,2.5,0.52,0.51,0.0,0.2,0.0,0.3,0.7,1.0,0.7,0.2,0.1,0.9,0.8,2.8
1989,2,BOS,Boston Celtics,Ron Grandison,24,72,0,7.3,0.8,2.0,0.42,0.0,0.1,0.0,0.8,1.8,0.45,0.42,0.8,1.1,0.74,0.7,0.6,1.3,0.6,0.3,0.0,0.5,1.0,2.5
1989,2,BOS,Boston Celtics,Ramon Rivas,22,28,0,3.3,0.4,1.1,0.39,0.0,0.0,0.0,0.4,1.1,0.4,0.39,0.6,0.9,0.64,0.3,0.5,0.9,0.1,0.1,0.0,0.3,0.8,1.4
