Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2010,25,2001,POR,Portland Trail Blazers,Patty Mills,"August 11, 1988",21.0,NBA,PG,3.0,0.0,12.0,9.2,18.3,0.5,4.6,4.6,1.0,4.6,13.7,0.33,4.6,4.6,1.0,0.0,0.0,0.0,13.7,0.0,0.0,4.6,4.6,27.5,127.0,127.0
2011,25,2001,POR,Portland Trail Blazers,Patty Mills,"August 11, 1988",22.0,NBA,PG,2.0,0.0,5.0,0.0,23.1,0.0,0.0,11.6,0.0,0.0,11.6,0.0,0.0,0.0,,0.0,11.6,11.6,0.0,0.0,0.0,11.6,0.0,0.0,0.0,114.0
2012,27,2001,SAS,San Antonio Spurs,Patty Mills,"August 11, 1988",23.0,NBA,PG,8.0,0.0,31.0,10.0,18.4,0.55,5.0,8.4,0.6,5.0,10.0,0.5,0.0,0.0,,1.7,3.3,5.0,8.4,1.7,0.0,5.0,3.3,25.1,116.0,107.0
2013,27,2001,SAS,San Antonio Spurs,Patty Mills,"August 11, 1988",24.0,NBA,PG,9.0,0.0,31.0,8.6,17.3,0.5,3.5,12.1,0.29,5.2,5.2,1.0,0.0,0.0,,1.7,3.5,5.2,3.5,0.0,0.0,1.7,3.5,20.7,116.0,109.0
2014,27,2001,SAS,San Antonio Spurs,Patty Mills,"August 11, 1988",25.0,NBA,PG,23.0,0.0,351.0,9.3,20.8,0.45,4.7,11.7,0.4,4.6,9.1,0.5,1.5,1.9,0.77,0.4,4.7,5.2,4.9,2.5,0.1,2.1,4.6,24.8,113.0,105.0
2015,27,2001,SAS,San Antonio Spurs,Patty Mills,"August 11, 1988",26.0,NBA,PG,7.0,0.0,112.0,9.5,19.0,0.5,7.3,12.7,0.57,2.3,6.3,0.36,5.9,5.9,1.0,1.8,6.8,8.6,3.6,0.9,0.0,2.3,6.8,32.2,138.0,109.0
2016,27,2001,SAS,San Antonio Spurs,Patty Mills,"August 11, 1988",27.0,NBA,PG,10.0,0.0,167.0,7.2,16.6,0.43,4.1,11.3,0.36,3.1,5.3,0.59,2.2,3.4,0.64,0.0,4.4,4.4,6.3,2.2,0.0,2.5,0.9,20.6,110.0,105.0
2017,27,2001,SAS,San Antonio Spurs,Patty Mills,"August 11, 1988",28.0,NBA,PG,16.0,6.0,416.0,7.1,17.3,0.41,4.0,11.0,0.36,3.1,6.3,0.49,2.4,2.7,0.86,0.6,3.6,4.2,5.3,1.6,0.1,2.6,4.1,20.4,111.0,116.0
2018,27,2001,SAS,San Antonio Spurs,Patty Mills,"August 11, 1988",29.0,NBA,PG,5.0,5.0,165.0,7.8,17.8,0.44,4.1,10.9,0.37,3.7,6.9,0.55,1.2,1.6,0.8,0.6,2.5,3.1,4.1,0.9,0.3,2.8,4.7,20.9,103.0,118.0
2019,27,2001,SAS,San Antonio Spurs,Patty Mills,"August 11, 1988",30.0,NBA,PG,7.0,0.0,152.0,4.8,14.8,0.33,1.0,7.6,0.14,3.8,7.2,0.52,2.1,3.4,0.6,0.3,4.8,5.2,8.6,2.4,0.3,1.0,3.1,12.7,98.0,114.0
