Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
7,1403,Jim Jackson,"October 14, 1970",1122.0,797.0,36366.0,5758.0,13522.0,0.43,1077.0,2997.0,0.36,4681.0,10525.0,0.44,0.47,2684.0,3271.0,0.82,1448.0,3690.0,5138.0,3699.0,934.0,239.0,2745.0,2528.0,15277.0,4.0
