Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,22.0,NBA,PF,46.0,1037.0,21.9,0.62,0.0,0.53,16.5,22.9,19.8,5.5,1.7,3.6,12.4,18.7,3.2,1.3,4.6,0.21,2.4,-0.2,2.2,1.1
2013,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,23.0,NBA,PF,80.0,2248.0,18.5,0.57,0.0,0.39,13.2,23.2,18.3,5.1,1.8,2.9,12.3,17.7,4.5,3.4,7.8,0.17,0.9,0.2,1.1,1.7
2014,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,24.0,NBA,PF,80.0,2178.0,19.8,0.57,0.0,0.38,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,4.0,2.5,6.5,0.14,1.2,-0.3,1.0,1.6
2015,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,25.0,NBA,PF,75.0,2086.0,18.4,0.55,0.01,0.39,12.1,22.9,17.3,7.1,1.5,2.1,12.0,20.3,3.5,2.1,5.6,0.13,0.6,-0.7,-0.1,1.0
2016,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,26.0,NBA,PF,67.0,1694.0,21.0,0.58,0.0,0.36,15.1,23.0,19.0,8.1,0.9,2.9,11.2,21.0,4.0,1.5,5.5,0.16,1.7,-1.4,0.3,1.0
2017,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,27.0,NBA,PF,61.0,1296.0,20.3,0.59,0.01,0.45,15.8,23.6,19.7,6.3,1.6,2.4,10.6,18.3,3.3,1.2,4.5,0.17,1.5,-1.2,0.3,0.7
2018,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,28.0,NBA,PF,32.0,461.0,17.4,0.55,0.01,0.34,16.7,20.7,18.7,5.8,1.3,2.4,11.9,18.3,0.9,0.4,1.3,0.13,-0.3,-1.7,-2.1,0.0
2019,31,891,TOT,Total After Trade,Kenneth Faried,1989-11-19,29.0,NBA,C,37.0,728.0,21.6,0.62,0.09,0.37,14.4,23.4,18.8,4.6,1.1,2.7,9.7,20.3,2.1,0.9,2.9,0.19,1.3,-1.5,-0.2,0.3
2019,3,891,BRK,Brooklyn Nets,Kenneth Faried,1989-11-19,29.0,NBA,C,12.0,118.0,20.5,0.62,0.12,0.38,13.4,25.7,19.6,2.8,0.8,2.7,10.9,19.6,0.2,0.2,0.4,0.17,1.5,-1.1,0.4,0.1
2019,11,891,HOU,Houston Rockets,Kenneth Faried,1989-11-19,29.0,NBA,C,25.0,610.0,21.8,0.62,0.09,0.37,14.6,23.0,18.7,4.9,1.2,2.6,9.4,20.4,1.8,0.7,2.5,0.2,1.3,-1.6,-0.4,0.3
