PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Larry Bird,26,79,79,37.7,9.5,18.7,0.504,0.3,1.0,0.28600000000000003,9.2,17.8,0.516,0.512,4.4,5.3,0.84,2.4,8.6,11.0,5.8,1.9,0.9,3.0,2.5,23.6
Robert Parish,29,78,76,31.5,7.9,14.4,0.55,0.0,0.0,0.0,7.9,14.4,0.551,0.55,3.5,5.0,0.698,3.3,7.3,10.6,1.8,1.0,1.9,2.4,2.8,19.3
Kevin McHale,25,82,13,28.6,5.9,10.9,0.541,0.0,0.0,0.0,5.9,10.9,0.541,0.541,2.4,3.3,0.7170000000000001,2.6,4.1,6.7,1.3,0.4,2.3,1.9,2.9,14.1
Cedric Maxwell,27,79,71,28.5,4.2,8.4,0.499,0.0,0.0,0.0,4.2,8.4,0.5,0.499,3.5,4.4,0.812,2.3,3.0,5.3,2.4,0.8,0.5,2.1,2.6,11.9
Tiny Archibald,34,66,19,27.4,3.6,8.4,0.425,0.1,0.4,0.20800000000000002,3.5,8.0,0.435,0.429,3.3,4.5,0.743,0.4,1.0,1.4,6.2,0.6,0.1,2.5,1.7,10.5
Danny Ainge,23,80,76,25.6,4.5,9.0,0.496,0.1,0.4,0.172,4.4,8.6,0.509,0.499,0.9,1.2,0.742,1.0,1.6,2.7,3.1,1.4,0.1,1.2,3.2,9.9
Quinn Buckner,28,72,56,21.7,3.4,7.8,0.442,0.0,0.1,0.0,3.4,7.7,0.445,0.442,1.0,1.6,0.632,0.9,1.7,2.6,3.8,1.5,0.1,2.2,2.7,7.9
Gerald Henderson,27,82,9,18.9,3.5,7.5,0.46299999999999997,0.0,0.2,0.188,3.5,7.3,0.47,0.465,1.2,1.6,0.722,0.7,0.8,1.5,2.4,1.2,0.0,1.6,2.3,8.2
Rick Robey,27,59,6,14.5,1.7,3.6,0.467,0.0,0.0,,1.7,3.6,0.467,0.467,0.8,1.3,0.5770000000000001,1.3,2.4,3.7,1.1,0.2,0.1,1.2,2.2,4.2
Scott Wedman,30,40,0,12.6,2.4,5.1,0.45899999999999996,0.0,0.3,0.1,2.3,4.9,0.47700000000000004,0.461,0.5,0.8,0.667,0.7,1.1,1.9,0.8,0.5,0.2,0.8,2.1,5.2
M.L. Carr,32,77,0,11.5,1.8,4.1,0.429,0.0,0.2,0.158,1.7,3.8,0.446,0.433,0.8,1.1,0.741,0.7,1.1,1.8,0.9,0.6,0.1,1.0,1.8,4.3
Charles Bradley,23,51,5,10.4,1.4,3.5,0.392,0.0,0.1,0.0,1.4,3.4,0.39899999999999997,0.392,0.9,1.8,0.511,0.6,0.9,1.5,0.5,0.6,0.5,0.8,1.6,3.6
Darren Tillis,22,15,0,2.9,0.5,1.5,0.304,0.0,0.1,0.0,0.5,1.5,0.318,0.304,0.1,0.4,0.33299999999999996,0.3,0.3,0.6,0.1,0.0,0.1,0.3,0.5,1.1
