PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Larry Nance,23,82,82,35.5,7.2,13.0,0.55,0.0,0.0,0.33299999999999996,7.2,13.0,0.551,0.551,2.4,3.5,0.672,2.9,5.7,8.7,2.4,1.2,2.6,2.3,3.1,16.7
Maurice Lucas,30,77,71,33.6,6.4,13.6,0.474,0.0,0.0,0.33299999999999996,6.4,13.5,0.474,0.474,3.6,4.6,0.7809999999999999,2.6,7.8,10.4,2.8,0.7,0.6,2.9,3.6,16.5
Dennis Johnson,28,77,74,33.1,5.2,11.2,0.462,0.1,0.4,0.161,5.1,10.8,0.473,0.465,3.8,4.8,0.7909999999999999,1.2,3.2,4.4,5.0,1.3,0.5,2.6,2.6,14.2
Walter Davis,28,80,79,31.1,8.3,16.1,0.516,0.1,0.3,0.304,8.2,15.8,0.52,0.519,2.3,2.8,0.818,0.8,1.7,2.5,5.0,1.5,0.2,2.4,2.3,19.0
Alvan Adams,28,80,75,30.6,6.0,12.3,0.486,0.0,0.0,0.33299999999999996,6.0,12.2,0.48700000000000004,0.48700000000000004,2.3,2.7,0.8290000000000001,2.0,4.8,6.9,4.7,1.4,0.9,3.0,3.6,14.2
Kyle Macy,25,82,9,22.4,4.0,7.7,0.517,0.3,0.9,0.303,3.7,6.8,0.547,0.535,1.6,1.8,0.872,0.5,1.5,2.0,3.4,0.8,0.1,1.1,1.6,9.9
James Edwards,27,16,1,17.8,3.4,7.1,0.48700000000000004,0.0,0.0,,3.4,7.1,0.48700000000000004,0.48700000000000004,1.9,2.9,0.66,1.2,2.5,3.7,1.7,0.3,0.3,1.2,3.1,8.8
Johnny High,25,82,2,14.1,1.2,2.6,0.461,0.0,0.1,0.2,1.2,2.6,0.467,0.46299999999999997,0.8,1.7,0.46299999999999997,0.5,1.3,1.8,1.9,1.0,0.4,1.3,2.5,3.2
Alvin Scott,27,81,9,14.1,1.5,3.2,0.479,0.0,0.0,0.0,1.5,3.2,0.48200000000000004,0.479,1.0,1.4,0.736,0.7,2.0,2.8,1.2,0.6,0.4,0.8,1.6,4.1
Jeff Cook,26,45,2,12.2,1.4,3.2,0.43,0.0,0.0,0.0,1.4,3.1,0.436,0.43,0.9,1.2,0.759,1.0,1.9,2.9,1.3,0.3,0.3,1.2,2.0,3.6
David Thirdkill,22,49,2,10.6,1.5,3.5,0.435,0.0,0.1,0.14300000000000002,1.5,3.3,0.44799999999999995,0.43799999999999994,0.9,1.6,0.5770000000000001,0.6,0.9,1.5,0.7,0.4,0.1,1.0,1.9,4.0
Rory White,23,65,0,9.6,2.0,3.6,0.5429999999999999,0.0,0.0,0.0,2.0,3.6,0.545,0.5429999999999999,1.1,1.7,0.642,0.7,0.9,1.6,0.5,0.2,0.0,0.8,0.8,5.0
Joel Kramer,27,54,4,8.5,0.8,1.9,0.423,0.0,0.0,0.0,0.8,1.9,0.42700000000000005,0.423,0.3,0.3,0.875,0.8,0.9,1.6,0.7,0.3,0.1,0.4,1.2,1.9
Charles Pittman,24,28,0,6.1,0.7,1.4,0.475,0.0,0.0,0.0,0.7,1.4,0.48700000000000004,0.475,0.9,1.3,0.6759999999999999,0.5,0.6,1.1,0.3,0.1,0.3,0.8,1.5,2.3
