Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
19,2189,7.0,6.0,192.0,20.0,32.0,0.62,0.0,0.0,0,20.0,32.0,0.62,0.62,4.0,11.0,0.36,17.0,16.0,33.0,0.0,6.0,6.0,12.0,29.0,44.0,0
