Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,29,1129,UTA,Utah Jazz,Darrell Griffith,"June 16, 1958",22.0,NBA,SG,81,,2867,9.0,19.4,0.46,0.1,0.7,0.19,8.9,18.7,0.47,2.9,4.0,0.72,1.0,2.6,3.6,2.4,1.3,0.5,2.9,2.7,21.0
1982,29,1129,UTA,Utah Jazz,Darrell Griffith,"June 16, 1958",23.0,NBA,SG,80,79.0,2597,9.6,19.8,0.48,0.2,0.7,0.29,9.3,19.1,0.49,2.6,3.8,0.7,1.8,2.5,4.2,2.6,1.3,0.5,2.7,3.0,21.9
1983,29,1129,UTA,Utah Jazz,Darrell Griffith,"June 16, 1958",24.0,NBA,SG,77,76.0,2787,9.7,20.1,0.48,0.5,1.7,0.29,9.2,18.4,0.5,2.2,3.2,0.68,1.3,2.6,3.9,3.5,1.8,0.4,3.3,2.4,22.1
1984,29,1129,UTA,Utah Jazz,Darrell Griffith,"June 16, 1958",25.0,NBA,SG,82,82.0,2650,9.5,19.3,0.49,1.2,3.4,0.36,8.2,15.9,0.52,2.1,2.9,0.7,1.3,3.3,4.6,3.8,1.5,0.3,3.3,2.7,22.2
1985,29,1129,UTA,Utah Jazz,Darrell Griffith,"June 16, 1958",26.0,NBA,SG,78,78.0,2776,9.4,20.7,0.46,1.2,3.3,0.36,8.2,17.3,0.48,2.8,3.9,0.72,1.6,2.9,4.5,3.2,1.7,0.4,3.2,2.3,22.9
1987,29,1129,UTA,Utah Jazz,Darrell Griffith,"June 16, 1958",28.0,NBA,SG,76,10.0,1843,9.0,20.3,0.45,1.3,3.9,0.34,7.7,16.4,0.47,2.9,4.1,0.7,1.6,2.9,4.4,2.5,1.9,0.6,2.6,3.3,22.3
1988,29,1129,UTA,Utah Jazz,Darrell Griffith,"June 16, 1958",29.0,NBA,SG,52,11.0,1052,8.6,20.0,0.43,1.0,3.5,0.28,7.6,16.5,0.46,2.0,3.1,0.64,1.2,3.1,4.3,3.1,1.8,0.2,2.3,3.5,20.2
1989,29,1129,UTA,Utah Jazz,Darrell Griffith,"June 16, 1958",30.0,NBA,SG,82,73.0,2382,7.0,15.8,0.45,0.9,3.0,0.31,6.1,12.8,0.48,2.1,2.8,0.78,1.2,3.8,5.0,2.0,1.3,0.3,2.1,2.6,17.2
1990,29,1129,UTA,Utah Jazz,Darrell Griffith,"June 16, 1958",31.0,NBA,SG,82,1.0,1444,7.5,16.2,0.46,2.0,5.4,0.37,5.5,10.8,0.51,1.3,1.9,0.65,1.1,3.1,4.1,1.6,1.7,0.5,1.9,3.7,18.3
1991,29,1129,UTA,Utah Jazz,Darrell Griffith,"June 16, 1958",32.0,NBA,SG,75,2.0,1005,6.2,15.9,0.39,1.7,4.9,0.35,4.5,11.0,0.41,1.2,1.6,0.76,0.6,2.6,3.2,1.3,1.5,0.3,1.7,3.6,15.4
