Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,26.0,MIN,NBA,PF,80.0,30.0,2414.0,8.1,18.2,0.446,0.0,0.2,0.0,8.1,18.0,0.451,5.9,7.6,0.768,3.9,6.2,10.1,1.9,1.4,1.2,2.1,6.6,22.1,,110.0,109.0
1991,27.0,MIN,NBA,PF,82.0,60.0,3121.0,7.4,16.8,0.441,0.0,0.1,0.0,7.4,16.7,0.445,5.1,6.6,0.775,3.1,5.5,8.7,2.2,1.1,0.9,1.7,5.6,19.9,,111.0,113.0
1992,28.0,MIN,NBA,PF,82.0,63.0,2151.0,7.2,17.0,0.423,0.0,0.3,0.182,7.2,16.8,0.427,4.9,6.2,0.786,3.7,7.4,11.1,2.2,1.2,0.9,2.3,5.4,19.4,,104.0,112.0
1993,29.0,IND,NBA,SF,81.0,1.0,1402.0,7.7,17.2,0.445,0.1,0.8,0.174,7.5,16.4,0.459,5.4,6.6,0.811,3.3,5.5,8.8,2.7,0.8,0.4,1.8,7.4,20.8,,113.0,112.0
1994,30.0,IND,NBA,PF,75.0,18.0,1084.0,6.6,14.5,0.458,0.0,0.2,0.0,6.6,14.3,0.465,3.9,5.2,0.745,3.4,5.6,9.0,3.1,1.6,0.4,2.4,7.2,17.2,,107.0,106.0
1995,31.0,IND,NBA,SF,81.0,12.0,1377.0,7.8,16.0,0.487,0.0,0.4,0.1,7.7,15.6,0.496,4.9,6.7,0.724,3.7,5.7,9.4,2.4,1.7,0.8,2.1,8.0,20.5,,113.0,106.0
1996,32.0,MIN,NBA,SF,78.0,42.0,2145.0,7.2,14.8,0.49,0.0,0.4,0.056,7.2,14.4,0.503,5.7,7.0,0.814,2.6,5.6,8.1,1.8,1.2,0.6,2.1,5.3,20.2,,114.0,112.0
1997,33.0,MIN,NBA,SF,82.0,5.0,2044.0,7.0,15.6,0.446,0.1,0.6,0.16,6.9,15.0,0.458,5.8,7.6,0.759,2.9,5.5,8.4,2.0,1.3,0.5,2.4,6.0,19.8,,106.0,109.0
1998,34.0,MIN,NBA,SF,81.0,33.0,2239.0,8.6,18.5,0.464,0.3,1.0,0.349,8.2,17.5,0.47,5.6,6.8,0.832,2.7,6.2,8.9,2.5,1.5,0.5,1.5,4.6,23.2,,115.0,108.0
1999,35.0,MIN,NBA,SF,50.0,20.0,1344.0,8.4,20.5,0.408,0.4,1.5,0.237,8.0,19.0,0.421,4.9,6.5,0.764,2.2,5.0,7.1,3.8,1.4,0.6,1.3,4.4,22.0,,106.0,104.0
2001,37.0,MIN,NBA,SF,82.0,4.0,983.0,6.3,15.4,0.408,0.5,2.3,0.209,5.8,13.1,0.443,2.1,2.9,0.727,1.5,5.1,6.5,3.0,1.4,0.5,1.9,6.2,15.2,,95.0,106.0
2002,38.0,MIN,NBA,SF,74.0,10.0,726.0,7.2,16.6,0.432,0.7,2.6,0.286,6.4,14.0,0.458,2.8,3.6,0.776,1.3,4.7,6.0,3.3,0.9,0.3,1.9,5.8,17.8,,103.0,109.0
