Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,1,1391,ATL,Atlanta Hawks,Royal Ivey,"December 20, 1981",23.0,NBA,PG,62.0,5.0,809.0,85.0,198.0,0.43,3.0,9.0,0.33,82.0,189.0,0.43,0.44,47.0,67.0,0.7,19.0,65.0,84.0,103.0,39.0,7.0,58.0,140.0,220.0
2006,1,1391,ATL,Atlanta Hawks,Royal Ivey,"December 20, 1981",24.0,NBA,PG,73.0,66.0,978.0,116.0,264.0,0.44,4.0,10.0,0.4,112.0,254.0,0.44,0.45,24.0,33.0,0.73,31.0,65.0,96.0,74.0,24.0,7.0,23.0,147.0,260.0
2007,1,1391,ATL,Atlanta Hawks,Royal Ivey,"December 20, 1981",25.0,NBA,PG,53.0,18.0,539.0,64.0,143.0,0.45,5.0,16.0,0.31,59.0,127.0,0.46,0.46,24.0,35.0,0.69,15.0,36.0,51.0,45.0,24.0,4.0,31.0,62.0,157.0
2008,17,1391,MIL,Milwaukee Bucks,Royal Ivey,"December 20, 1981",26.0,NBA,PG,75.0,20.0,1437.0,149.0,378.0,0.39,35.0,107.0,0.33,114.0,271.0,0.42,0.44,85.0,117.0,0.73,38.0,80.0,118.0,160.0,45.0,7.0,75.0,166.0,418.0
2009,23,1391,PHI,Philadelphia 76Ers,Royal Ivey,"December 20, 1981",27.0,NBA,SG,71.0,0.0,861.0,69.0,208.0,0.33,39.0,114.0,0.34,30.0,94.0,0.32,0.42,34.0,43.0,0.79,19.0,57.0,76.0,43.0,36.0,7.0,23.0,76.0,211.0
2010,31,1391,TOT,Total After Trade,Royal Ivey,"December 20, 1981",28.0,NBA,SG,44.0,0.0,326.0,35.0,83.0,0.42,14.0,35.0,0.4,21.0,48.0,0.44,0.51,9.0,12.0,0.75,6.0,28.0,34.0,27.0,19.0,2.0,11.0,39.0,93.0
2010,23,1391,PHI,Philadelphia 76Ers,Royal Ivey,"December 20, 1981",28.0,NBA,SG,26.0,0.0,236.0,26.0,55.0,0.47,12.0,24.0,0.5,14.0,31.0,0.45,0.58,6.0,7.0,0.86,5.0,21.0,26.0,17.0,10.0,2.0,5.0,25.0,70.0
2010,17,1391,MIL,Milwaukee Bucks,Royal Ivey,"December 20, 1981",28.0,NBA,SG,18.0,0.0,90.0,9.0,28.0,0.32,2.0,11.0,0.18,7.0,17.0,0.41,0.36,3.0,5.0,0.6,1.0,7.0,8.0,10.0,9.0,0.0,6.0,14.0,23.0
2011,21,1391,OKC,Oklahoma City Thunder,Royal Ivey,"December 20, 1981",29.0,NBA,SG,25.0,0.0,155.0,16.0,38.0,0.42,7.0,16.0,0.44,9.0,22.0,0.41,0.51,2.0,2.0,1.0,2.0,14.0,16.0,7.0,6.0,1.0,5.0,17.0,41.0
2012,21,1391,OKC,Oklahoma City Thunder,Royal Ivey,"December 20, 1981",30.0,NBA,SG,34.0,0.0,354.0,26.0,73.0,0.36,18.0,53.0,0.34,8.0,20.0,0.4,0.48,1.0,8.0,0.12,1.0,23.0,24.0,10.0,14.0,0.0,9.0,36.0,71.0
2013,23,1391,PHI,Philadelphia 76Ers,Royal Ivey,"December 20, 1981",31.0,NBA,SG,53.0,5.0,698.0,62.0,144.0,0.43,37.0,88.0,0.42,25.0,56.0,0.45,0.56,9.0,16.0,0.56,16.0,41.0,57.0,32.0,23.0,3.0,20.0,73.0,170.0
2014,21,1391,OKC,Oklahoma City Thunder,Royal Ivey,"December 20, 1981",32.0,NBA,SG,2.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
