Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,12,1174,IND,Indiana Pacers,Tyler Hansbrough,"November 3, 1985",25.0,NBA,PF,5.0,5.0,32.8,4.0,12.0,0.33,0.0,0.0,,4.0,12.0,0.33,0.33,3.2,3.6,0.89,2.6,2.8,5.4,1.0,1.2,0.0,1.8,2.6,11.2
2012,12,1174,IND,Indiana Pacers,Tyler Hansbrough,"November 3, 1985",26.0,NBA,PF,11.0,0.0,14.9,1.5,4.5,0.34,0.0,0.0,,1.5,4.5,0.34,0.34,1.3,1.9,0.67,1.1,2.1,3.2,0.5,0.5,0.3,0.7,2.0,4.4
2013,12,1174,IND,Indiana Pacers,Tyler Hansbrough,"November 3, 1985",27.0,NBA,PF,19.0,0.0,12.7,1.4,3.3,0.42,0.0,0.0,,1.4,3.3,0.42,0.42,1.4,2.3,0.59,1.9,1.3,3.2,0.3,0.3,0.0,0.8,2.2,4.1
2014,28,1174,TOR,Toronto Raptors,Tyler Hansbrough,"November 3, 1985",28.0,NBA,PF,3.0,0.0,9.7,0.3,1.0,0.33,0.0,0.0,,0.3,1.0,0.33,0.33,1.7,2.0,0.83,0.7,1.3,2.0,0.3,0.0,0.0,0.7,2.7,2.3
2015,28,1174,TOR,Toronto Raptors,Tyler Hansbrough,"November 3, 1985",29.0,NBA,PF,4.0,2.0,12.0,0.3,1.3,0.2,0.0,0.0,,0.3,1.3,0.2,0.2,0.8,1.0,0.75,0.3,1.3,1.5,0.8,0.5,0.3,0.5,2.0,1.3
2016,4,1174,CHO,Charlotte Hornets,Tyler Hansbrough,"November 3, 1985",30.0,NBA,PF,2.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
