Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2527,Trevor Ruffin,"September 26, 1970",5.0,0.0,11.0,4.0,8.0,0.5,1.0,4.0,0.25,3.0,4.0,0.75,0.56,1.0,5.0,0.2,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,10.0,0
