Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,18.0,DET,NBA,C,34.0,0.0,159.0,3.8,14.7,0.262,0.0,0.2,0.0,3.8,14.5,0.266,3.2,5.4,0.583,2.5,7.2,9.7,1.6,1.6,3.4,2.9,7.5,10.9
2005,19.0,DET,NBA,C,37.0,2.0,254.0,3.5,10.8,0.329,0.0,0.0,,3.5,10.8,0.329,2.4,3.4,0.708,0.4,5.7,6.1,1.0,0.3,2.4,2.3,4.4,9.5
2006,20.0,TOT,NBA,C,55.0,1.0,767.0,5.6,11.0,0.509,0.0,0.1,0.0,5.6,10.9,0.513,1.3,2.3,0.56,2.1,5.0,7.1,1.9,0.7,3.6,2.4,4.3,12.5
2006,20.0,DET,NBA,C,25.0,0.0,140.0,4.4,8.5,0.515,0.0,0.5,0.0,4.4,8.0,0.548,0.8,2.1,0.375,2.6,4.6,7.2,2.3,0.8,3.9,3.9,6.4,9.5
2006,20.0,ORL,NBA,C,30.0,1.0,627.0,5.9,11.5,0.507,0.0,0.0,,5.9,11.5,0.507,1.4,2.4,0.595,2.0,5.1,7.1,1.8,0.6,3.6,2.1,3.8,13.1
2007,21.0,ORL,NBA,PF,80.0,16.0,1913.0,4.7,10.3,0.454,0.0,0.0,0.0,4.7,10.3,0.455,2.7,4.3,0.613,2.7,5.5,8.2,1.7,0.8,2.6,2.3,4.1,12.0
2008,22.0,MEM,NBA,C,70.0,64.0,1663.0,4.7,10.8,0.438,0.0,0.0,0.0,4.7,10.8,0.439,1.5,2.6,0.554,2.7,6.4,9.2,1.3,0.7,2.5,2.2,4.0,10.9
2009,23.0,MEM,NBA,C,61.0,15.0,1034.0,4.8,9.3,0.515,0.0,0.0,,4.8,9.3,0.515,2.1,3.7,0.562,2.9,6.3,9.2,1.2,0.8,1.8,1.7,4.7,11.6
2010,24.0,TOT,NBA,C,32.0,18.0,685.0,5.3,10.7,0.49,0.0,0.1,0.0,5.3,10.7,0.493,0.8,1.5,0.536,2.5,5.5,7.9,2.5,1.2,1.8,1.8,4.3,11.3
2010,24.0,NYK,NBA,C,8.0,0.0,71.0,4.1,8.6,0.471,0.0,0.0,,4.1,8.6,0.471,0.0,0.0,,2.5,6.6,9.1,2.0,2.0,0.5,1.0,3.5,8.1
2010,24.0,MIN,NBA,C,24.0,18.0,614.0,5.4,11.0,0.492,0.0,0.1,0.0,5.4,10.9,0.495,0.9,1.6,0.536,2.5,5.3,7.8,2.5,1.1,1.9,1.9,4.4,11.7
2011,25.0,MIN,NBA,C,69.0,69.0,1686.0,5.8,12.3,0.469,0.0,0.0,,5.8,12.3,0.469,1.4,2.5,0.557,2.8,4.8,7.7,2.2,1.2,3.0,3.2,4.9,12.9
2012,26.0,MIN,NBA,C,29.0,23.0,472.0,4.5,9.9,0.454,0.0,0.0,,4.5,9.9,0.454,1.2,2.8,0.432,2.7,4.7,7.4,1.3,0.7,1.9,2.4,4.5,10.2
2013,27.0,BOS,NBA,C,1.0,0.0,5.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,14.4,7.2,0.0
