Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,9,1537,DET,Detroit Pistons,Damon Jones,1976-08-25,25.0,NBA,PG,10.0,0.0,181.0,3.2,8.4,0.38,1.6,5.4,0.3,1.6,3.0,0.53,0.6,0.8,0.75,0.2,4.0,4.2,5.0,1.0,0.0,1.2,2.8,8.6
2004,17,1537,MIL,Milwaukee Bucks,Damon Jones,1976-08-25,27.0,NBA,PG,5.0,5.0,144.0,4.5,8.5,0.53,2.5,5.2,0.48,2.0,3.2,0.62,1.0,1.5,0.67,0.5,4.5,5.0,9.2,1.2,0.0,2.3,3.5,12.5
2005,16,1537,MIA,Miami Heat,Damon Jones,1976-08-25,28.0,NBA,PG,15.0,15.0,498.0,4.5,9.3,0.48,2.8,6.6,0.43,1.7,2.7,0.6,1.3,2.2,0.6,0.2,2.7,3.0,4.3,0.5,0.0,1.2,1.7,13.1
2006,6,1537,CLE,Cleveland Cavaliers,Damon Jones,1976-08-25,29.0,NBA,PG,13.0,0.0,181.0,1.6,5.2,0.31,1.0,3.6,0.28,0.6,1.6,0.38,0.6,0.8,0.75,0.4,2.8,3.2,2.4,0.4,0.0,0.6,3.4,4.8
2007,6,1537,CLE,Cleveland Cavaliers,Damon Jones,1976-08-25,30.0,NBA,PG,11.0,0.0,139.0,2.1,6.7,0.31,1.8,5.7,0.32,0.3,1.0,0.25,0.8,0.8,1.0,0.3,2.1,2.3,2.8,0.0,0.0,0.0,2.6,6.7
2008,6,1537,CLE,Cleveland Cavaliers,Damon Jones,1976-08-25,31.0,NBA,SG,5.0,0.0,26.0,2.8,13.8,0.2,2.8,9.7,0.29,0.0,4.2,0.0,0.0,0.0,,0.0,0.0,0.0,1.4,0.0,0.0,1.4,1.4,8.3
