Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2012,5,439,CHI,Chicago Bulls,Jimmy Butler,"September 14, 1989",22.0,NBA,SG,42.0,0.0,359.0,4.8,11.8,0.4,0.3,1.6,0.18,4.5,10.2,0.44,6.4,8.4,0.77,3.4,4.9,8.4,2.1,1.6,0.7,2.1,3.0,16.3,,112.0,100.0
2013,5,439,CHI,Chicago Bulls,Jimmy Butler,"September 14, 1989",23.0,NBA,SF,82.0,20.0,2134.0,6.0,12.9,0.47,1.0,2.6,0.38,5.0,10.2,0.49,4.7,5.9,0.8,3.4,4.8,8.3,2.9,2.0,0.8,1.6,2.4,17.7,,121.0,104.0
2014,5,439,CHI,Chicago Bulls,Jimmy Butler,"September 14, 1989",24.0,NBA,SG,67.0,67.0,2591.0,5.6,14.2,0.4,1.4,4.9,0.28,4.3,9.3,0.46,5.3,6.9,0.77,1.8,5.0,6.8,3.6,2.6,0.7,2.1,2.2,18.0,,108.0,100.0
2015,5,439,CHI,Chicago Bulls,Jimmy Butler,"September 14, 1989",25.0,NBA,SG,65.0,65.0,2513.0,8.7,18.8,0.46,1.5,4.0,0.38,7.2,14.8,0.48,7.9,9.5,0.83,2.3,5.5,7.8,4.4,2.3,0.7,1.9,2.2,26.8,,122.0,104.0
2016,5,439,CHI,Chicago Bulls,Jimmy Butler,"September 14, 1989",26.0,NBA,SG,67.0,67.0,2474.0,9.5,21.0,0.45,1.3,4.2,0.31,8.2,16.8,0.49,8.0,9.6,0.83,1.6,5.7,7.3,6.5,2.2,0.9,2.7,2.5,28.4,,116.0,106.0
2017,5,439,CHI,Chicago Bulls,Jimmy Butler,"September 14, 1989",27.0,NBA,SF,76.0,75.0,2809.0,10.2,22.5,0.46,1.6,4.4,0.37,8.6,18.0,0.48,10.5,12.1,0.86,2.3,6.1,8.4,7.5,2.6,0.6,2.9,2.0,32.6,,123.0,106.0
2018,18,439,MIN,Minnesota Timberwolves,Jimmy Butler,"September 14, 1989",28.0,NBA,SG,59.0,59.0,2164.0,10.1,21.3,0.47,1.6,4.6,0.35,8.5,16.7,0.51,8.4,9.8,0.85,1.8,5.4,7.3,6.7,2.7,0.6,2.5,1.8,30.2,,122.0,110.0
2019,31,439,TOT,Total After Trade,Jimmy Butler,"September 14, 1989",29.0,NBA,"SF,SG",65.0,65.0,2185.0,9.1,19.6,0.46,1.5,4.2,0.35,7.6,15.4,0.49,6.8,7.9,0.86,2.6,4.8,7.4,5.7,2.7,0.8,2.1,2.4,26.3,,121.0,110.0
2019,18,439,MIN,Minnesota Timberwolves,Jimmy Butler,"September 14, 1989",29.0,NBA,SG,10.0,10.0,361.0,9.8,20.8,0.47,2.3,6.0,0.38,7.6,14.9,0.51,6.4,8.1,0.79,2.1,4.8,6.9,5.7,3.2,1.3,1.9,2.4,28.3,,122.0,111.0
2019,23,439,PHI,Philadelphia 76Ers,Jimmy Butler,"September 14, 1989",29.0,NBA,SF,55.0,55.0,1824.0,8.9,19.3,0.46,1.3,3.8,0.34,7.6,15.5,0.49,6.8,7.9,0.87,2.7,4.8,7.5,5.7,2.6,0.8,2.1,2.4,25.9,,120.0,109.0
2020,16,439,MIA,Miami Heat,Jimmy Butler,"September 14, 1989",30.0,NBA,SF,58.0,58.0,1959.0,8.6,18.9,0.46,0.7,3.0,0.24,7.9,15.9,0.5,10.9,13.1,0.83,2.6,7.0,9.6,8.7,2.6,0.8,3.2,2.0,28.8,,123.0,108.0
2021,16,439,MIA,Miami Heat,Jimmy Butler,"September 14, 1989",31.0,NBA,SF,10.0,10.0,307.0,9.5,20.7,0.46,0.0,2.1,0.0,9.5,18.6,0.51,10.0,11.7,0.85,2.8,7.4,10.3,10.0,3.3,0.8,2.5,1.4,28.9,,122.0,107.0
