PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Scott Skiles,28.0,78,78.0,3086,416,891,0.467,80,235,0.34,336,656,0.512,0.512,289,324,0.892,52,238,290,735,86,2,267,244,1201
Shaquille O'Neal,20.0,81,81.0,3071,733,1304,0.562,0,2,0.0,733,1302,0.563,0.562,427,721,0.5920000000000001,342,780,1122,152,60,286,307,321,1893
Nick Anderson,25.0,79,76.0,2920,594,1324,0.449,88,249,0.353,506,1075,0.47100000000000003,0.48200000000000004,298,402,0.741,122,355,477,265,128,56,164,200,1574
Tom Tolbert,27.0,72,61.0,1838,226,454,0.498,9,28,0.321,217,426,0.509,0.508,122,168,0.726,133,279,412,91,33,21,124,192,583
Anthony Bowie,29.0,77,45.0,1761,268,569,0.47100000000000003,15,48,0.313,253,521,0.486,0.484,67,84,0.7979999999999999,36,158,194,175,54,14,84,131,618
Dennis Scott,24.0,54,43.0,1759,329,763,0.431,108,268,0.40299999999999997,221,495,0.446,0.502,92,117,0.7859999999999999,38,148,186,136,57,18,104,131,858
Donald Royal,26.0,77,0.0,1636,194,391,0.496,0,3,0.0,194,388,0.5,0.496,318,390,0.815,116,179,295,80,36,25,113,179,706
Jeff Turner,30.0,75,20.0,1479,231,437,0.529,10,17,0.588,221,420,0.526,0.54,56,70,0.8,74,178,252,107,19,9,66,192,528
Greg Kite,31.0,64,1.0,640,38,84,0.452,0,1,0.0,38,83,0.45799999999999996,0.452,13,24,0.542,66,127,193,10,13,12,35,133,89
Litterial Green,22.0,52,4.0,626,87,198,0.439,1,10,0.1,86,188,0.457,0.442,60,96,0.625,11,23,34,116,23,4,42,70,235
Steve Kerr,27.0,47,0.0,440,48,112,0.429,6,24,0.25,42,88,0.47700000000000004,0.455,20,22,0.909,5,33,38,59,8,1,25,34,122
Terry Catledge,29.0,21,1.0,262,36,73,0.493,0,0,,36,73,0.493,0.493,27,34,0.794,18,28,46,5,4,1,25,31,99
Bison Dele,23.0,21,0.0,240,40,78,0.513,0,1,0.0,40,77,0.519,0.513,16,20,0.8,24,32,56,5,14,17,25,48,96
Chris Corchiani,24.0,9,0.0,102,13,23,0.565,0,3,0.0,13,20,0.65,0.565,16,21,0.762,1,6,7,16,6,0,8,17,42
Lorenzo Williams,23.0,3,0.0,10,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,1,1,2,0,1,1,0,2,0
Howard Wright,25.0,4,0.0,10,4,5,0.8,0,0,,4,5,0.8,0.8,0,2,0.0,1,1,2,0,0,0,0,0,8
Team Totals,,82,,19880,3257,6708,0.486,317,889,0.35700000000000004,2940,5819,0.505,0.509,1821,2495,0.73,1040,2566,3606,1952,542,467,1429,1925,8652
