Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,17,415,MIL,Milwaukee Bucks,Quinn Buckner,1954-08-20,25.0,NBA,PG,67.0,,1690.0,306.0,655.0,0.47,2.0,5.0,0.4,304.0,650.0,0.47,0.47,105.0,143.0,0.73,69.0,169.0,238.0,383.0,135.0,4.0,149.0,202.0,719.0
1981,17,415,MIL,Milwaukee Bucks,Quinn Buckner,1954-08-20,26.0,NBA,PG,82.0,,2384.0,471.0,956.0,0.49,1.0,6.0,0.17,470.0,950.0,0.5,0.49,149.0,203.0,0.73,88.0,210.0,298.0,384.0,197.0,3.0,236.0,271.0,1092.0
1982,17,415,MIL,Milwaukee Bucks,Quinn Buckner,1954-08-20,27.0,NBA,PG,70.0,70.0,2156.0,396.0,822.0,0.48,4.0,15.0,0.27,392.0,807.0,0.49,0.48,110.0,168.0,0.66,77.0,173.0,250.0,328.0,174.0,3.0,180.0,218.0,906.0
1983,2,415,BOS,Boston Celtics,Quinn Buckner,1954-08-20,28.0,NBA,SG,72.0,56.0,1565.0,248.0,561.0,0.44,0.0,4.0,0.0,248.0,557.0,0.44,0.44,74.0,117.0,0.63,62.0,125.0,187.0,275.0,108.0,5.0,159.0,195.0,570.0
1984,2,415,BOS,Boston Celtics,Quinn Buckner,1954-08-20,29.0,NBA,PG,79.0,0.0,1249.0,138.0,323.0,0.43,0.0,6.0,0.0,138.0,317.0,0.44,0.43,48.0,74.0,0.65,41.0,96.0,137.0,214.0,84.0,3.0,100.0,187.0,324.0
1985,2,415,BOS,Boston Celtics,Quinn Buckner,1954-08-20,30.0,NBA,PG,75.0,6.0,858.0,74.0,193.0,0.38,0.0,1.0,0.0,74.0,192.0,0.38,0.38,32.0,50.0,0.64,26.0,61.0,87.0,148.0,63.0,2.0,67.0,142.0,180.0
1986,12,415,IND,Indiana Pacers,Quinn Buckner,1954-08-20,31.0,NBA,PG,32.0,3.0,419.0,49.0,104.0,0.47,0.0,1.0,0.0,49.0,103.0,0.48,0.47,19.0,27.0,0.7,9.0,42.0,51.0,86.0,40.0,3.0,55.0,80.0,117.0
