Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,14,1503,LAL,Los Angeles Lakers,20.0,NBA,SG,77,,2795,6.5,12.2,0.53,0.1,0.4,0.23,6.4,11.8,0.54,4.8,6.0,0.81,2.1,5.5,7.7,7.3,2.4,0.5,3.9,2.8,17.9
1981,14,1503,LAL,Los Angeles Lakers,21.0,NBA,SG,37,,1371,8.2,15.4,0.53,0.1,0.4,0.18,8.1,15.0,0.54,4.5,5.9,0.76,2.7,5.8,8.4,8.3,3.3,0.7,3.8,2.6,21.0
1982,14,1503,LAL,Los Angeles Lakers,22.0,NBA,SG,78,77.0,2991,6.7,12.5,0.54,0.1,0.3,0.21,6.6,12.1,0.55,4.0,5.2,0.76,3.0,6.0,9.0,8.9,2.5,0.4,3.4,2.7,17.4
1983,14,1503,LAL,Los Angeles Lakers,23.0,NBA,SG,79,79.0,2907,6.3,11.6,0.55,0.0,0.3,0.0,6.3,11.3,0.56,3.8,4.7,0.8,2.7,5.8,8.5,10.3,2.2,0.6,3.7,2.5,16.4
1984,14,1503,LAL,Los Angeles Lakers,24.0,NBA,PG,67,66.0,2567,6.2,10.9,0.56,0.1,0.4,0.21,6.1,10.5,0.58,4.1,5.0,0.81,1.4,5.5,6.9,12.3,2.1,0.7,4.3,2.4,16.5
1985,14,1503,LAL,Los Angeles Lakers,25.0,NBA,PG,77,77.0,2781,6.5,11.6,0.56,0.1,0.5,0.19,6.4,11.2,0.58,5.1,6.0,0.84,1.2,5.0,6.2,12.5,1.5,0.3,3.9,2.0,18.2
1986,14,1503,LAL,Los Angeles Lakers,26.0,NBA,PG,72,70.0,2578,6.7,12.8,0.53,0.1,0.6,0.23,6.6,12.2,0.54,5.3,6.1,0.87,1.2,4.8,5.9,12.7,1.6,0.2,3.8,1.9,18.9
1987,14,1503,LAL,Los Angeles Lakers,27.0,NBA,PG,80,80.0,2904,8.5,16.2,0.52,0.1,0.5,0.2,8.4,15.7,0.53,6.6,7.8,0.85,1.5,4.7,6.2,12.1,1.7,0.4,3.7,2.1,23.7
1988,14,1503,LAL,Los Angeles Lakers,28.0,NBA,PG,72,70.0,2637,6.7,13.6,0.49,0.2,0.8,0.2,6.5,12.8,0.51,5.7,6.7,0.85,1.2,4.9,6.1,11.7,1.6,0.2,3.7,2.0,19.2
1989,14,1503,LAL,Los Angeles Lakers,29.0,NBA,PG,77,77.0,2886,7.2,14.2,0.51,0.7,2.3,0.31,6.5,11.8,0.55,6.4,7.0,0.91,1.4,6.2,7.6,12.3,1.7,0.3,3.9,2.1,21.6
1990,14,1503,LAL,Los Angeles Lakers,30.0,NBA,PG,79,79.0,2937,6.7,13.9,0.48,1.3,3.4,0.38,5.4,10.6,0.51,6.9,7.8,0.89,1.6,4.8,6.4,11.1,1.6,0.4,3.5,2.0,21.6
1991,14,1503,LAL,Los Angeles Lakers,31.0,NBA,PG,79,79.0,2933,5.7,12.0,0.48,1.0,3.1,0.32,4.7,8.9,0.53,6.4,7.0,0.91,1.3,5.5,6.8,12.1,1.3,0.2,3.9,1.8,18.8
1996,14,1503,LAL,Los Angeles Lakers,36.0,NBA,PF,32,9.0,958,5.1,11.0,0.47,0.8,2.2,0.38,4.3,8.9,0.49,6.5,7.6,0.86,1.5,5.4,6.9,8.3,1.0,0.5,3.9,1.8,17.6
