Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,23,1376,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",21.0,NBA,SG,5.0,5.0,192.0,3.7,8.1,0.46,0.6,1.7,0.33,3.2,6.4,0.5,1.1,2.3,0.5,1.5,2.8,4.3,2.8,2.6,0.9,0.9,2.3,9.2
2008,23,1376,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",24.0,NBA,SF,6.0,6.0,234.0,3.5,10.6,0.33,0.3,2.2,0.14,3.2,8.5,0.38,4.8,6.6,0.72,0.9,3.5,4.5,4.6,2.0,0.2,4.0,1.7,12.2
2009,23,1376,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",25.0,NBA,SF,6.0,6.0,269.0,5.9,13.1,0.45,1.5,3.7,0.39,4.4,9.4,0.47,4.0,6.2,0.65,0.8,4.3,5.1,5.4,1.5,0.0,3.2,1.2,17.3
2011,23,1376,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",27.0,NBA,SF,5.0,5.0,182.0,4.4,10.3,0.42,0.6,2.8,0.21,3.8,7.5,0.5,2.0,2.8,0.71,1.4,5.5,6.9,6.7,1.0,0.4,2.8,3.2,11.3
2012,23,1376,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",28.0,NBA,SF,13.0,13.0,505.0,4.1,10.8,0.38,1.4,3.5,0.39,2.8,7.3,0.38,2.4,4.0,0.59,1.2,4.1,5.3,3.4,1.4,0.4,1.4,2.3,12.0
2013,8,1376,DEN,Denver Nuggets,Andre Iguodala,"January 28, 1984",29.0,NBA,SG,6.0,6.0,243.0,5.6,11.3,0.5,2.1,4.3,0.48,3.6,7.0,0.51,2.7,3.7,0.72,1.3,5.8,7.1,4.7,1.8,0.3,2.5,1.3,16.0
2014,10,1376,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",30.0,NBA,SF,7.0,7.0,248.0,4.6,9.0,0.52,1.2,2.2,0.53,3.5,6.8,0.51,2.9,4.8,0.61,0.7,4.1,4.8,4.5,1.3,0.3,3.0,2.8,13.4
2015,10,1376,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",31.0,NBA,SF,21.0,3.0,635.0,4.6,9.7,0.47,1.6,4.6,0.35,2.9,5.0,0.58,1.5,3.7,0.42,0.9,4.4,5.3,4.3,1.4,0.4,0.8,2.4,12.4
2016,10,1376,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",32.0,NBA,SF,24.0,3.0,767.0,3.7,7.7,0.48,1.2,3.1,0.38,2.5,4.6,0.54,1.5,2.7,0.56,1.6,3.3,4.9,4.2,1.4,0.5,1.1,1.7,10.0
2017,10,1376,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",33.0,NBA,SF,16.0,0.0,419.0,4.0,8.7,0.46,0.7,3.6,0.19,3.3,5.1,0.64,1.3,2.2,0.58,0.8,4.8,5.6,4.4,1.2,0.6,1.4,2.5,9.9
2018,10,1376,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",34.0,NBA,SF,15.0,12.0,401.0,3.8,7.6,0.49,1.3,3.3,0.38,2.5,4.3,0.58,2.2,3.1,0.71,1.0,5.1,6.1,3.7,1.9,0.6,1.3,2.6,11.0
2019,10,1376,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",35.0,NBA,SF,21.0,15.0,629.0,4.7,9.5,0.49,1.6,4.6,0.35,3.1,4.9,0.63,0.8,2.1,0.38,1.5,3.7,5.2,4.8,1.4,1.3,1.2,2.5,11.8
2020,16,1376,MIA,Miami Heat,Andre Iguodala,"January 28, 1984",36.0,NBA,SF,21.0,0.0,410.0,2.6,5.7,0.46,1.2,3.4,0.36,1.4,2.3,0.62,0.4,0.6,0.71,1.0,3.8,4.7,2.7,1.5,1.1,1.2,3.9,6.9
