Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,10,1432,GSW,Golden State Warriors,Antawn Jamison,"June 12, 1976",22.0,NBA,SF,47.0,1058.0,16.6,0.49,0.02,0.39,12.9,17.6,15.2,5.9,1.9,1.1,12.8,22.2,0.9,1.4,2.3,0.1,0.4,-0.4,0.0,0.5
2000,10,1432,GSW,Golden State Warriors,Antawn Jamison,"June 12, 1976",23.0,NBA,SF,43.0,1556.0,16.7,0.5,0.01,0.28,10.9,13.5,12.1,10.9,1.0,0.7,11.8,26.0,1.1,0.3,1.4,0.04,1.2,-2.8,-1.6,0.2
2001,10,1432,GSW,Golden State Warriors,Antawn Jamison,"June 12, 1976",24.0,NBA,SF,82.0,3394.0,19.0,0.5,0.11,0.3,8.1,14.8,11.2,9.5,1.7,0.6,8.9,27.9,5.4,1.3,6.7,0.09,2.8,-2.0,0.8,2.3
2002,10,1432,GSW,Golden State Warriors,Antawn Jamison,"June 12, 1976",25.0,NBA,SF,82.0,3033.0,17.1,0.52,0.15,0.32,7.3,12.5,9.8,9.6,1.2,1.0,9.3,24.0,5.6,0.8,6.4,0.1,2.3,-2.1,0.2,1.7
2003,10,1432,GSW,Golden State Warriors,Antawn Jamison,"June 12, 1976",26.0,NBA,SF,82.0,3226.0,19.0,0.54,0.14,0.32,6.5,12.5,9.5,8.6,1.2,0.9,9.5,24.5,8.2,0.3,8.5,0.13,2.8,-2.1,0.7,2.2
2004,7,1432,DAL,Dallas Mavericks,Antawn Jamison,"June 12, 1976",27.0,NBA,SF,82.0,2376.0,21.2,0.58,0.04,0.32,10.4,13.5,11.9,4.7,1.8,0.9,7.2,20.7,8.1,1.0,9.0,0.18,3.3,-1.5,1.7,2.2
2005,30,1432,WAS,Washington Wizards,Antawn Jamison,"June 12, 1976",28.0,NBA,PF,68.0,2605.0,16.9,0.51,0.18,0.25,6.7,16.1,11.2,10.7,1.1,0.5,8.2,24.1,3.8,1.7,5.4,0.1,1.5,-2.0,-0.5,1.0
2006,30,1432,WAS,Washington Wizards,Antawn Jamison,"June 12, 1976",29.0,NBA,SF,82.0,3288.0,17.7,0.52,0.25,0.2,5.7,21.8,13.5,8.7,1.4,0.3,7.8,23.9,4.9,3.2,8.2,0.12,2.4,-1.2,1.2,2.7
2007,30,1432,WAS,Washington Wizards,Antawn Jamison,"June 12, 1976",30.0,NBA,PF,70.0,2662.0,18.4,0.55,0.33,0.27,5.6,19.0,12.1,8.8,1.5,1.0,7.5,22.8,5.2,1.6,6.8,0.12,2.7,-1.4,1.3,2.2
2008,30,1432,WAS,Washington Wizards,Antawn Jamison,"June 12, 1976",31.0,NBA,PF,79.0,3061.0,20.3,0.52,0.25,0.31,8.0,23.3,15.4,7.2,1.9,0.9,6.6,25.9,6.0,3.2,9.2,0.14,3.1,-1.3,1.7,2.9
2009,30,1432,WAS,Washington Wizards,Antawn Jamison,"June 12, 1976",32.0,NBA,PF,81.0,3096.0,20.6,0.55,0.22,0.31,7.2,20.5,13.7,9.1,1.6,0.7,7.1,25.9,6.6,1.6,8.1,0.13,3.3,-1.7,1.6,2.8
2010,31,1432,TOT,Total After Trade,Antawn Jamison,"June 12, 1976",33.0,NBA,PF,66.0,2406.0,17.3,0.53,0.24,0.29,6.6,20.1,13.4,6.1,1.5,0.7,7.2,23.9,3.0,2.8,5.8,0.12,1.1,-0.9,0.2,1.3
2010,30,1432,WAS,Washington Wizards,Antawn Jamison,"June 12, 1976",33.0,NBA,PF,41.0,1595.0,17.5,0.53,0.24,0.31,7.0,19.3,13.1,5.8,1.4,0.4,7.1,24.3,2.3,1.4,3.7,0.11,1.7,-1.4,0.3,0.9
2010,6,1432,CLE,Cleveland Cavaliers,Antawn Jamison,"June 12, 1976",33.0,NBA,PF,25.0,811.0,16.7,0.53,0.24,0.25,5.7,21.8,14.2,6.8,1.8,1.1,7.5,23.1,0.7,1.4,2.1,0.12,0.0,0.0,0.0,0.4
2011,6,1432,CLE,Cleveland Cavaliers,Antawn Jamison,"June 12, 1976",34.0,NBA,PF,56.0,1842.0,16.8,0.52,0.3,0.27,5.2,18.5,11.7,9.6,1.4,1.2,7.3,26.0,1.5,1.1,2.6,0.07,1.3,-1.5,-0.1,0.9
2012,6,1432,CLE,Cleveland Cavaliers,Antawn Jamison,"June 12, 1976",35.0,NBA,PF,65.0,2151.0,16.1,0.48,0.26,0.26,6.3,15.7,10.8,11.9,1.2,1.5,7.2,26.2,2.1,1.0,3.1,0.07,1.4,-1.6,-0.3,0.9
2013,14,1432,LAL,Los Angeles Lakers,Antawn Jamison,"June 12, 1976",36.0,NBA,PF,76.0,1636.0,15.3,0.56,0.4,0.24,7.5,16.6,12.2,5.0,0.9,1.0,7.7,18.7,3.0,1.3,4.3,0.13,1.0,-1.1,-0.1,0.8
2014,13,1432,LAC,Los Angeles Clippers,Antawn Jamison,"June 12, 1976",37.0,NBA,PF,22.0,248.0,7.8,0.41,0.45,0.27,4.2,19.9,12.3,4.1,1.8,0.9,6.4,19.6,-0.3,0.4,0.1,0.02,-4.5,-0.3,-4.7,-0.2
