Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,21.0,1917,SEA,Seattle Supersonics,22.0,NBA,SF,82,80,33.0,7.0,14.3,0.49,0.0,0.1,0.2,7.0,14.2,0.492,0.491,3.0,4.4,0.687,3.7,4.2,8.0,2.4,1.2,0.5,3.0,3.7,17.1
1987,21.0,1917,SEA,Seattle Supersonics,23.0,NBA,SF,82,82,37.0,9.8,19.3,0.509,0.0,0.2,0.214,9.8,19.1,0.512,0.51,3.4,4.8,0.696,4.1,4.5,8.6,2.5,1.4,0.6,2.9,3.7,23.0
1988,21.0,1917,SEA,Seattle Supersonics,24.0,NBA,SF,78,77,34.7,8.8,18.0,0.488,0.2,0.6,0.28,8.6,17.4,0.496,0.493,3.6,5.0,0.715,2.6,4.0,6.6,3.4,1.2,0.7,2.9,2.9,21.4
1989,21.0,1917,SEA,Seattle Supersonics,25.0,NBA,SF,82,10,29.1,8.3,16.9,0.489,0.1,0.4,0.306,8.1,16.5,0.494,0.493,3.8,5.2,0.732,2.2,3.1,5.3,1.6,1.0,0.5,2.6,2.8,20.5
1990,21.0,1917,SEA,Seattle Supersonics,26.0,NBA,SF,69,67,35.2,8.9,17.9,0.496,0.1,0.2,0.294,8.8,17.6,0.498,0.498,3.5,4.8,0.733,2.4,4.1,6.5,2.5,1.1,0.5,2.7,3.3,21.3
1991,31.0,1917,TOT,Total After Trade,27.0,NBA,SF,81,79,32.5,7.3,14.6,0.497,0.0,0.1,0.0,7.3,14.5,0.501,0.497,2.4,3.3,0.723,2.1,4.7,6.9,2.3,0.9,0.6,2.3,3.3,17.0
1991,21.0,1917,SEA,Seattle Supersonics,27.0,NBA,SF,15,15,35.3,9.3,19.3,0.479,0.0,0.2,0.0,9.3,19.1,0.484,0.479,3.3,4.6,0.71,2.4,3.0,5.4,2.5,1.7,0.3,2.7,3.3,21.8
1991,24.0,1917,PHO,Phoenix Suns,27.0,NBA,SF,66,64,31.9,6.8,13.6,0.503,0.0,0.1,0.0,6.8,13.5,0.506,0.503,2.2,3.0,0.727,2.1,5.1,7.2,2.3,0.8,0.6,2.2,3.2,15.8
1992,20.0,1917,NYK,New York Knicks,28.0,NBA,SF,82,82,28.6,6.0,12.5,0.478,0.1,0.5,0.308,5.8,12.0,0.485,0.484,1.7,2.3,0.714,2.1,3.5,5.6,1.8,0.7,0.3,1.8,2.9,13.7
1993,2.0,1917,BOS,Boston Celtics,29.0,NBA,PF,82,27,27.0,5.6,11.3,0.495,0.1,0.3,0.273,5.5,11.0,0.5,0.498,2.3,2.9,0.793,2.0,3.9,6.0,2.0,0.9,0.6,2.1,3.0,13.5
1994,2.0,1917,BOS,Boston Celtics,30.0,NBA,SF,82,5,24.0,4.7,10.2,0.461,0.1,0.5,0.244,4.6,9.7,0.472,0.467,1.8,2.6,0.676,1.7,3.1,4.9,1.5,0.6,0.5,1.4,2.4,11.3
1995,2.0,1917,BOS,Boston Celtics,31.0,NBA,SF,68,15,21.0,3.6,8.0,0.451,0.1,0.3,0.286,3.5,7.7,0.457,0.456,1.3,1.8,0.712,1.4,3.0,4.4,1.6,0.4,0.3,1.3,2.1,8.6
1997,3.0,1917,NJN,New Jersey Nets,33.0,NBA,PF,62,5,18.9,2.2,5.7,0.389,0.1,0.4,0.2,2.1,5.3,0.403,0.396,1.0,1.4,0.73,2.0,3.1,5.1,1.0,0.6,0.3,1.1,2.3,5.6
1998,3.0,1917,NJN,New Jersey Nets,34.0,NBA,SF,20,0,9.0,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.3,0.4,0.625,0.6,1.0,1.6,0.5,0.2,0.1,0.4,1.2,1.3
