Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,29,1174,UTA,Utah Jazz,23.0,NBA,SG,55.0,0.0,419.0,5.6,12.5,0.45,0.0,0.7,0.0,5.6,11.8,0.47,1.5,2.4,0.64,1.1,3.0,4.1,3.8,1.3,0.3,3.0,5.3,12.7
1985,29,1174,UTA,Utah Jazz,24.0,NBA,SG,54.0,4.0,646.0,6.1,12.5,0.49,0.1,0.4,0.14,6.1,12.1,0.5,2.2,4.0,0.56,1.1,2.8,3.9,4.2,1.4,0.1,2.7,4.9,14.5
1986,29,1174,UTA,Utah Jazz,25.0,NBA,SG,82.0,82.0,2032.0,5.3,11.1,0.48,0.3,0.9,0.34,5.0,10.2,0.49,1.7,2.3,0.72,1.5,2.9,4.3,3.4,1.3,0.2,2.2,3.6,12.6
1987,29,1174,UTA,Utah Jazz,26.0,NBA,SG,72.0,72.0,1453.0,6.7,14.9,0.45,0.4,1.1,0.36,6.3,13.8,0.46,3.4,4.4,0.76,2.1,2.9,5.0,2.5,1.1,0.1,1.9,3.6,17.2
1988,29,1174,UTA,Utah Jazz,27.0,NBA,SG,81.0,51.0,1796.0,6.3,12.2,0.52,0.6,1.9,0.33,5.7,10.3,0.55,2.3,3.0,0.74,1.3,2.5,3.7,3.5,1.3,0.1,1.8,3.9,15.6
1989,29,1174,UTA,Utah Jazz,28.0,NBA,SG,46.0,9.0,964.0,5.2,11.2,0.47,0.7,2.0,0.35,4.5,9.2,0.49,1.6,2.8,0.56,1.1,3.7,4.8,1.9,1.4,0.2,1.6,3.9,12.7
1990,29,1174,UTA,Utah Jazz,29.0,NBA,SG,81.0,81.0,2174.0,4.4,9.4,0.47,0.9,2.6,0.35,3.5,6.9,0.51,0.5,1.1,0.52,1.1,2.7,3.8,2.5,0.9,0.2,1.3,3.2,10.2
1991,26,1174,SAC,Sacramento Kings,30.0,NBA,SG,36.0,24.0,811.0,4.3,11.4,0.38,0.8,3.1,0.28,3.4,8.3,0.41,0.8,1.6,0.5,1.5,2.8,4.3,4.0,0.9,0.2,1.5,3.2,10.2
1992,31,1174,TOT,Total After Trade,31.0,NBA,SG,68.0,2.0,809.0,3.5,7.9,0.44,0.3,1.2,0.26,3.2,6.7,0.48,0.4,1.0,0.36,0.8,2.7,3.4,3.1,1.2,0.1,1.2,6.0,7.7
1992,26,1174,SAC,Sacramento Kings,31.0,NBA,SG,2.0,2.0,40.0,3.6,8.1,0.44,0.0,1.8,0.0,3.6,6.3,0.57,0.0,0.0,,1.8,1.8,3.6,0.9,0.9,0.0,0.0,5.4,7.2
1992,5,1174,CHI,Chicago Bulls,31.0,NBA,SG,66.0,0.0,769.0,3.5,7.9,0.44,0.3,1.2,0.28,3.2,6.7,0.47,0.4,1.0,0.36,0.7,2.7,3.4,3.2,1.2,0.1,1.3,6.0,7.7
