Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,23.0,UTA,NBA,SG,55.0,0.0,419.0,5.6,12.5,0.448,0.0,0.7,0.0,5.6,11.8,0.474,1.5,2.4,0.643,1.1,3.0,4.1,3.8,1.3,0.3,3.0,5.3,12.7
1985,24.0,UTA,NBA,SG,54.0,4.0,646.0,6.1,12.5,0.489,0.1,0.4,0.143,6.1,12.1,0.5,2.2,4.0,0.556,1.1,2.8,3.9,4.2,1.4,0.1,2.7,4.9,14.5
1986,25.0,UTA,NBA,SG,82.0,82.0,2032.0,5.3,11.1,0.476,0.3,0.9,0.34,5.0,10.2,0.488,1.7,2.3,0.72,1.5,2.9,4.3,3.4,1.3,0.2,2.2,3.6,12.6
1987,26.0,UTA,NBA,SG,72.0,72.0,1453.0,6.7,14.9,0.453,0.4,1.1,0.356,6.3,13.8,0.46,3.4,4.4,0.76,2.1,2.9,5.0,2.5,1.1,0.1,1.9,3.6,17.2
1988,27.0,UTA,NBA,SG,81.0,51.0,1796.0,6.3,12.2,0.517,0.6,1.9,0.33,5.7,10.3,0.553,2.3,3.0,0.743,1.3,2.5,3.7,3.5,1.3,0.1,1.8,3.9,15.6
1989,28.0,UTA,NBA,SG,46.0,9.0,964.0,5.2,11.2,0.467,0.7,2.0,0.352,4.5,9.2,0.492,1.6,2.8,0.56,1.1,3.7,4.8,1.9,1.4,0.2,1.6,3.9,12.7
1990,29.0,UTA,NBA,SG,81.0,81.0,2174.0,4.4,9.4,0.467,0.9,2.6,0.351,3.5,6.9,0.51,0.5,1.1,0.516,1.1,2.7,3.8,2.5,0.9,0.2,1.3,3.2,10.2
1991,30.0,SAC,NBA,SG,36.0,24.0,811.0,4.3,11.4,0.375,0.8,3.1,0.275,3.4,8.3,0.412,0.8,1.6,0.5,1.5,2.8,4.3,4.0,0.9,0.2,1.5,3.2,10.2
1992,31.0,TOT,NBA,SG,68.0,2.0,809.0,3.5,7.9,0.444,0.3,1.2,0.259,3.2,6.7,0.477,0.4,1.0,0.364,0.8,2.7,3.4,3.1,1.2,0.1,1.2,6.0,7.7
1992,31.0,SAC,NBA,SG,2.0,2.0,40.0,3.6,8.1,0.444,0.0,1.8,0.0,3.6,6.3,0.571,0.0,0.0,,1.8,1.8,3.6,0.9,0.9,0.0,0.0,5.4,7.2
1992,31.0,CHI,NBA,SG,66.0,0.0,769.0,3.5,7.9,0.444,0.3,1.2,0.28,3.2,6.7,0.472,0.4,1.0,0.364,0.7,2.7,3.4,3.2,1.2,0.1,1.3,6.0,7.7
