Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1616,103.0,66.0,686.0,4.8,12.33,0.39,0.53,1.67,0.32,4.2,10.67,0.39,2.67,5.6,0.48,1.63,5.4,7.0,2.47,1.57,0.5,3.43,4.97,12.73
