Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1995,3,529,NJN,New Jersey Nets,Chris Childs,"November 20, 1967",27.0,NBA,PG,53.0,11.0,1021.0,106.0,279.0,0.38,41.0,125.0,0.33,65.0,154.0,0.42,0.45,55.0,73.0,0.75,14.0,55.0,69.0,219.0,42.0,3.0,76.0,116.0,308.0,,0.0
1996,3,529,NJN,New Jersey Nets,Chris Childs,"November 20, 1967",28.0,NBA,PG,78.0,54.0,2408.0,324.0,778.0,0.42,95.0,259.0,0.37,229.0,519.0,0.44,0.48,259.0,304.0,0.85,51.0,194.0,245.0,548.0,111.0,8.0,230.0,246.0,1002.0,,1.0
1997,20,529,NYK,New York Knicks,Chris Childs,"November 20, 1967",29.0,NBA,PG,65.0,61.0,2076.0,211.0,510.0,0.41,70.0,181.0,0.39,141.0,329.0,0.43,0.48,113.0,149.0,0.76,22.0,169.0,191.0,398.0,78.0,11.0,180.0,213.0,605.0,,1.0
1998,20,529,NYK,New York Knicks,Chris Childs,"November 20, 1967",30.0,NBA,PG,68.0,0.0,1599.0,149.0,354.0,0.42,27.0,87.0,0.31,122.0,267.0,0.46,0.46,104.0,126.0,0.82,29.0,133.0,162.0,268.0,56.0,6.0,103.0,179.0,429.0,,0.0
1999,20,529,NYK,New York Knicks,Chris Childs,"November 20, 1967",31.0,NBA,PG,48.0,0.0,1297.0,114.0,267.0,0.43,36.0,94.0,0.38,78.0,173.0,0.45,0.49,64.0,78.0,0.82,18.0,115.0,133.0,193.0,44.0,1.0,85.0,156.0,328.0,,0.0
2000,20,529,NYK,New York Knicks,Chris Childs,"November 20, 1967",32.0,NBA,PG,71.0,2.0,1675.0,146.0,357.0,0.41,37.0,104.0,0.36,109.0,253.0,0.43,0.46,47.0,59.0,0.8,17.0,130.0,147.0,285.0,36.0,4.0,105.0,240.0,376.0,,0.0
2001,31,529,TOT,Total After Trade,Chris Childs,"November 20, 1967",33.0,NBA,PG,77.0,5.0,1859.0,135.0,335.0,0.4,32.0,106.0,0.3,103.0,229.0,0.45,0.45,60.0,71.0,0.84,24.0,178.0,202.0,355.0,59.0,15.0,156.0,242.0,362.0,,0.0
2001,20,529,NYK,New York Knicks,Chris Childs,"November 20, 1967",33.0,NBA,PG,51.0,5.0,1309.0,93.0,222.0,0.42,20.0,64.0,0.31,73.0,158.0,0.46,0.46,39.0,46.0,0.85,14.0,124.0,138.0,236.0,37.0,7.0,98.0,160.0,245.0,,0.0
2001,28,529,TOR,Toronto Raptors,Chris Childs,"November 20, 1967",33.0,NBA,PG,26.0,0.0,550.0,42.0,113.0,0.37,12.0,42.0,0.29,30.0,71.0,0.42,0.42,21.0,25.0,0.84,10.0,54.0,64.0,119.0,22.0,8.0,58.0,82.0,117.0,,0.0
2002,28,529,TOR,Toronto Raptors,Chris Childs,"November 20, 1967",34.0,NBA,PG,69.0,4.0,1576.0,97.0,296.0,0.33,33.0,120.0,0.28,64.0,176.0,0.36,0.38,58.0,71.0,0.82,18.0,136.0,154.0,351.0,56.0,5.0,123.0,177.0,285.0,,0.0
2003,3,529,NJN,New Jersey Nets,Chris Childs,"November 20, 1967",35.0,NBA,PG,12.0,0.0,106.0,6.0,20.0,0.3,1.0,6.0,0.17,5.0,14.0,0.36,0.32,2.0,3.0,0.67,3.0,2.0,5.0,16.0,8.0,1.0,6.0,17.0,15.0,,0.0
