Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,23.0,MIN,NBA,SG,10.0,0.0,45.0,10.6,22.4,0.474,0.0,3.5,0.0,10.6,18.9,0.563,3.5,4.7,0.75,3.5,1.2,4.7,4.7,0.0,0.0,2.4,10.6,24.7,,108.0,113.0
2005,26.0,SAC,NBA,SG,65.0,11.0,1233.0,6.9,15.6,0.442,1.1,3.4,0.329,5.8,12.2,0.474,2.5,3.3,0.756,3.7,4.7,8.4,1.9,1.5,0.3,1.4,4.4,17.4,,110.0,110.0
2006,27.0,DET,NBA,SG,80.0,1.0,1139.0,7.5,16.6,0.452,2.1,5.6,0.371,5.4,10.9,0.493,2.5,3.2,0.8,3.7,4.2,7.9,2.9,2.0,0.7,1.9,5.9,19.6,,113.0,105.0
2007,28.0,LAL,NBA,SG,76.0,10.0,1732.0,6.9,16.1,0.432,1.4,3.9,0.361,5.5,12.1,0.455,3.6,4.6,0.787,2.8,3.8,6.5,2.2,1.1,0.4,1.7,3.7,18.9,,109.0,112.0
2008,29.0,TOT,NBA,SG,75.0,47.0,1720.0,7.8,16.3,0.481,2.4,6.2,0.388,5.4,10.0,0.539,1.8,2.5,0.711,2.7,3.8,6.5,2.4,1.4,0.3,1.2,4.2,19.8,,118.0,108.0
2008,29.0,LAL,NBA,SG,7.0,0.0,96.0,4.7,14.6,0.321,0.5,3.7,0.143,4.2,11.0,0.381,6.3,7.8,0.8,2.1,2.6,4.7,6.3,2.6,0.5,0.0,5.2,16.2,,117.0,107.0
2008,29.0,ORL,NBA,SG,68.0,47.0,1624.0,8.0,16.4,0.489,2.5,6.4,0.396,5.5,10.0,0.549,1.5,2.2,0.691,2.8,3.8,6.6,2.2,1.3,0.3,1.3,4.2,20.0,,119.0,108.0
2009,30.0,ATL,NBA,SF,80.0,25.0,1840.0,6.1,14.0,0.432,2.9,7.2,0.395,3.2,6.8,0.47,1.7,2.1,0.822,2.6,4.5,7.1,1.6,1.5,0.3,1.3,4.7,16.7,,115.0,110.0
2010,31.0,ATL,NBA,SF,79.0,5.0,1317.0,7.1,15.9,0.445,2.3,6.8,0.337,4.8,9.1,0.527,1.9,2.5,0.754,2.4,3.8,6.2,1.9,1.4,0.7,0.8,5.1,18.3,,117.0,109.0
2011,32.0,TOT,NBA,SF,73.0,24.0,1549.0,6.0,14.4,0.417,1.9,5.7,0.329,4.1,8.7,0.475,1.8,2.0,0.897,1.8,3.5,5.3,1.5,1.2,0.5,1.1,4.4,15.6,,107.0,112.0
2011,32.0,ATL,NBA,SF,47.0,12.0,837.0,5.1,12.9,0.393,1.8,5.7,0.315,3.3,7.2,0.455,1.5,1.8,0.857,1.5,3.9,5.4,1.9,1.0,0.3,1.0,4.8,13.5,,104.0,110.0
2011,32.0,WAS,NBA,SF,26.0,12.0,712.0,7.0,16.0,0.439,1.9,5.6,0.346,5.1,10.4,0.49,2.0,2.2,0.933,2.1,3.1,5.2,1.1,1.3,0.6,1.3,4.0,18.0,,110.0,114.0
2012,33.0,WAS,NBA,SF,24.0,0.0,343.0,6.8,16.9,0.402,2.6,6.8,0.378,4.2,10.1,0.418,1.5,2.0,0.769,1.2,2.4,3.6,1.4,2.1,0.0,1.5,5.4,17.7,,101.0,110.0
