Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,3,83,NJN,New Jersey Nets,20.0,NBA,PF,66.0,30.0,1312.0,4.4,11.2,0.39,1.9,5.2,0.36,2.5,6.0,0.42,2.7,3.2,0.84,2.9,5.7,8.5,1.4,1.2,0.5,1.7,4.3,13.4
2010,22,83,ORL,Orlando Magic,21.0,NBA,PF,63.0,6.0,911.0,6.7,15.3,0.44,3.1,8.3,0.37,3.6,7.0,0.51,2.8,3.2,0.87,2.8,5.2,8.0,1.5,1.0,0.6,2.2,3.2,19.2
2011,22,83,ORL,Orlando Magic,22.0,NBA,PF,64.0,14.0,1424.0,5.7,13.3,0.43,3.4,8.6,0.39,2.3,4.7,0.5,2.4,3.0,0.81,3.3,5.7,9.0,1.3,0.8,1.0,1.2,3.5,17.2
2012,22,83,ORL,Orlando Magic,23.0,NBA,PF,61.0,61.0,1964.0,6.1,13.9,0.44,3.0,7.7,0.39,3.0,6.1,0.5,2.7,3.1,0.88,4.1,4.5,8.6,1.0,0.9,0.5,1.0,2.7,18.0
2013,19,83,NOH,New Orleans Hornets,24.0,NBA,PF,81.0,22.0,2503.0,6.8,16.0,0.42,3.1,8.0,0.38,3.7,8.0,0.46,2.2,2.6,0.84,2.7,4.7,7.5,1.4,0.6,0.4,1.4,2.6,18.8
2014,19,83,NOP,New Orleans Pelicans,25.0,NBA,PF,22.0,14.0,795.0,7.0,16.0,0.44,3.0,7.4,0.41,4.0,8.6,0.46,2.7,2.8,0.95,3.0,3.4,6.4,0.8,0.5,0.3,0.9,2.1,19.7
2015,19,83,NOP,New Orleans Pelicans,26.0,NBA,PF,61.0,5.0,1675.0,6.3,15.7,0.4,2.6,7.7,0.34,3.6,8.0,0.46,2.8,3.2,0.85,2.3,4.0,6.3,1.2,0.7,0.4,1.3,2.4,17.9
2016,19,83,NOP,New Orleans Pelicans,27.0,NBA,PF,66.0,7.0,2008.0,7.1,16.7,0.43,2.3,6.4,0.37,4.8,10.2,0.47,3.6,4.1,0.87,2.3,4.8,7.1,1.3,0.7,0.4,1.6,2.0,20.2
2017,11,83,HOU,Houston Rockets,28.0,NBA,PF,72.0,72.0,2116.0,5.5,13.2,0.42,3.5,8.6,0.4,2.0,4.5,0.45,2.2,2.6,0.86,1.9,3.7,5.6,1.2,0.5,0.2,0.9,2.4,16.7
2018,11,83,HOU,Houston Rockets,29.0,NBA,PF,66.0,50.0,1725.0,4.3,10.0,0.43,2.7,7.1,0.39,1.6,2.9,0.54,1.5,1.9,0.77,2.0,4.9,6.9,1.3,0.5,0.4,0.9,2.6,12.9
2019,31,83,TOT,Total After Trade,30.0,NBA,PF,25.0,8.0,322.0,2.3,7.7,0.3,1.0,4.5,0.22,1.3,3.2,0.41,1.3,1.8,0.75,2.0,4.0,6.0,2.1,0.4,0.1,1.6,2.8,7.0
2019,24,83,PHO,Phoenix Suns,30.0,NBA,PF,15.0,8.0,278.0,2.5,7.8,0.32,0.9,4.4,0.21,1.6,3.4,0.46,1.4,1.8,0.79,1.8,4.0,5.8,2.2,0.4,0.1,1.6,3.0,7.3
2019,16,83,MIA,Miami Heat,30.0,NBA,PF,10.0,0.0,44.0,1.6,7.4,0.22,1.6,4.9,0.33,0.0,2.5,0.0,0.8,1.6,0.5,3.3,4.1,7.4,1.6,0.8,0.0,1.6,1.6,5.7
2020,11,83,HOU,Houston Rockets,31.0,NBA,C,2.0,0.0,14.0,5.1,18.0,0.29,2.6,12.9,0.2,2.6,5.1,0.5,0.0,0.0,,0.0,18.0,18.0,5.1,2.6,0.0,2.6,2.6,12.9
