Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,1,1325,ATL,Atlanta Hawks,21.0,NBA,C,7.0,7.0,277.0,4.4,9.4,0.47,0.0,0.0,,4.4,9.4,0.47,2.6,3.5,0.74,2.9,6.6,9.5,3.2,0.4,0.9,1.9,3.4,11.4
2009,1,1325,ATL,Atlanta Hawks,22.0,NBA,C,9.0,9.0,252.0,3.6,8.4,0.42,0.0,0.1,0.0,3.6,8.3,0.43,1.7,2.6,0.67,1.7,5.7,7.4,2.6,0.9,0.9,0.6,3.7,8.9
2010,1,1325,ATL,Atlanta Hawks,23.0,NBA,C,11.0,11.0,388.0,6.2,11.9,0.52,0.1,0.1,1.0,6.1,11.8,0.52,2.4,2.9,0.84,2.6,6.6,9.2,1.9,0.7,1.8,1.4,3.2,14.9
2011,1,1325,ATL,Atlanta Hawks,24.0,NBA,C,12.0,12.0,468.0,4.5,10.5,0.42,0.0,0.2,0.0,4.5,10.4,0.43,1.5,2.0,0.77,1.9,6.9,8.8,3.2,0.4,0.9,1.3,2.5,10.5
2012,1,1325,ATL,Atlanta Hawks,25.0,NBA,C,3.0,2.0,108.0,6.7,11.3,0.59,0.0,0.0,,6.7,11.3,0.59,2.0,2.7,0.75,1.7,6.7,8.3,2.7,1.3,1.3,4.0,3.7,15.3
2013,1,1325,ATL,Atlanta Hawks,26.0,NBA,C,6.0,6.0,218.0,6.8,13.7,0.49,0.0,0.0,,6.8,13.7,0.49,3.0,4.5,0.67,2.0,6.8,8.8,3.0,1.0,0.8,1.5,2.8,16.5
2015,1,1325,ATL,Atlanta Hawks,28.0,NBA,C,16.0,16.0,522.0,7.4,14.6,0.51,0.1,0.6,0.22,7.2,13.9,0.52,1.0,1.4,0.75,2.8,6.8,9.5,4.1,0.9,1.6,1.7,2.3,15.9
2016,1,1325,ATL,Atlanta Hawks,29.0,NBA,C,10.0,10.0,327.0,5.9,12.8,0.47,1.2,3.1,0.39,4.7,9.7,0.49,1.7,1.8,0.94,1.4,5.7,7.2,3.3,1.3,2.6,1.9,2.8,14.8
2017,2,1325,BOS,Boston Celtics,30.0,NBA,C,18.0,18.0,610.0,6.6,11.2,0.58,1.6,3.1,0.52,5.0,8.1,0.61,1.3,1.7,0.76,1.8,5.1,7.0,5.7,0.9,0.8,1.9,1.9,16.0
2018,2,1325,BOS,Boston Celtics,31.0,NBA,C,19.0,19.0,679.0,5.9,10.8,0.54,0.8,2.3,0.35,5.1,8.5,0.6,3.3,4.0,0.83,1.7,6.6,8.3,3.3,1.0,1.2,1.7,2.1,15.9
2019,2,1325,BOS,Boston Celtics,32.0,NBA,C,9.0,9.0,310.0,5.3,12.8,0.42,2.1,5.1,0.41,3.3,7.7,0.42,1.7,2.1,0.83,1.5,7.9,9.4,4.6,0.5,0.8,2.2,2.4,14.5
2020,23,1325,PHI,Philadelphia 76Ers,33.0,NBA,C,4.0,3.0,129.0,3.3,7.0,0.48,0.0,1.1,0.0,3.3,5.9,0.57,1.1,2.0,0.57,2.5,5.6,8.1,2.5,0.3,1.4,0.8,3.9,7.8
