Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,23.0,TOR,NBA,PF,8.0,0.0,28.0,6.4,10.3,0.625,0.0,0.0,,6.4,10.3,0.625,1.3,2.6,0.5,0.0,1.3,1.3,0.0,1.3,0.0,3.9,3.9,14.1
2002,26.0,MIA,NBA,C,21.0,6.0,319.0,4.3,9.9,0.432,0.0,0.0,,4.3,9.9,0.432,2.3,3.8,0.588,2.1,6.3,8.5,0.9,0.6,1.1,2.1,4.5,10.8
2003,27.0,MIA,NBA,PF,23.0,0.0,223.0,3.6,9.5,0.373,0.0,0.2,0.0,3.6,9.4,0.379,1.6,2.4,0.667,1.3,4.4,5.7,0.5,0.8,1.0,2.3,6.0,8.7
2005,29.0,SAS,NBA,PF,23.0,0.0,244.0,4.0,11.8,0.338,0.0,0.4,0.0,4.0,11.4,0.351,3.2,4.1,0.786,2.7,5.6,8.3,1.2,0.4,1.6,2.1,4.3,11.2
2006,30.0,SAS,NBA,PF,25.0,0.0,181.0,7.4,14.1,0.521,0.0,0.6,0.0,7.4,13.5,0.544,1.4,2.4,0.583,2.4,6.2,8.6,1.4,1.0,1.4,1.4,4.2,16.1
2007,31.0,PHO,NBA,PF,3.0,0.0,17.0,4.2,12.7,0.333,0.0,2.1,0.0,4.2,10.6,0.4,4.2,4.2,1.0,0.0,6.4,6.4,0.0,0.0,2.1,0.0,8.5,12.7
2008,32.0,PHO,NBA,C,19.0,0.0,130.0,6.4,11.9,0.535,0.3,1.1,0.25,6.1,10.8,0.564,3.3,5.3,0.632,2.5,7.5,10.0,1.1,0.8,2.8,2.2,6.4,16.3
2009,33.0,NOH,NBA,C,60.0,5.0,838.0,3.4,7.1,0.485,0.1,0.4,0.2,3.4,6.7,0.503,1.3,1.9,0.682,2.7,5.4,8.0,0.6,0.3,1.4,1.5,5.2,8.2
2010,34.0,NOH,NBA,C,14.0,0.0,75.0,1.9,3.8,0.5,0.0,0.0,,1.9,3.8,0.5,1.0,2.4,0.4,6.7,4.3,11.0,1.0,0.0,1.4,1.0,8.2,4.8
2011,35.0,POR,NBA,C,29.0,0.0,208.0,3.3,7.6,0.432,0.3,0.3,1.0,2.9,7.3,0.405,0.9,1.4,0.625,2.8,4.2,6.9,0.7,0.5,0.9,1.9,7.6,7.8
